ax,ay,az
6296,360,-16476
9176,4072,-13204
12476,3168,-9032
13212,-452,-8832
10956,-732,-10744
9168,2760,-13992
10916,7236,-12756
14048,7844,-8648
16028,4960,-5996
14888,2052,-7888
12816,3120,-11840
12336,6708,-12280
14988,8952,-9832
17964,7148,-6788
17692,2420,-7340
15428,532,-10460
13560,2976,-13884
14700,7176,-12508
17472,6396,-8980
18660,1876,-7544
15960,-1828,-9424
13252,-640,-13460
12652,3340,-14316
14488,4420,-11952
15976,1860,-9656
14624,-2884,-10980
11792,-4132,-14016
9548,-1144,-16568
9872,1920,-16040
11304,-488,-13788
11436,-5372,-12704
8420,-8184,-14328
5304,-6684,-17836
5180,-3240,-18012
7000,-2252,-16012
8240,-5120,-13616
7104,-9744,-14820
4416,-9656,-18036
3040,-5648,-19004
5252,-1584,-16576
8140,-2764,-12852
8728,-7304,-12596
6128,-8480,-15148
4340,-4852,-18752
5876,88,-16984
8780,1188,-12744
11232,-1172,-10496
10352,-3948,-12400
8068,-2380,-16060
7472,1744,-16540
10488,5316,-13400
13544,4392,-9348
13900,324,-9340
11816,-536,-11868
10360,2928,-14788
11984,7928,-13048
14964,8228,-9124
16968,5076,-7356
15588,2036,-8884
13204,3036,-11908
13028,6952,-12684
15840,9712,-10460
18408,8188,-7012
18044,3188,-7420
15724,852,-10564
13716,3588,-13384
14984,8624,-12776
17156,7452,-10076
18360,1956,-9068
15896,-2296,-10352
12864,-1576,-14016
12116,1796,-14704
13344,2848,-13832
14500,-356,-11480
13048,-5524,-11652
10268,-6552,-13936
7700,-3588,-16288
8028,-168,-15644
9580,-1900,-12984
9632,-7028,-12080
6604,-9880,-14032
4036,-7844,-17004
4152,-3464,-16580
6380,-1520,-15008
7944,-4340,-12628
6564,-8740,-14092
4140,-8336,-17388
3004,-4096,-18404
5440,128,-15992
8624,-1528,-12316
9188,-6604,-12112
7056,-7780,-13856
5628,-4008,-16880
6884,1040,-15296
9424,2536,-12076
11776,-60,-10000
10852,-3332,-10748
8904,-1836,-13524
8400,2772,-13748
11384,6356,-11540
13976,4928,-8284
14276,724,-8188
12408,-160,-10064
11012,2676,-12544
12596,7992,-12244
15404,8648,-9124
17248,4820,-7504
15772,872,-9300
13264,1636,-12516
12700,5656,-13036
15132,8084,-11744
17636,5580,-9264
17076,224,-9624
14656,-1732,-12480
12792,1048,-15604
13464,5116,-14828
15336,3964,-11992
16148,-864,-11128
13460,-4740,-12600
10068,-3636,-15588
9300,196,-16116
11204,1476,-15328
12340,-1596,-12724
10616,-7004,-13292
7820,-7992,-16268
5976,-4876,-18308
7296,-764,-16664
9544,-2280,-13408
9708,-7488,-13084
6696,-10136,-14832
4300,-7460,-18052
5332,-2476,-16924
7476,-804,-13992
9312,-3536,-11864
8452,-7664,-13428
6124,-6760,-15708
4888,-2168,-16248
7176,1916,-13964
9924,972,-11068
10396,-3636,-10468
8800,-4540,-11616
7712,-704,-13908
8944,4356,-12552
11440,5304,-9680
13616,2940,-8644
12720,-48,-9172
10828,1112,-11820
10856,5628,-11112
13436,8604,-10480
16260,7284,-8028
16528,2844,-7636
14416,1028,-9524
12828,3844,-12524
14048,8556,-12336
16952,8520,-9900
18256,4228,-8448
16296,56,-9504
13732,816,-13136
13104,4836,-13956
15048,6600,-12888
16928,3620,-11068
16100,-1528,-11760
13468,-3160,-13696
10908,-336,-16484
11252,3208,-16980
13096,1408,-14956
13328,-3632,-13936
10360,-7560,-14784
7376,-6576,-17940
7272,-2672,-18492
9088,-1264,-16856
10396,-4072,-13988
9296,-9168,-14632
6468,-9676,-17220
4760,-5788,-18376
6224,-1368,-16432
8796,-2376,-13320
9088,-7424,-12988
6496,-9176,-13876
4308,-5544,-16384
5496,-104,-15600
7620,1248,-12788
9748,-1232,-10800
9176,-4464,-11160
6884,-3256,-13196
6124,1472,-13620
8692,5628,-12276
11672,4680,-8780
12044,604,-7816
10176,-468,-9448
9052,3080,-11716
10148,8156,-11316
13064,8572,-8652
15528,5196,-6448
14668,1632,-7468
12348,2180,-10752
12168,5892,-11684
14768,8592,-10232
17300,7108,-8116
17480,1692,-8384
15304,-496,-10288
13764,2428,-13328
14508,6148,-12904
17012,5432,-10764
18300,1112,-9220
15952,-3516,-10580
13028,-2744,-14664
12524,1012,-15236
14852,2264,-13676
16268,-300,-11908
14708,-5580,-13200
11560,-7248,-16476
9492,-4164,-19020
10244,-336,-18040
12472,-1628,-15200
12604,-6176,-14620
9288,-9124,-15884
6376,-7132,-18660
7028,-2116,-18108
8836,-172,-15708
10332,-2472,-13768
9392,-7220,-14360
6728,-6848,-15948
4896,-2184,-16228
6756,2240,-14656
9340,1244,-11712
9184,-3076,-10784
7036,-3668,-11276
5692,-180,-13512
7340,5068,-12912
9548,6188,-10108
11920,3684,-7900
11200,252,-8492
9268,928,-11280
8844,5008,-11968
11868,8460,-11060
14908,7032,-8284
15384,2220,-7884
13596,356,-9636
12096,3396,-12292
13032,8008,-12252
16028,7896,-10740
18052,3784,-9260
16604,188,-9468
14100,620,-12808
13516,4236,-14704
15384,6212,-14116
17292,3528,-11356
16332,-2208,-11660
13588,-4208,-14000
11028,-1668,-17452
11436,2216,-17236
13232,1000,-15028
13744,-4196,-13560
10852,-8320,-14360
7564,-7404,-17596
7124,-3724,-18108
9232,-2008,-16216
10704,-4312,-13352
9900,-9392,-13232
7220,-10000,-14848
5156,-5472,-16196
6248,-740,-14772
8840,-1816,-11904
9300,-6388,-10860
6908,-7628,-10676
5188,-3808,-13396
6724,2388,-13520
9212,5024,-11564
10940,2280,-8492
10336,-1736,-8212
8504,-736,-10860
8104,3516,-12268
10604,7736,-10676
13668,6976,-8448
14296,2152,-8084
12172,1056,-9100
10936,4420,-12424
12620,8832,-12432
15524,9136,-9620
18008,5824,-7312
16668,1476,-8580
14212,1828,-12036
13476,5692,-12996
15860,8012,-12088
18368,5900,-9672
18012,236,-9292
15536,-1976,-11132
13624,916,-15108
14208,4740,-15152
16216,3460,-12616
17008,-864,-11220
14128,-5032,-12276
10600,-3956,-16068
9760,-640,-17492
11292,504,-16520
12800,-1796,-14236
11388,-7048,-13876
8368,-8552,-16556
6208,-5396,-19036
6908,-1308,-17616
9232,-2236,-14028
9840,-6980,-13320
6704,-9748,-14640
3924,-7052,-17416
4672,-1764,-16540
6892,-172,-13784
8712,-2660,-11688
7984,-6476,-12616
5772,-5624,-14940
4604,-1064,-15680
6684,3304,-13560
10124,2500,-10160
10468,-2124,-9580
8804,-3288,-11004
7588,-132,-13720
9220,5356,-12964
12100,6308,-9752
14476,3196,-7328
13540,44,-8812
11644,792,-11996
11188,4960,-12300
14352,8164,-10724
17480,6796,-7800
17624,2084,-7696
15252,480,-10484
13548,2316,-12904
14252,7096,-12748
16688,7960,-10224
18744,4680,-8532
17572,132,-9904
15160,-424,-12860
13524,2816,-14388
14960,5840,-13144
17324,3848,-10544
16556,-1844,-10288
13368,-4216,-12292
10624,-1516,-15624
10636,2112,-15596
11716,1692,-13964
12524,-2248,-12464
10424,-6540,-13000
7020,-6568,-15860
5252,-3480,-17072
7380,-1004,-16368
9424,-2916,-13572
8328,-8500,-13524
5440,-10196,-15804
3816,-6700,-18588
5044,-2028,-17012
7084,-2296,-13592
8536,-6316,-13048
6476,-9312,-14356
3980,-7192,-16804
4016,-2088,-16340
6660,448,-13776
8784,-1392,-11040
8516,-5476,-10932
6560,-5080,-12980
5540,-808,-14708
7192,3956,-13088
10564,3448,-9616
11784,-616,-8624
10096,-2508,-9776
8416,-336,-13080
10012,4788,-11640
12740,6904,-9084
14932,3768,-7136
14908,272,-7520
13084,956,-10096
11904,4332,-11116
14084,8192,-10236
17496,7844,-7248
17888,3340,-6860
15464,560,-8696
13860,2720,-11448
14744,7476,-11164
17068,8116,-9556
18872,4492,-8396
17556,72,-9440
15244,-484,-12504
14200,2472,-13704
16108,5124,-12868
18472,3336,-11044
18004,-2424,-11360
15148,-4936,-13508
13256,-2232,-16608
13944,1592,-16364
15184,1232,-13964
15988,-2676,-12732
13916,-6800,-14100
10548,-6776,-16864
9308,-3432,-17180
11464,-688,-15788
13208,-2308,-13312
12012,-7868,-13420
9188,-9204,-15128
7648,-4868,-16976
8600,-288,-15388
10524,-672,-12036
11280,-4484,-11444
9100,-7024,-12732
6256,-4844,-14964
6432,208,-13848
9084,3320,-11356
10700,2120,-9200
10060,-1588,-9984
7880,-1392,-12712
6784,2796,-14048
9428,7336,-12032
12680,6496,-8988
13304,2184,-8432
11144,108,-9996
9392,2232,-13188
10688,6452,-13260
13428,7608,-10820
15668,4884,-8760
15332,844,-9668
13380,320,-12640
11984,3240,-14252
13748,6688,-13556
16800,4904,-10980
16708,-1028,-10240
13680,-3768,-12328
11352,-1504,-16048
11932,2188,-15988
13228,1860,-13284
14336,-1572,-11384
12376,-5824,-12548
9084,-5648,-15320
7404,-2844,-16152
9496,-132,-15084
11844,-1708,-12472
10848,-7568,-12520
7536,-9576,-14864
5656,-6464,-17944
6748,-1752,-16476
8664,-2092,-13192
9924,-6156,-12424
7784,-9316,-13500
5004,-7212,-15908
4860,-2664,-15332
7236,-16,-13132
9300,-1380,-10676
9368,-5468,-10984
7192,-5584,-13616
6196,-840,-13756
7952,4524,-12832
11128,3952,-10336
12540,64,-8828
10576,-1980,-9684
8936,84,-12900
10252,4956,-12924
13288,7232,-10664
15580,5420,-8076
15440,1500,-9088
13576,948,-12036
12272,4276,-12948
14480,8920,-11780
18012,8456,-9344
18672,3696,-9124
16080,840,-10408
13972,3208,-13188
15016,7888,-13724
16732,7572,-11928
18288,4256,-10248
17180,536,-11400
14988,-332,-13644
12900,2232,-14452
14072,5048,-13744
16444,3420,-12512
15536,-2088,-12336
12080,-5112,-13292
9532,-2988,-16116
9772,768,-16116
10888,352,-14432
11532,-3368,-12876
9604,-7800,-13260
6264,-8280,-15752
4592,-4876,-16620
6812,-1760,-15544
8740,-3480,-13328
7904,-8936,-13412
5224,-10296,-15476
3628,-6564,-17980
5088,-1388,-16216
7200,-1600,-13160
8636,-5628,-12512
6840,-8136,-13492
4840,-5944,-15964
4852,-916,-15332
7748,1992,-13248
10116,360,-10756
10036,-3760,-11180
8164,-3552,-13184
7084,568,-14604
8844,5392,-13312
12380,5308,-10340
13704,1264,-9412
11724,-876,-10120
10104,1104,-12632
11208,5972,-12736
14080,8256,-10560
16504,6028,-8064
16524,1700,-9052
14424,1220,-11672
12948,4700,-12708
15256,8376,-12084
18172,7204,-10220
18480,1948,-9720
15848,-772,-11192
13780,1464,-14368
14280,5556,-14388
16440,5740,-11960
17668,2100,-10308
15620,-2616,-12052
12636,-3048,-15000
10468,-12,-15676
11748,2624,-14936
13832,636,-13284
12756,-4996,-12956
9044,-7428,-14392
6760,-4808,-17292
7712,-844,-16748
9396,-956,-13772
10528,-5016,-12300
8388,-9052,-13484
5600,-8584,-16560
4752,-4480,-16332
7348,-1040,-14436
9580,-2700,-12424
8944,-8104,-12780
6844,-8412,-14568
5224,-3964,-16444
6784,1096,-15028
9252,792,-12008
10324,-3108,-11560
8256,-5348,-12184
6444,-2888,-14940
6980,1904,-14568
9676,4472,-12472
12040,2724,-9652
12300,-1344,-9824
10552,-1412,-11732
9216,2428,-12764
11380,6876,-11524
14856,6220,-8980
15744,2000,-7768
13756,-256,-8256
11952,1984,-11088
12780,6872,-11668
15396,8224,-9852
17592,5800,-7404
17040,2252,-8132
15032,1892,-11084
13620,5156,-12504
15596,8516,-12292
18064,6396,-10712
18336,1336,-10752
15928,-1384,-11824
13648,260,-15032
13928,4052,-15432
15424,3936,-14084
16248,440,-12460
14052,-4244,-13040
10860,-4988,-15832
8684,-1824,-16936
9876,932,-15880
11932,-784,-14072
10624,-6792,-13476
6912,-9180,-14740
5120,-6044,-17380
5836,-2308,-16756
7544,-2592,-14212
8696,-6360,-12892
6844,-10136,-13204
4168,-8820,-15744
3820,-4484,-15900
6244,-1600,-14036
8472,-2888,-11624
8468,-7336,-11732
6384,-7268,-13328
4784,-2792,-15548
6220,2468,-14392
9340,2420,-11304
10552,-1260,-9664
8844,-3376,-10288
7488,-860,-13076
8356,4368,-13200
11236,6592,-10832
13792,4844,-8228
14092,1156,-8612
12344,1388,-10912
11460,4716,-11896
13828,8908,-11640
17112,8208,-8844
18024,3564,-7820
15928,876,-8640
14200,3576,-11816
14692,8140,-12328
17216,8736,-10944
19296,5716,-8676
18184,1444,-9020
15920,1136,-11512
14464,4144,-13124
15956,6652,-12356
18124,4776,-9984
17640,-652,-9500
14488,-3160,-11060
11832,-1104,-14016
12012,2548,-14448
12984,2020,-12776
13280,-1628,-11224
10880,-5652,-11948
7928,-5468,-14624
6528,-2280,-15168
8052,208,-14364
9984,-1608,-12864
9256,-6832,-12680
6724,-8172,-14052
5148,-5044,-16944
6604,-760,-16496
8920,-952,-13788
10392,-4608,-11944
8248,-6960,-12688
5936,-5436,-16188
5908,-1216,-16420
8660,1928,-14880
11292,732,-11692
11372,-3240,-11624
9388,-3692,-14020
7908,32,-16692
9908,5536,-15552
13620,5664,-12120
15136,1672,-10216
12860,-536,-10812
10560,1780,-14136
11080,6668,-15064
13696,8320,-13308
15948,5884,-9976
15416,1976,-10140
13120,1612,-12832
11364,4840,-14520
13420,8420,-13468
16408,6808,-10800
16804,1748,-9376
13872,-1040,-9684
11500,1292,-13568
12024,5000,-14520
13564,4616,-12500
14812,708,-10112
13000,-3804,-10688
10120,-4352,-13132
8340,-1452,-14340
10352,1000,-13936
13340,-816,-11168
12944,-5900,-9968
9468,-7820,-11344
6956,-5328,-15620
8024,-1628,-15392
9880,-1908,-12324
11536,-4516,-10296
9616,-8028,-11068
6828,-7236,-14944
6136,-2944,-16768
9100,104,-15348
11924,-904,-11632
11800,-4824,-11484
9512,-5376,-14484
7468,-1340,-18392
9316,3488,-17748
11568,3252,-13376
12540,-352,-10580
10316,-3088,-11260
7912,-1348,-14176
7704,3104,-14628
10696,5648,-12848
13300,3796,-9264
12496,-904,-9496
9928,-1432,-12444
8216,1956,-15152
10108,6364,-14568
13200,5700,-10448
14124,992,-8016
12052,-1688,-9280
10580,732,-12648
10420,4200,-12100
12904,6268,-11388
15376,3952,-8560
14872,-872,-8276
12512,-688,-10596
11492,3116,-12568
13560,6876,-13052
15784,5468,-10416
15956,-316,-9080
13452,-2760,-10424
11120,-192,-14100
12660,4876,-14988
15816,10200,-15284
14692,396,-11916
13468,-3804,-11756
10216,-4352,-12348
9120,-1172,-14212
11460,2076,-14444
13640,-844,-12872
13524,-5932,-11016
10060,-6740,-12288
8220,-4104,-16224
10536,-224,-16020
12576,152,-11828
13760,-2300,-9824
11416,-4908,-11136
8524,-2860,-14796
8060,2240,-15468
10968,5224,-13964
13300,4080,-10628
12260,212,-10308
9256,224,-12944
7080,3532,-16084
9108,7628,-15440
11912,6888,-11668
13072,2572,-9780
10484,-316,-11264
7840,1136,-15376
8672,4772,-16152
11808,5972,-13856
14116,3468,-10124
12976,-1548,-10308
10008,-2624,-14072
7932,340,-17000
10024,3280,-16796
13000,1424,-13260
13256,-3828,-11468
9856,-6404,-12612
7016,-4376,-17024
8004,-544,-18192
10188,-260,-15172
11760,-2948,-12116
9964,-7444,-12536
7160,-7628,-15940
5716,-3812,-17172
8240,-1272,-16216
11144,-2924,-12744
11164,-7300,-11648
9200,-8204,-12628
7364,-4592,-15260
9288,-76,-14848
11860,-180,-11996
13504,-3004,-9844
11992,-4868,-9600
10092,-2524,-12048
10176,2156,-12192
12924,4748,-11408
15444,3636,-9136
15104,28,-9260
13488,592,-9632
11900,4816,-9848
13544,9352,-11260
16048,8744,-8760
16744,5796,-6968
14332,4056,-7276
11424,6080,-11344
11700,10656,-12696
14080,12264,-10344
16100,10156,-7900
15192,5156,-7932
12832,4184,-10460
11300,7148,-13036
12052,9304,-13344
14408,7384,-12292
16088,3260,-11192
14076,-400,-11056
11092,616,-14420
11216,3844,-15824
13396,4484,-16052
14524,1440,-13684
13512,-3792,-13304
10804,-5396,-15092
8676,-2696,-18076
9080,-556,-17640
11256,-2628,-15560
