ax,ay,az
8136,456,-11636
10056,2096,-14660
12816,360,-10328
13292,-2428,-3476
12072,-2580,-1176
10988,808,-6800
11892,4728,-12804
13964,4316,-11996
15712,1676,-5436
15128,908,-200
13948,3212,-2716
13988,7220,-9100
15932,9024,-12076
18312,7824,-7444
18292,5464,-284
16956,6444,952
15692,9652,-5512
17180,12924,-11292
19396,12260,-9272
20656,9476,-2180
19368,8560,2340
17644,10884,-2648
18028,13564,-9808
20068,12996,-11660
21688,10284,-5900
20752,7656,440
19108,7972,-360
18052,10328,-7332
19064,11284,-12288
21036,8728,-9584
20848,4816,-2608
18832,4044,1076
16668,5840,-5252
16876,7904,-11216
17620,5540,-12424
18384,1708,-6552
16444,-400,-1040
13584,164,-3056
12464,2884,-10028
13452,2852,-13452
13972,4,-8888
12948,-3724,-2632
10568,-3956,-1780
8640,-1264,-7904
9748,644,-13748
11480,-704,-11640
11548,-4128,-4692
9788,-5044,-1648
8200,-1904,-7300
8828,1512,-13740
10380,1388,-14040
12248,-1476,-7876
11132,-3824,-2784
9732,-1968,-4344
9924,1460,-10104
11480,2628,-13664
13336,1744,-9772
13800,-1592,-3176
12680,-1836,-1164
11436,1520,-6364
12608,4972,-12028
14308,4028,-11224
15820,1068,-4524
15324,428,448
13716,2780,-2884
13728,6800,-9372
15976,8148,-11860
18020,7060,-6860
17844,5460,12
16356,6728,460
15388,10020,-5724
17044,13180,-11292
19452,12252,-8856
20176,9120,-2100
18696,8836,1352
16964,11396,-3540
17852,14188,-10156
19976,13264,-11188
21000,9808,-5480
19940,7320,100
18128,7804,-1516
17312,10300,-8500
18460,10700,-13080
20200,7808,-10248
19348,3592,-3812
17032,3036,-1800
14948,5252,-7448
15440,7264,-13960
16656,4792,-13576
17088,1112,-7644
15552,84,-2160
13464,2196,-4656
13388,5056,-10724
14828,4764,-13696
15476,1860,-9160
14400,-820,-2584
13044,-304,-2224
12060,2316,-7836
12636,3820,-12420
14240,1416,-10828
13936,-3004,-4580
12156,-4136,-1644
10396,-1704,-6380
11216,1232,-12612
12816,-404,-12388
13596,-3228,-6244
12224,-4780,-332
10684,-2880,-3384
10636,-108,-9728
12160,1112,-12964
13368,-364,-7900
13176,-2920,-704
12224,-2596,12
11220,752,-6296
12180,4028,-12352
14196,2728,-10436
15276,-116,-3428
14568,-188,1092
13252,2484,-3288
13696,5880,-10000
15556,6408,-12156
17364,4528,-7164
17184,2940,-568
16064,4176,-508
15768,8048,-7088
17472,10972,-12652
19840,10040,-10092
20252,7232,-3344
18724,7132,296
17028,10400,-4660
18212,13844,-11480
20120,12856,-11756
20808,9564,-5768
19336,8500,204
17824,10304,-2172
17724,12704,-8460
18792,12272,-12084
20828,9844,-8756
20164,6048,-1980
18340,5760,-496
17052,8432,-6096
17696,9728,-12160
19016,6700,-10784
19416,2384,-4816
17268,1264,-600
14624,3336,-4456
14444,5472,-10616
15820,3572,-12620
16320,284,-7504
14084,-2368,-1176
11584,-1876,-2160
10504,1264,-7568
11812,1720,-11792
13248,-424,-9196
12368,-3908,-2792
10720,-3436,-760
9220,-744,-6132
9960,1776,-12128
11688,300,-11072
12292,-2888,-4276
10856,-3456,176
9412,-1216,-4340
9900,1768,-11184
11652,1956,-13040
13212,-384,-7424
12656,-2408,-356
11800,-1124,-560
11252,2112,-7424
12668,4328,-12956
14824,3288,-10600
15708,736,-3528
14792,904,-72
13520,4180,-4852
14640,7760,-11596
16804,7664,-12772
18100,5740,-6840
17180,5016,-812
15912,6828,-2624
16136,10276,-9608
17752,11748,-13668
20052,10560,-10180
19856,7832,-2836
18268,8108,-684
17332,10932,-6772
18864,13156,-13316
20396,10780,-11792
21060,6692,-4920
20112,5872,-380
18384,7512,-3916
18492,9628,-10520
20116,8384,-12560
20664,5720,-7092
18980,3448,-8
16880,4060,-948
15652,6328,-7116
16476,7076,-12284
17988,4668,-9272
16856,1056,-1792
14132,1064,1192
12116,3160,-4616
12896,4956,-11072
14220,2664,-10320
14468,652,-5120
12568,-2020,872
10784,-1664,-1396
9484,780,-8408
10548,1804,-12860
12464,232,-8204
12176,-3528,-1284
10524,-3188,-52
8800,-940,-6796
9812,1548,-12828
11388,388,-11032
12416,-3124,-4292
11772,-4428,-344
10616,-2180,-5084
10552,1360,-11376
12400,1788,-13320
14004,496,-8248
14232,-2300,-1708
13132,-1844,-2300
12100,1948,-8416
13816,5312,-13804
15688,4160,-11416
16396,1440,-4412
15100,1620,-944
13736,5004,-5528
14580,8744,-12100
17012,9292,-13048
18316,7784,-6732
17488,6508,56
16116,7832,-1176
16280,11248,-8240
17336,12976,-12296
19432,12068,-8760
19580,9160,-1184
17844,8768,856
16680,11028,-5096
18100,13324,-11612
19800,11048,-9956
21032,7244,-3020
20144,6000,1464
18480,7612,-2596
18192,10028,-9064
19748,9256,-11600
21072,6528,-6644
19772,3880,-4
17748,3692,-772
16536,6220,-7560
16940,7232,-12752
18228,5144,-10084
17684,1468,-2612
15436,892,700
13324,3032,-4448
13204,4672,-11340
14572,2448,-11712
14808,-904,-5652
13052,-3328,-352
10740,-2468,-3432
9876,80,-10172
10916,524,-13304
12260,-2308,-8580
11420,-5560,-2512
9524,-4156,-3204
8060,-836,-9844
9460,1980,-15196
11088,376,-12284
11624,-2940,-5288
10644,-4020,-2304
9220,-1196,-7388
9932,2276,-13220
12148,2364,-12820
13860,-120,-6228
13264,-2096,-420
11992,-708,-2812
11700,2952,-9616
13664,5148,-13712
15580,4012,-9756
16280,1672,-2544
15476,2356,184
13952,5580,-5168
15200,9120,-11948
17456,9036,-11808
18372,6720,-5292
17324,6448,488
16068,8676,-2056
16152,12100,-8516
17920,13120,-11356
19816,11640,-7040
19272,9228,-84
17896,9676,68
17084,12136,-6920
18748,13840,-12536
20668,11672,-9652
21228,7668,-2748
19836,7116,600
18364,9284,-4376
18732,10932,-11076
20352,9044,-11816
21260,5596,-6336
19932,3696,-60
17736,4424,-1556
16668,6348,-8660
17572,6480,-13268
18600,3900,-10064
17156,-152,-3100
14608,-492,-820
12692,1800,-6400
13268,2768,-12652
14376,340,-11964
14208,-3764,-6256
12096,-3932,-2076
9840,-2152,-5728
9784,356,-12340
11128,176,-13856
11976,-1928,-8204
10488,-4032,-2556
8656,-2820,-4596
7796,584,-11564
8956,2024,-15508
10964,1028,-11268
10988,-3384,-4440
9116,-2816,-2476
8228,80,-6752
9980,2872,-11620
11628,1680,-11592
12572,-628,-6328
12048,-1472,-1468
10932,820,-4264
11264,4552,-10040
13268,5480,-12700
15388,3672,-8444
15156,1640,-1784
14176,2940,-1256
13780,6332,-6996
15780,9436,-12572
18152,8524,-10588
19348,5840,-4228
18460,6160,-384
17096,9428,-4972
18172,12884,-11252
20420,12632,-12408
21572,9924,-6872
20336,8496,-1052
18696,9668,-3036
18608,12584,-9912
19720,13132,-13916
21276,10792,-10392
20712,7116,-3376
18488,7136,-1392
17132,9884,-6936
18244,11712,-13328
19572,8968,-12700
19820,4912,-6356
18048,3748,-1596
15792,5300,-5024
14788,7036,-12252
16020,6172,-14828
16996,2588,-10324
15092,-928,-3436
13008,-216,-2936
11848,2280,-9224
12816,3420,-14188
13568,672,-11564
12588,-3448,-5044
10368,-3432,-2500
8476,-1108,-8248
9048,1456,-14536
10576,-272,-13492
10960,-3200,-6668
9104,-4460,-1812
7620,-2512,-5964
7992,348,-12648
9212,724,-14716
10980,-696,-9564
10996,-3104,-3380
9352,-2616,-4372
8780,1200,-12292
10284,3188,-16664
11432,3100,-12700
12652,-712,-5292
12164,-964,-2152
11400,1644,-8840
11464,5664,-16196
13212,6024,-15860
15384,4040,-7836
15160,2252,-856
14272,3388,-3940
14256,7348,-12036
16440,9764,-16624
18576,8752,-11968
19408,6072,-3788
18260,6552,-2020
16876,9060,-9012
18184,12204,-16196
19708,11188,-14812
20004,8256,-6776
18236,7444,-1688
16900,8804,-6556
16960,11224,-13944
18124,10188,-17120
18844,8412,-11640
17896,5672,-4536
15816,5756,-4460
14588,8124,-12256
15564,8896,-17788
16384,6608,-14328
16856,1264,-6460
14128,1012,-4764
11492,2960,-10580
11904,4732,-16432
14240,2520,-15024
14424,-1792,-8392
11904,-4288,-4920
9492,-2080,-9084
9364,-32,-14828
11228,-464,-14720
11852,-2684,-8528
10136,-5516,-5032
7312,-4452,-8224
5600,-1400,-15588
7668,524,-18204
10068,-1212,-13180
9692,-3740,-6728
6896,-3448,-7060
4244,-1328,-15036
5552,1128,-20272
7796,8,-17496
8156,-2468,-8968
5928,-3908,-4768
3876,-3420,-10496
4816,-1796,-16388
7332,-320,-15876
9932,-1788,-7612
8560,-3704,-1744
7344,-4076,-6640
5336,-72,-13716
8612,4548,-16828
13232,1136,-10820
14868,-1416,-2960
11476,2300,-4144
9236,4572,-10076
12044,6600,-16088
15976,6052,-17232
17792,5640,-10388
16228,5348,-4680
13672,8348,-6052
14368,11136,-11724
17912,13260,-16712
20632,8892,-12128
21128,5104,-5912
18528,7332,-4768
16620,10168,-11088
17364,12776,-17192
20688,9268,-16864
21868,5860,-11152
19260,5088,-4912
16532,6132,-9504
15940,8876,-15360
16364,8696,-18084
18824,4596,-12632
18252,2012,-6372
14944,2396,-5232
12416,4316,-12548
13284,5376,-18336
15568,1804,-15324
15396,-1620,-6984
12488,-1252,-3020
9852,136,-8972
10208,2340,-15840
12120,-224,-16556
13272,-3400,-9492
10848,-4736,-4256
7268,-2540,-8120
6816,-992,-15664
9044,-80,-18704
11052,-1996,-13184
10080,-4164,-5320
6812,-2580,-5616
4524,684,-13556
5060,3328,-19752
7808,-524,-16384
10048,-4488,-6584
7592,-3796,-1992
4776,-800,-7744
5724,744,-14256
8440,1024,-16504
11692,-1680,-8796
11684,-3672,-1616
9044,-904,-3380
10372,2296,-12908
10504,5440,-17776
14892,3552,-12120
16240,-264,-6540
16176,-1276,-208
12868,5504,-7680
12168,10464,-15444
15660,9384,-17016
18172,6772,-11084
17340,6760,-4644
15928,8396,-6004
15468,11044,-12908
17224,12388,-17040
19212,10532,-13384
18792,7540,-7484
16592,7764,-5868
14752,10192,-12356
16200,11348,-18000
18420,8268,-16716
19476,4960,-10756
17692,4500,-5976
14820,6232,-10436
14404,7384,-16060
16044,5588,-18596
17720,2692,-14040
15832,488,-8592
13048,964,-7996
10600,2704,-14060
11460,1888,-20504
13980,-992,-16784
13644,-3796,-8976
10936,-3184,-5436
8156,-56,-11224
8372,1948,-17384
11428,-604,-16464
13032,-2824,-9140
10412,-3748,-4732
7160,-1524,-10364
6612,1324,-17684
8828,1268,-19224
11496,-820,-11772
10460,-3192,-5064
6680,-2028,-7712
3848,812,-16152
6244,1536,-19028
10232,-916,-11880
11624,-3424,-3712
9020,-2732,-3884
5780,60,-12508
6980,1708,-16952
11816,280,-12736
15204,-1572,-3800
13320,-2828,-1260
10248,-592,-8444
9400,2932,-15396
13108,3644,-15468
17568,940,-7972
18668,-20,-1244
13908,3236,-5300
12584,5372,-11132
14488,7008,-15888
18052,5676,-14000
19092,3272,-7512
16720,3716,-3764
13844,7500,-7604
13344,10996,-13000
15996,10236,-14444
19052,7556,-9764
17744,5532,-5280
14252,6724,-5684
12480,9584,-12320
15020,10024,-16852
18068,6260,-12952
18692,3388,-5340
16052,3592,-2904
13024,6196,-10080
13048,7224,-16176
16836,4444,-13176
18928,940,-7852
15360,-352,-4728
11560,676,-9360
10924,1972,-15476
12444,2804,-16504
15352,36,-10872
15732,-4280,-5484
12116,-3420,-6116
8508,-704,-13348
8964,436,-17048
12968,-1364,-13200
14600,-3460,-6844
11148,-4824,-5468
7148,-3076,-11664
7448,-188,-16944
10912,-300,-15308
13904,-2500,-7140
12592,-4560,-3872
8580,-3100,-8428
6836,-296,-15344
9864,820,-16124
13788,-1268,-9900
14304,-3076,-4684
10920,-2800,-5688
8448,60,-12100
9788,2624,-15368
13748,1544,-12560
15488,-172,-7356
13488,-1980,-3692
10644,412,-7140
10164,4328,-13188
12808,5832,-15148
15768,3956,-8476
17060,1692,-2340
13860,3040,-2756
10724,7176,-10100
13360,10028,-14248
16800,8532,-13140
17904,5532,-7428
15856,5108,-4088
13316,6980,-8116
13464,9964,-13688
16864,9144,-14632
19448,5480,-10448
18584,2932,-4480
15652,3880,-4820
13412,6336,-11308
15920,7136,-15236
19180,3000,-11756
19408,-140,-6364
16184,-4,-4488
12824,2748,-10712
13108,4168,-15356
15460,2660,-15480
17820,-1084,-9204
15652,-2888,-4840
11516,-1428,-8816
10276,1296,-15960
12476,2020,-17568
15144,-1240,-11356
14668,-3580,-5044
11088,-2144,-6128
7824,492,-14312
9444,1992,-18288
13264,-204,-13804
14160,-2752,-5364
10896,-3048,-3372
7172,-708,-10980
7556,1792,-17248
11448,1280,-15628
14436,-760,-6936
13380,-2636,-1600
9184,-472,-6892
7488,2704,-15336
11396,3532,-17068
14800,1244,-9936
15872,-2108,-3020
12580,-692,-3512
9972,2996,-10960
11572,5404,-14824
15860,4140,-12384
17708,1324,-6428
15696,152,-3056
12264,2972,-6840
12368,6828,-12252
15624,7520,-14188
18672,5456,-8824
18040,2748,-3268
15304,3624,-4180
13212,6944,-11336
15652,9680,-15756
18836,7200,-13044
19916,3452,-6388
17344,3268,-2820
14184,5648,-8560
14220,7796,-15188
16864,6864,-16836
18776,3624,-10480
17328,1600,-3956
14048,2860,-5544
11596,5760,-13476
12920,6360,-17896
15756,2340,-14480
15840,-1800,-6800
12628,-1448,-4364
9560,1684,-10572
9700,3204,-17236
11812,628,-16400
13584,-3336,-9868
11756,-4636,-4076
8508,-2356,-8628
7820,676,-15372
10508,740,-17408
13396,-1816,-10700
13064,-4120,-3736
9872,-2436,-5844
7764,516,-14140
10252,2072,-18260
13960,-980,-13328
14940,-3112,-4504
11936,-1964,-1828
8916,1056,-9536
9696,3472,-16396
13468,2536,-14608
15496,460,-7212
14768,-612,-924
11840,1516,-5088
10740,5136,-13180
13320,6164,-16948
16776,3384,-11612
17136,852,-3204
14468,2732,-1268
12512,5328,-8788
14544,7388,-16032
17476,6112,-14956
18808,3444,-7468
16864,2880,-1776
14444,4804,-5912
14424,7908,-13452
16984,7864,-16432
19236,4872,-11720
18220,2480,-4256
15616,3628,-3948
13708,6336,-11204
15024,7520,-17504
17340,4372,-15972
17664,388,-8344
14772,848,-4120
11960,3864,-9212
11196,5560,-16188
13176,3036,-17776
14892,-508,-11544
13048,-2432,-5120
10236,-868,-6504
8884,2240,-13212
10212,2752,-17928
12796,-640,-13416
12936,-4044,-5828
10304,-2744,-4424
7580,544,-12192
9128,2316,-18340
12712,-212,-15144
14436,-2804,-5516
12268,-2344,-1216
