ax,ay,az
6756,-7060,-14488
4456,-7788,-15288
2856,-4132,-17988
3940,1492,-16564
6756,2412,-13652
9544,216,-11212
8312,-2236,-10992
6288,-108,-12476
6144,4868,-13120
9564,8040,-11676
12364,6952,-8072
12856,3176,-6756
11404,1948,-8728
10660,4892,-12064
12364,9200,-11140
15500,8976,-7720
17284,4432,-6644
15612,812,-8120
13208,2492,-11072
13264,6536,-12040
15884,7668,-11028
17760,4444,-8724
17400,-256,-8848
14580,-1208,-11892
12344,1028,-15760
13436,4100,-15032
15540,2272,-12052
15544,-2744,-11664
12160,-6120,-13904
8692,-4484,-17668
8388,-1028,-18748
9680,-828,-17400
10164,-3812,-15368
8316,-8408,-16556
5028,-8940,-19572
2544,-4776,-20780
3600,-1088,-19276
5200,-2912,-16264
4620,-7560,-15636
2200,-8760,-17084
76,-5392,-19380
76,-408,-17856
3096,652,-15592
6128,-1844,-13816
5072,-4564,-13788
3264,-3176,-16512
3132,772,-17404
6272,4300,-16060
9240,3248,-12268
10220,-688,-11400
9224,-1000,-12768
8724,2440,-14476
10132,6764,-13716
13396,6992,-11008
15836,3884,-9088
15308,1368,-8432
13152,3112,-10504
13280,7092,-11160
15888,9444,-9936
18200,7764,-6808
18120,3164,-6344
16352,2204,-8500
14500,4844,-10708
15636,8772,-10312
17944,7676,-8496
18956,2652,-7656
15988,-952,-8932
12920,440,-12360
12924,3744,-13456
14588,4472,-12460
15456,1496,-10548
14052,-3324,-11008
10916,-4460,-13704
8368,-1744,-16668
8200,716,-16356
9160,-1336,-14804
8480,-6692,-15260
5116,-9996,-17020
1700,-8420,-19468
1688,-4848,-20492
2848,-3728,-18804
3560,-6604,-16628
3016,-10636,-17532
1212,-10912,-20004
-736,-6524,-20700
940,-1428,-19060
4716,-3200,-16176
5604,-7860,-15832
3052,-7744,-16708
1188,-4572,-19880
3228,920,-18188
5048,2448,-14240
7324,628,-12312
7628,-1884,-12948
5740,-696,-15196
5908,4044,-15416
9440,7308,-13456
12824,6148,-10512
13396,1868,-9264
11904,904,-10676
11556,3556,-13212
12844,8000,-12580
15824,8392,-9204
17712,4208,-8128
16284,596,-9880
13904,2180,-11784
13660,6528,-12508
16132,8480,-11264
17736,5892,-8036
16980,1164,-8320
14464,-320,-11508
12324,2428,-15136
13272,6028,-14452
15152,4376,-11532
15428,-336,-10692
12100,-4256,-12356
8320,-2732,-15732
7424,608,-16896
8320,444,-15928
9112,-2744,-13440
7296,-8020,-13760
4420,-8652,-17072
2416,-5556,-19840
3032,-2428,-18768
5128,-3704,-15308
5084,-7888,-14692
2376,-10304,-17564
84,-8100,-21536
1740,-3068,-20940
3920,-1644,-16700
5544,-3732,-14728
6136,-7044,-16924
4496,-6448,-18884
2980,-2080,-18656
5844,2024,-16424
9852,1348,-13036
9700,-2704,-11436
7148,-3292,-12928
6468,672,-15628
7980,5680,-14704
11052,6524,-10736
13176,3884,-8256
12716,928,-8928
11340,2116,-11600
10752,5900,-12596
13484,8700,-10884
16480,7412,-7416
16792,2360,-7464
14464,412,-10156
12664,3212,-13456
13904,7408,-13040
16628,6572,-10492
17916,1896,-9044
15288,-2068,-10692
12304,-1152,-14740
11452,2024,-16160
13304,3164,-14720
14800,364,-11900
13300,-4680,-12308
9968,-6000,-15208
7768,-3004,-18432
7816,460,-18040
9196,-1192,-15088
8956,-6040,-13612
6120,-9416,-15604
2876,-7896,-19116
2380,-3580,-19056
4880,-1704,-16420
6424,-4256,-14236
5556,-8584,-15400
3272,-8448,-18340
1384,-4056,-19740
3384,480,-17868
6504,-416,-14160
6752,-4176,-12880
5340,-5436,-15076
4460,-2472,-18124
5340,2640,-16396
7172,4056,-12900
9096,2204,-10800
9320,-1348,-12100
7744,-552,-14044
6724,3852,-13436
9568,7804,-12884
13072,6168,-10332
13524,1156,-9044
11516,-408,-9764
10484,2540,-13048
11944,7376,-13268
14504,7628,-9948
16588,3748,-7760
15252,-128,-9556
13044,860,-13332
12216,4312,-13976
14748,6744,-12844
17080,4264,-10044
16764,-1224,-10128
14192,-2904,-12420
12076,192,-15836
12652,4100,-15808
14708,2964,-12532
15144,-1560,-10816
12080,-5148,-12168
9012,-3616,-15980
8048,132,-16748
9560,1564,-15452
10516,-832,-13448
9124,-5804,-13924
5960,-6876,-16676
3776,-3532,-19516
4260,312,-18264
6140,-1220,-15344
6648,-5836,-14488
3944,-8536,-16040
1568,-6272,-19652
2676,-1076,-19132
5324,476,-15712
6956,-1788,-12824
7328,-5640,-14900
6108,-5404,-18444
4440,-1400,-18492
6476,3244,-15992
10264,2684,-12616
10720,-2404,-12244
8324,-3680,-13100
6976,-224,-15748
8164,4840,-15252
10912,5312,-12084
13020,2288,-9916
12420,-1024,-9780
10152,296,-12244
9136,4220,-13364
12168,7700,-11792
15220,6716,-8108
15160,1424,-7932
12860,-472,-10292
11660,2824,-13680
13184,7668,-12496
16076,7268,-9564
18044,2484,-8188
15908,-1292,-9884
13436,-188,-13500
13132,3292,-14272
15468,4976,-12604
17500,2648,-9016
16396,-2512,-9444
13340,-4272,-12896
11044,-1040,-15712
11428,3092,-14856
13540,1960,-12232
13328,-3112,-11284
10036,-6696,-12980
6096,-4668,-16688
5700,-1312,-18264
7580,-464,-17220
8224,-2852,-14680
7080,-7796,-15636
4052,-9092,-19160
2208,-5720,-21136
3692,-1512,-19304
6388,-2748,-15888
7012,-7400,-15408
4524,-9476,-16940
2656,-6452,-20028
3628,-1364,-18808
5868,352,-15552
8760,-1448,-13088
8500,-4708,-13144
5928,-3620,-15136
4496,1180,-16292
7320,5500,-14816
10388,4584,-10732
10888,352,-9356
9368,-756,-10224
8364,2424,-13640
9808,7348,-13448
12480,7864,-9784
15004,4128,-7476
14412,480,-8584
12440,1660,-11592
11756,5296,-12212
14440,8020,-11136
17344,6108,-8232
17348,612,-8128
14876,-1028,-10952
12916,1768,-14692
14176,5572,-14008
16584,4472,-10952
17444,-356,-9540
14692,-4120,-11152
11512,-3064,-14964
10908,492,-15660
12260,1748,-13808
13208,-1144,-12444
11720,-6332,-13356
8440,-7620,-15576
5804,-4400,-18200
5964,-932,-18096
7564,-2472,-15560
7396,-7092,-14556
4348,-9900,-16072
1696,-8036,-19176
2400,-3208,-18604
4236,-1332,-15788
6416,-3624,-13948
6168,-7584,-15416
3876,-7160,-17800
1700,-2512,-18332
4972,1648,-17656
8952,44,-14268
8936,-4344,-12524
6996,-4524,-13864
5560,-972,-17072
6708,4048,-16568
9732,4876,-12872
11792,2188,-9836
11372,-816,-10764
9656,568,-13872
9000,4468,-14216
11808,7440,-12004
14712,6260,-8640
15176,1700,-8132
12868,-912,-9972
11168,1740,-13156
12368,6764,-13208
14952,7548,-10412
17288,4228,-8156
16452,68,-9740
13816,104,-13212
12332,3244,-14872
14308,5952,-13600
16724,3748,-10740
16248,-1776,-10516
12964,-4472,-12556
10388,-1744,-16116
10788,2324,-15760
12148,1536,-13276
12420,-2688,-12104
9928,-7000,-13500
6684,-6596,-16328
4680,-3080,-17360
6188,-748,-16444
7524,-2896,-14244
6516,-7900,-14312
3712,-9452,-16916
1784,-6004,-19548
3268,-932,-17808
5660,-1164,-14524
7108,-5004,-13712
5436,-7808,-15260
3420,-5620,-18548
3844,-840,-18484
6932,1560,-15776
9400,-284,-12700
9468,-4136,-13004
7504,-3912,-15472
6388,144,-17308
8496,4776,-15540
11492,4244,-11940
12576,116,-10244
10616,-1868,-11280
9044,848,-14216
10000,5724,-13784
12772,6948,-10672
15180,4292,-8648
14596,104,-9432
12456,20,-11960
11368,3568,-13896
13844,7308,-12384
16976,6500,-8536
17228,1260,-7932
14560,-1468,-10596
12316,1052,-14092
13372,5892,-13388
15488,5864,-10612
16592,1692,-8624
14944,-2420,-10460
11644,-2292,-13780
9872,908,-14980
11404,3548,-13452
13372,1588,-10840
12036,-3996,-10228
8408,-6528,-12500
6132,-3396,-15980
6284,556,-15632
7340,-164,-12644
7808,-4368,-11944
5692,-8268,-14580
2364,-7672,-18332
1440,-3724,-18464
3892,-1140,-17200
6312,-3480,-15096
5588,-8840,-17192
2396,-9960,-20364
1504,-6052,-23660
4180,-1524,-21184
7188,-2380,-17068
8904,-6072,-16120
7084,-8140,-17768
4892,-6036,-20808
5236,-796,-19668
8020,2008,-15760
10948,420,-12168
11056,-3416,-11948
9176,-2616,-14016
7660,1600,-15504
9528,6092,-14048
12944,5360,-10480
14388,1092,-8516
12516,-612,-9100
11112,1744,-12084
12068,6452,-12992
14384,7712,-10372
16728,5064,-7872
16204,572,-8916
13936,216,-12512
12308,3216,-13592
14252,6740,-11884
16300,5240,-8812
15912,-412,-8996
12904,-2860,-11512
10444,-456,-14868
10632,3564,-14512
12352,3572,-11852
13312,-88,-9756
11308,-4560,-10832
8160,-4272,-14440
6492,-80,-15740
8256,2180,-13936
10716,-708,-11868
10272,-6624,-12344
7804,-9532,-15780
5544,-7024,-20144
5780,-2912,-19836
7608,-2996,-16944
9244,-6516,-14816
7680,-10240,-15840
5092,-9064,-19348
4012,-4304,-19308
6256,-1304,-17380
8684,-2896,-14436
8796,-7100,-14172
6972,-7052,-15804
5148,-2700,-17756
6344,2696,-15992
8932,4064,-12216
10320,1016,-9704
8700,-1932,-10420
6288,-260,-13692
6356,4736,-13700
8784,6644,-11072
11056,4076,-8368
11468,-864,-8788
9972,-1700,-10764
9200,1924,-12504
11724,6048,-12432
15360,4908,-11180
16396,-252,-10960
13996,-2748,-12220
11876,-788,-15280
12708,3788,-15752
14648,4200,-13388
16292,620,-10144
15224,-4088,-11676
12640,-4992,-15600
10124,-1664,-17648
11164,1504,-15964
13256,-712,-13096
12376,-6240,-13196
8960,-8340,-15756
6272,-5484,-19420
6420,-1396,-19212
7788,-1168,-16448
9000,-4168,-14176
7220,-8232,-16316
4716,-7692,-19956
3532,-3248,-20044
5904,296,-17228
8672,-1232,-13560
8752,-5316,-13400
6684,-6008,-15252
5152,-2324,-18132
6568,3056,-16824
9380,3320,-12816
11348,52,-10116
10168,-2684,-10720
8488,-340,-13756
8820,4468,-13832
11536,6588,-11624
13732,4424,-7900
13948,-168,-8144
12256,-1176,-10724
10888,2080,-13156
12712,6740,-11484
15800,6068,-8140
16776,604,-7508
14096,-2808,-9520
11612,-376,-13248
11944,4452,-13440
14188,5252,-11332
15848,1776,-8300
14736,-2412,-10024
12300,-2956,-13512
9908,236,-16128
10688,3776,-14300
12420,1688,-11268
11884,-3884,-11244
8068,-6244,-13224
5240,-3848,-17068
5696,56,-17768
6848,-36,-15736
7788,-3836,-13576
6644,-7812,-15432
3904,-8000,-18984
2260,-4360,-19944
4808,-536,-17472
7836,-2244,-13732
7816,-7244,-14200
5376,-8700,-17268
3824,-5056,-21068
5368,196,-19060
8292,800,-14848
11008,-2400,-12552
9928,-5488,-14116
7716,-3620,-17372
7092,844,-17556
10028,3984,-15436
12692,2116,-11592
12956,-2360,-11084
11012,-2708,-12848
9676,1172,-15528
11320,6020,-13880
14216,5788,-9964
15700,1536,-8300
13436,-1688,-9604
11176,728,-13068
11560,5468,-12900
14172,7528,-9852
16316,5092,-6760
15624,-288,-8492
13184,-1312,-12236
10940,2408,-13568
12684,6848,-11516
15252,5040,-8272
15712,-688,-7632
12212,-3660,-9756
9368,-1448,-13932
9464,2208,-14324
11048,2844,-12052
11944,-756,-9996
10264,-5680,-11620
7232,-6280,-14904
4708,-3000,-17028
6232,216,-16832
8236,-2100,-14208
8144,-7504,-14376
5652,-9448,-16564
3728,-6560,-19872
4896,-1724,-19044
7364,-964,-16200
9232,-4492,-14540
7984,-8540,-17156
5584,-7764,-20712
4616,-3108,-20916
7768,820,-18428
10840,-480,-14452
11056,-4744,-14384
8988,-5572,-16260
6996,-2248,-18964
8684,2628,-17696
11640,3060,-14320
13420,-524,-12092
11652,-3708,-12276
9600,-1276,-15096
9980,3364,-15100
12964,5332,-13052
15096,3988,-9632
14696,-380,-9300
12640,-1064,-11204
10952,2672,-13500
13096,7328,-11532
15780,6524,-7836
16252,1304,-7128
13236,-2208,-8664
10832,304,-12216
11712,5356,-11484
14016,6800,-8952
15452,3432,-6176
13984,-1720,-7756
10948,-2536,-10848
8832,388,-12784
10388,3416,-11308
12336,1076,-8496
11920,-4520,-9040
8628,-7296,-11980
5868,-4948,-16664
5888,-928,-17244
7552,-1088,-15584
8932,-4968,-13368
7424,-9140,-14736
5068,-9176,-18368
3884,-4868,-19592
6228,-736,-17688
8928,-2260,-14980
8872,-8144,-15596
6220,-9988,-18004
4464,-5764,-21628
6036,-1308,-20572
8816,-1104,-17292
10744,-4568,-15012
9500,-7764,-15792
7856,-5992,-18028
7540,-1632,-17784
10000,1072,-15368
12400,-344,-12308
12740,-4900,-12388
10820,-5252,-13736
9140,-920,-15340
10928,3596,-13628
13740,2808,-10952
14788,-1444,-10188
12468,-3644,-10784
10372,-404,-13600
11212,4600,-13860
13112,5424,-12972
15476,2928,-10628
15708,-1008,-11004
14404,-1168,-11788
11968,2888,-13484
12924,7780,-12772
15472,7248,-9252
15952,3228,-7792
13148,-596,-9084
10476,760,-13968
10948,5744,-14224
13360,6864,-10608
14908,3460,-7656
13148,-2544,-9800
9260,-3372,-14536
7308,280,-17032
9684,4228,-14812
12088,1616,-9908
11116,-4236,-8872
6964,-7096,-12872
3656,-4252,-18688
4828,1084,-18272
8372,1824,-12444
10096,-1676,-8580
7856,-6476,-11868
4864,-5244,-17652
4140,-592,-19804
8192,2916,-16168
11356,1084,-9992
10560,-4192,-10180
7168,-5884,-15392
5052,-2240,-20788
7728,2552,-18592
11532,1868,-12184
12972,-2452,-8852
9804,-6500,-12740
6496,-4808,-19640
6560,-20,-20364
10660,2572,-14656
13496,164,-8304
11800,-5456,-9772
7608,-6528,-16276
5156,-2800,-20968
8124,2032,-18148
11892,404,-10912
12284,-4744,-9016
7840,-8204,-14012
4080,-6384,-21604
4320,-1244,-21892
8056,4,-16124
10848,-2652,-10548
9020,-6612,-12304
5688,-6272,-18244
4424,-1820,-21032
7972,3180,-17800
12004,2012,-11360
13376,-2228,-9088
10652,-3732,-11964
8460,-460,-17100
9876,5252,-15908
13416,6668,-10448
15856,3624,-6836
14308,-1192,-8124
11848,-888,-12116
11036,3552,-12916
14332,7564,-9124
17880,5636,-4504
17424,-312,-4840
14472,-2440,-8180
12248,932,-12036
13736,5576,-11008
16268,4844,-7728
17040,124,-6536
14176,-4380,-9680
10580,-3912,-15056
8688,-740,-16628
9864,704,-14708
11188,-2440,-12508
9488,-8036,-14116
5568,-8876,-17640
2784,-5400,-21076
3616,-1552,-20092
5660,-2372,-16392
6360,-6264,-14840
3732,-9036,-17456
1284,-6840,-21912
1628,-2024,-21008
5124,-356,-17436
7944,-2792,-13892
7632,-6960,-14920
5820,-6376,-18328
5056,-2456,-20084
7756,2296,-17252
11468,2148,-12648
12184,-2036,-11380
9824,-3788,-13592
8264,-940,-16808
9220,4900,-15120
12256,6640,-10932
14160,4124,-8604
13224,224,-9656
11020,852,-12464
9856,5012,-12816
12824,9732,-9824
15828,7948,-6388
15688,2260,-7224
13032,-964,-9520
11424,1720,-12320
12524,6872,-11344
15412,6216,-9404
16500,1280,-7848
14384,-3536,-9296
12476,-2740,-12216
11564,844,-12632
13428,2796,-10848
14988,220,-8516
14552,-5820,-9240
