ax,ay,az
3604,-2140,-16448
5608,1376,-18352
9188,3560,-16656
11992,820,-14164
8640,-4140,-12292
5668,-3356,-14668
3860,88,-17272
7264,2192,-17312
10280,3100,-15260
12256,-628,-13456
6692,-5344,-13096
4076,-2212,-16324
6068,1104,-18032
9060,3796,-16600
11824,1332,-14092
9152,-4012,-12160
5792,-3564,-14516
3716,-60,-17156
6992,1976,-17472
10144,3076,-15096
12204,-308,-13716
6792,-4896,-12932
3892,-2340,-15892
4880,996,-17808
9012,3412,-16904
12100,1228,-14248
9372,-3428,-12420
5816,-3752,-14648
3232,-480,-16520
6860,1264,-17308
9844,3272,-15816
12172,-408,-13648
7188,-5028,-12580
4228,-2668,-16164
5836,1568,-18512
8700,3652,-17036
11608,1852,-14096
9756,-3008,-12384
6000,-4212,-14352
3496,-208,-16752
6644,1836,-17536
10004,3412,-15600
12552,-384,-13848
7112,-5132,-12716
4528,-2448,-15948
4964,688,-17444
8604,3496,-17076
11768,2000,-14616
10124,-2796,-12536
5860,-4184,-13972
3244,-1240,-16584
6680,1196,-17440
9528,3316,-15584
12268,-32,-13464
7664,-5016,-12520
4576,-2792,-15904
4572,808,-17680
8460,3212,-17176
11596,2188,-14660
10476,-2340,-12836
5904,-4428,-13428
3476,-560,-16576
6544,1784,-17788
9656,3440,-16112
12644,-364,-13772
7524,-5152,-12136
4808,-2536,-15724
3940,480,-17336
7484,2044,-17004
10308,2988,-15212
11956,-788,-13468
6396,-5264,-12596
4124,-2180,-16748
6000,1064,-18372
9132,3612,-16748
12000,1268,-13756
8884,-4172,-11960
5480,-3556,-14640
4136,368,-17596
6992,2352,-17716
10308,2964,-15172
12320,-648,-13564
6480,-5324,-12460
4140,-2076,-16172
5180,740,-17824
9072,3456,-17184
12056,1064,-14056
9232,-3804,-12184
5732,-3528,-14312
3668,176,-16944
6984,1980,-17492
10144,3252,-15472
12300,-528,-13588
6944,-5180,-12636
4248,-2348,-16152
5568,1160,-17920
8716,3440,-16864
12000,1592,-14288
9504,-3676,-12312
5696,-3708,-14200
3464,-128,-16808
6936,1608,-17460
9996,3184,-15344
12172,-452,-13608
7112,-5004,-12640
4240,-2572,-15852
5204,1076,-18012
8852,3316,-17328
11624,1680,-14048
9720,-3092,-12188
5812,-3968,-14072
3668,-260,-17028
6712,1768,-17488
9992,3404,-16052
12524,-364,-13852
7204,-5152,-12652
4596,-2240,-15808
5120,748,-17888
8712,3248,-17200
11684,1812,-14316
9940,-2840,-12308
5896,-4080,-13976
3472,-384,-16840
6684,1572,-17600
9884,3572,-15952
12492,-272,-13752
7344,-5160,-12476
4540,-2396,-15840
4904,760,-17980
8456,3172,-17244
11352,2088,-14088
10288,-2760,-12652
5852,-4256,-13644
3360,-1160,-16492
6424,916,-17512
9556,3580,-16120
12232,-16,-13680
7728,-4864,-12372
4732,-2772,-15716
4748,1016,-17956
8424,3304,-17304
11340,2076,-14592
10544,-2180,-12824
5768,-4364,-13684
3416,-804,-16532
6460,1332,-17696
9580,3476,-16196
12320,-116,-13740
7932,-4836,-12496
4916,-2552,-15708
4716,756,-17728
8120,2980,-17400
11252,2336,-14876
10728,-2052,-12588
5908,-4508,-13324
3392,-1044,-16568
6284,1204,-18060
9412,3632,-16312
12216,-116,-13688
8160,-4660,-12424
4928,-2712,-15476
4628,688,-17804
8084,2836,-17336
11076,2456,-14888
10968,-1880,-12880
6072,-4484,-13324
3292,-1476,-16252
6032,948,-17836
9332,3580,-16548
12340,188,-13840
8184,-4596,-12412
5168,-2920,-15452
4488,600,-17624
7764,2732,-17308
10968,2584,-14876
11324,-1520,-12984
6088,-4496,-13416
3440,-1172,-16216
5936,1168,-18020
9332,3640,-16740
12144,80,-13808
8268,-4560,-12344
5324,-2908,-15388
4332,620,-17672
7644,2492,-17352
10928,2676,-14800
11660,-1316,-13144
5924,-4840,-12900
3452,-1432,-16160
6148,960,-18088
9300,3584,-16892
12088,456,-13684
8552,-4628,-12272
5276,-3108,-15280
4228,528,-17496
7592,2480,-17216
10720,2724,-15116
11504,-1060,-13232
6296,-4784,-13052
3812,-1752,-16272
6108,964,-18172
8952,3436,-16632
11940,800,-13988
8764,-4372,-12328
5296,-3292,-15000
4152,400,-17496
7576,2328,-17300
10548,2676,-15268
11476,-892,-13040
6524,-4868,-13124
3668,-1928,-16388
5400,1012,-17840
9144,3480,-16508
12176,736,-13904
8760,-4136,-12296
5496,-3272,-14920
4136,300,-17408
7348,2144,-17440
10592,2892,-15228
12052,-784,-13192
6420,-5004,-12748
3992,-1936,-16432
5856,988,-18248
8996,3568,-16680
11788,1120,-13976
9088,-4028,-12144
5604,-3556,-14932
3660,48,-17152
7332,1976,-17232
10484,2960,-15252
11900,-620,-13504
6692,-4860,-12868
4180,-2296,-16404
5544,1084,-18100
9060,3396,-16896
11676,1176,-14248
9220,-3648,-12492
5696,-3672,-14660
3656,-76,-16980
7060,2120,-17332
10264,3008,-15600
12128,-588,-13712
6568,-5136,-12624
4364,-2084,-16244
5468,764,-18220
8852,3328,-16880
11784,1528,-13936
9524,-3580,-12460
5788,-3812,-14444
3524,-312,-16864
6852,1872,-17232
10052,3136,-15396
12464,-444,-13740
6808,-4964,-12504
4432,-2168,-16228
5156,840,-17984
8996,3348,-17020
11708,1544,-14144
9732,-3064,-12512
5792,-3932,-14328
3604,-264,-16908
6832,1736,-17320
9988,3272,-15788
12440,-432,-13488
6956,-5064,-12520
4548,-2224,-16280
5016,644,-18064
8812,3348,-17012
11624,1796,-13976
9976,-3036,-12560
5792,-4044,-14112
3224,-584,-16440
6656,1380,-17648
9700,3252,-15612
12508,-240,-13752
7128,-4976,-12272
4448,-2420,-15888
4916,972,-17984
8732,3128,-17264
11496,1880,-14240
10036,-2624,-12316
5824,-4144,-13868
3608,-396,-16808
6812,1480,-17728
9832,3236,-15812
12508,-348,-13492
7100,-5080,-12088
4876,-2156,-16060
4892,684,-18052
8488,3128,-17352
11364,2056,-14128
10296,-2496,-12512
5844,-4320,-13760
3200,-792,-16572
6536,1264,-17632
9560,3260,-16160
12292,-184,-13552
7448,-4952,-12300
4832,-2480,-15768
4992,864,-18084
8356,2968,-17480
11260,2108,-14376
10524,-2212,-12516
6080,-4352,-13824
3308,-724,-16724
6328,1336,-17848
9612,3396,-15872
12428,-72,-13732
7532,-4892,-12336
4796,-2504,-15776
4524,508,-17796
8176,2924,-17368
11312,2224,-14388
10828,-2164,-12600
5968,-4432,-13516
3180,-1256,-16376
6252,1112,-17780
9532,3516,-16328
12288,-88,-13672
7768,-4796,-12208
4868,-2696,-15872
4868,1144,-17996
8032,2904,-17056
11084,2276,-14552
10864,-1800,-12712
5984,-4496,-13400
3440,-1216,-16588
6100,1096,-17832
9420,3564,-16440
12424,164,-13656
7980,-4684,-12276
5204,-2764,-15792
4636,632,-18040
7920,2788,-17356
11080,2536,-14608
11124,-1688,-13016
5740,-4688,-13464
3252,-1176,-16240
5964,1248,-17884
9340,3568,-16424
12392,-36,-13876
8044,-4632,-12152
4976,-2764,-15392
4644,684,-18144
7868,2560,-17352
10864,2480,-14800
11220,-1504,-12672
6088,-4612,-13280
3584,-1720,-16704
5892,940,-17868
9368,3672,-16260
12144,400,-13904
8452,-4596,-12020
4944,-3224,-15140
4324,800,-17684
7920,2588,-17372
10852,2436,-14816
11388,-1156,-12888
6196,-4672,-13012
3880,-1868,-16496
5820,928,-17872
9328,3520,-16416
12132,400,-13604
8568,-4288,-12152
5516,-3168,-15192
4200,420,-17660
7488,2584,-17380
10872,2772,-15048
11848,-1016,-13140
6140,-4864,-12780
3684,-1720,-16360
5740,884,-18004
9260,3508,-16816
12160,540,-13720
8784,-4096,-12164
5564,-3360,-14984
4008,584,-17608
7328,2260,-17376
10600,2816,-15296
11948,-840,-13232
7376,-4916,-12332
4376,-2572,-16060
5128,1088,-18140
8792,3292,-17272
11504,1776,-14384
10084,-2596,-12404
5868,-4356,-13888
3432,-552,-16784
6288,1560,-17464
10000,3400,-15856
12440,-356,-13504
7476,-4848,-12444
4808,-2416,-15740
4928,648,-17956
8244,3068,-17348
11492,2200,-14352
10716,-2392,-12660
5784,-4224,-13596
3332,-1148,-16380
6404,1220,-17688
9596,3520,-16120
12376,-220,-13632
7728,-4864,-12460
4668,-2672,-15816
4608,848,-18184
8016,2964,-17380
11404,2340,-14568
10864,-2156,-12604
5796,-4364,-13592
3380,-876,-16520
6212,1320,-17776
9668,3596,-16284
12416,-136,-13620
7812,-4808,-12168
4892,-2612,-15576
4776,752,-17908
7832,2916,-17316
11292,2420,-14840
11208,-2024,-12876
5776,-4748,-13152
3276,-608,-16424
6136,1452,-17648
9640,3516,-16756
12584,-324,-13812
7976,-4948,-12076
5080,-2456,-15484
4148,284,-17560
7712,2824,-17144
11280,2388,-14968
11480,-1748,-12912
5704,-4748,-12628
3180,-1124,-16108
5684,1372,-17848
9360,3588,-17136
12864,-28,-14144
7952,-5120,-11852
5064,-2656,-15156
4576,1284,-17852
7604,2696,-17404
11088,2572,-15268
11700,-1472,-13528
5980,-5196,-12644
3684,-1548,-16220
6184,952,-17880
9120,3872,-16676
12204,748,-14016
8464,-4964,-12068
5108,-3208,-15192
4204,780,-17576
7712,2736,-17324
10768,2384,-15044
11256,-904,-13236
6172,-4796,-13152
3660,-2020,-16344
5388,1068,-17708
9368,3524,-16724
12088,628,-13912
8540,-4268,-12220
5384,-3304,-15032
4092,392,-17520
7320,2428,-17540
10820,2980,-15168
12000,-796,-13180
6288,-5040,-12676
4116,-1944,-16392
6144,828,-18268
9140,3584,-16692
11816,1084,-13524
8868,-4156,-11992
5672,-3396,-14828
4060,108,-17464
7164,2196,-17200
10452,2828,-15300
12012,-964,-13536
6420,-5008,-12804
3752,-840,-16028
5144,1732,-17772
9420,3304,-17188
12780,424,-14452
9096,-3800,-11892
5700,-2976,-14396
4176,560,-17172
6876,1912,-17520
10364,3052,-15852
12428,-1184,-13448
6272,-5344,-11940
4164,-1532,-15856
6312,940,-18672
8708,3844,-17152
11528,1608,-14120
9252,-4204,-12028
5712,-3808,-14428
3292,-32,-17052
6932,1940,-17308
10044,2980,-15276
12136,-468,-13644
6836,-4952,-12612
3664,-2116,-15800
4584,1372,-17768
9264,3192,-17328
12144,948,-14328
9276,-3132,-12140
5784,-3472,-14136
3924,68,-16968
6812,1840,-17760
10152,3200,-16172
12520,-700,-13860
6836,-5452,-11984
4344,-2064,-16016
5644,1144,-18084
8608,3840,-17344
11680,1792,-14596
9736,-3408,-12488
5860,-4040,-13980
3596,104,-17120
6688,1652,-17664
10036,3300,-15712
12292,-636,-13620
7032,-5088,-12692
4392,-2220,-15960
4344,644,-17848
8516,3244,-17592
11848,1728,-14408
9992,-2952,-12064
5788,-3856,-13868
3004,-824,-16608
6572,1056,-17684
9612,3584,-16336
12252,-368,-13772
7568,-5220,-12076
4476,-2476,-15624
5200,1448,-18360
8344,3220,-17352
11440,2216,-14604
10144,-2592,-12300
5900,-4188,-13672
3520,-264,-16744
6464,1420,-17804
9768,3640,-15980
12456,-268,-13740
7644,-5088,-12408
4732,-2380,-15728
4628,672,-17932
8400,3004,-17492
11320,2156,-14736
10296,-2452,-12168
5944,-4104,-13500
3308,-1204,-16616
6292,940,-17844
9724,3836,-16212
12088,184,-13856
7500,-5000,-12140
4532,-2732,-15152
4904,1280,-18044
8524,2864,-17328
11132,2300,-14544
10336,-1612,-12924
6212,-4552,-13952
3880,-1692,-16820
6448,876,-16876
8900,3644,-14256
11876,648,-13080
9084,-4968,-15744
4856,-3824,-17456
4776,760,-16140
9284,3064,-16788
10872,1752,-13532
9668,-1132,-11720
4984,-4356,-12992
4276,-2068,-17352
5528,2492,-19500
9716,3488,-16932
12780,-340,-12956
7904,-4392,-11820
5340,-2956,-16080
2948,-880,-17300
7492,3696,-16856
12120,2416,-15320
11388,-2104,-13140
5364,-4144,-12972
3608,-2152,-16256
7056,276,-18080
9476,3884,-17036
11612,556,-13292
8464,-4904,-11832
5344,-3224,-15792
3720,340,-18320
7612,2876,-17304
10484,2392,-14152
10688,-1108,-12696
6004,-4392,-13296
3512,-1628,-16892
5580,1588,-18100
9920,3428,-16840
12132,140,-13564
8284,-4236,-12076
5480,-3024,-15484
4536,160,-17692
7712,2544,-17440
10828,2944,-15128
11864,-1416,-13108
6220,-5016,-12768
3964,-1860,-16412
6016,676,-18280
8960,3880,-16876
11716,852,-13668
8616,-4328,-11604
5312,-3116,-15180
4016,180,-17760
7688,2236,-17544
10464,2812,-14776
11560,-848,-12824
6620,-4804,-13128
3848,-2360,-16596
5684,1028,-18124
9240,3468,-16804
11776,880,-13788
8704,-4068,-12340
5556,-3336,-15020
4000,-56,-17476
7188,2216,-17300
10412,3096,-14932
11864,-708,-13092
6384,-5108,-12500
4196,-2044,-16320
5796,848,-18264
9228,3584,-17008
11920,1048,-13940
9144,-4112,-12384
5540,-3400,-14732
3700,72,-17092
7376,1840,-17412
10176,3064,-15200
11908,-564,-13264
6740,-4976,-12756
3948,-2296,-16264
5360,1072,-18308
9096,3424,-16884
11816,996,-13768
9176,-3788,-12228
5540,-3340,-14836
4084,-112,-17440
7172,1660,-17440
10248,3276,-15440
12160,-680,-13132
6788,-5152,-12764
4088,-2156,-16344
4952,808,-17788
8968,3752,-17212
11980,1008,-14128
9240,-3660,-12092
5688,-3400,-14312
3580,-188,-17252
7180,1464,-17684
9928,3184,-15212
12100,-384,-13148
6948,-5060,-12580
4548,-2460,-16480
5404,1216,-18052
9032,3692,-16848
11588,1564,-14056
9504,-3476,-12404
5876,-3848,-14400
3484,-164,-16808
7076,1820,-17504
10104,3120,-15412
12200,-536,-13728
6856,-4980,-12676
4376,-2312,-15848
4980,872,-17884
8852,3332,-17348
11764,1284,-14588
9596,-3180,-12400
5696,-3776,-14244
3548,-280,-16820
6916,1744,-17460
10056,3240,-15928
12264,-600,-13844
7064,-5232,-12444
4384,-2372,-15984
4908,924,-17840
8844,3364,-17076
11960,1504,-14600
9512,-3336,-12220
5724,-3584,-14052
3792,-48,-17140
6824,1908,-17596
10020,3020,-15816
12324,-628,-13540
6872,-5244,-12360
4712,-2104,-15972
5132,840,-18240
8680,3424,-17200
11756,1668,-14416
9712,-3204,-12164
5820,-3932,-14064
3080,-484,-16584
6864,1632,-17544
9900,3104,-15760
12224,-520,-13696
7104,-4800,-12464
4176,-2424,-15732
4808,900,-18084
8788,3044,-17212
11892,1444,-14512
9504,-2948,-12060
5860,-3752,-14188
3212,-1260,-16012
5844,1484,-17368
9524,3356,-16900
12324,-288,-14088
8116,-4684,-12012
5080,-2616,-15524
4816,888,-17884
7672,2772,-17004
11116,2500,-15068
11164,-1708,-12964
5976,-4756,-13040
3368,-1196,-16348
5872,924,-17720
9616,3488,-16552
12184,100,-13796
8052,-4708,-12084
5080,-2848,-15212
4816,900,-17984
7896,2780,-17000
10996,2296,-14904
10948,-1448,-13088
6272,-4808,-13256
3316,-1492,-16264
5864,1260,-17456
9460,3240,-16376
12320,40,-14140
7980,-4548,-12316
4880,-2812,-15052
4560,516,-17968
7804,2944,-17252
11096,2388,-15116
11028,-1424,-13012
5988,-4696,-13136
3860,-1660,-16528
