ax,ay,az
4392,880,-17592
6908,2936,-16436
10916,2476,-15528
12856,-1076,-14100
5928,-5536,-12452
4260,-1880,-15920
4452,328,-17136
8776,3584,-17084
12796,1256,-15236
9156,-4004,-12288
5596,-3424,-14172
3020,-548,-16108
6304,1668,-16380
10040,2508,-15916
12372,-396,-14532
6688,-5020,-12284
3708,-2588,-15760
3784,1152,-17208
9268,3392,-17040
13088,896,-15448
9092,-3416,-12580
5660,-3616,-13920
4064,1256,-16816
6312,3068,-16436
10624,2204,-16696
13208,-896,-14840
6228,-5832,-12124
4360,-1768,-15792
6200,2120,-17876
8668,3904,-16436
12140,1112,-15200
9380,-3612,-12912
5596,-4332,-13664
3460,568,-16772
6164,2432,-16192
9580,2960,-16020
13144,-184,-15340
7400,-5156,-12516
4972,-2912,-14936
4592,1204,-17364
7716,3620,-16652
12224,1884,-16128
11084,-1944,-13488
5584,-4848,-12864
3196,-708,-15748
5580,1464,-16612
9588,3156,-16836
12832,-220,-15080
7388,-5308,-12180
4808,-2712,-14952
4852,1572,-17416
8012,3384,-16832
11860,1752,-15512
10852,-1796,-13332
5908,-4904,-13252
3040,-444,-16024
5116,1848,-16316
9864,2804,-16508
13456,-544,-15504
7484,-5292,-12656
4864,-2540,-14716
4864,1408,-17456
7628,3828,-16464
11816,1748,-15792
11680,-2192,-14136
5804,-5212,-13052
2888,-664,-15424
4972,1600,-15928
9700,2816,-16644
13472,-332,-16096
7480,-5152,-12192
4748,-2944,-14400
4476,1732,-17160
7572,3948,-16652
12152,1424,-16280
11680,-1880,-14324
5516,-5264,-12672
3152,-908,-15248
4924,2072,-16124
9504,2952,-16884
13804,-524,-16284
7656,-5336,-12476
4952,-2932,-14440
4588,2032,-17032
7408,3664,-16268
11844,1760,-16312
11672,-1844,-14596
5648,-5352,-12596
2752,-276,-15020
4812,2024,-16408
9584,2292,-16952
13660,-464,-16088
7792,-4772,-12632
5220,-2996,-14356
4360,968,-17024
7648,3684,-16792
11960,1960,-16508
11512,-1556,-13932
5524,-5480,-12392
2984,-492,-15280
4908,2508,-16560
9980,2792,-17328
13588,-668,-15684
7284,-5200,-11604
5116,-2636,-14536
4180,1032,-17120
7584,3088,-17048
11816,2156,-16052
11484,-1544,-13592
5860,-5252,-12476
3204,-1252,-15680
4888,1896,-16548
9636,3256,-17204
13388,-192,-15424
7904,-5152,-11828
5088,-2808,-14648
4116,1380,-17028
7576,2980,-17332
11640,2244,-16144
11628,-1344,-13464
5980,-5284,-12628
3092,-972,-15512
4644,1992,-16920
9504,3152,-17172
13376,-156,-15468
8080,-4916,-11996
5096,-2768,-14432
4100,1284,-17108
7480,2608,-17264
11320,2252,-15968
11756,-1120,-13484
6100,-5304,-12472
3252,-1324,-15776
4816,1632,-16928
9656,3180,-17056
12924,80,-15004
8128,-4464,-12120
5460,-2800,-14512
3932,636,-17004
7212,2460,-16980
11384,2564,-16296
12200,-1112,-13812
5808,-5316,-12340
3780,-1880,-15640
5492,1364,-17264
9008,3648,-17264
12692,400,-15104
8524,-4740,-12304
5312,-2884,-14424
3644,856,-16936
7260,2696,-17072
11184,2248,-15972
12004,-1008,-13732
6068,-5136,-12704
3396,-1464,-15420
4748,1628,-16856
9340,3172,-17104
13324,224,-15552
8684,-4624,-12400
5220,-3204,-14424
3832,1260,-16500
7248,2636,-17036
10980,2260,-16488
12376,-980,-14288
6228,-5464,-12324
3528,-1612,-15732
4896,1604,-17304
8868,3000,-16688
12760,672,-14960
8944,-4080,-12604
5452,-3184,-14480
3808,604,-16832
7232,2184,-17152
10920,2456,-15824
12392,-832,-13648
6236,-5492,-12404
3708,-1728,-15844
4824,1508,-16996
9152,3292,-17028
12784,288,-15028
8756,-4104,-12544
5344,-2992,-14340
3996,160,-17208
6824,2616,-16828
11040,2520,-16132
12400,-1028,-13888
5736,-5504,-12208
4068,-1624,-16008
5192,1208,-17500
9000,3388,-17492
12572,796,-14756
8940,-4272,-12296
5768,-3484,-14524
3288,268,-16432
6940,2088,-16772
10300,2444,-15372
12172,-616,-14096
6400,-4944,-12904
3492,-1580,-15508
4408,2152,-17164
9380,2976,-17420
12816,332,-15184
8856,-3664,-12384
5764,-3380,-14520
4132,436,-16852
6772,2608,-16556
10976,2640,-16212
12852,-936,-14384
5944,-5888,-12400
4140,-1384,-15720
5052,1272,-17200
8808,3604,-17420
12460,684,-14952
9108,-4244,-12464
5584,-3364,-14204
3568,548,-16580
6844,2252,-17180
10376,2616,-15816
12364,-576,-14232
6372,-5312,-12544
3952,-1844,-15836
4508,1736,-17440
8852,3232,-16348
12808,772,-14564
9172,-3932,-13308
5360,-3596,-14548
3928,748,-16412
7036,2244,-16812
10924,2696,-16240
12648,-764,-14080
6180,-5824,-12360
4232,-1824,-15828
5060,1392,-17528
8596,3696,-16948
12360,956,-14720
9492,-4068,-12816
5656,-3536,-14552
3568,364,-16848
6624,2304,-16480
10880,2864,-15916
12548,-716,-14180
6428,-5664,-12768
4064,-2000,-15600
5088,1680,-17288
8520,3220,-16644
12372,948,-14488
9532,-3852,-13200
5696,-3616,-14952
3596,180,-16376
6924,2176,-16468
10596,3040,-15984
12412,-732,-13972
6424,-5748,-12472
3944,-1768,-15424
4696,1860,-17116
8828,3420,-16936
12820,860,-14956
9408,-3828,-12852
5668,-3700,-14304
3928,752,-16784
6636,2512,-16540
10904,2868,-16328
12732,-656,-14388
6104,-6132,-12288
4112,-1880,-15644
5488,1476,-17752
8644,3620,-17224
12224,1332,-14416
9484,-4040,-12728
5864,-3784,-14524
3536,528,-16736
6548,2472,-16824
10596,2940,-16200
12380,-692,-14284
6116,-5908,-12008
4352,-2052,-15588
5204,1628,-17996
8496,3576,-16932
12208,1380,-14648
9572,-3928,-13104
5844,-4084,-14000
3664,120,-16388
6932,2092,-16656
10136,3296,-16116
12324,-392,-14096
6612,-6000,-12412
4104,-2252,-15700
4620,1700,-17532
8692,3684,-17064
12128,1384,-14580
9664,-3444,-12964
6052,-4108,-14328
3456,-4,-16360
6620,1812,-16400
9776,3156,-15536
12440,-196,-13944
6872,-5652,-12700
4992,-2512,-16520
5124,1484,-17960
8528,3744,-16304
12008,1940,-14668
9764,-3440,-13376
6008,-4416,-13852
3256,-140,-16248
6656,2264,-16952
9876,3112,-15596
12548,-336,-14560
7084,-5608,-12924
4532,-2888,-15648
4464,1612,-17276
8616,3384,-16896
11948,1528,-14540
9784,-2844,-13036
6080,-4172,-14572
3680,-528,-16652
6560,2084,-16840
9764,3504,-15692
12612,-308,-14284
6812,-5972,-13164
4764,-2664,-15940
5148,1228,-17552
8648,3636,-16820
11584,1856,-14396
9624,-3228,-12736
5952,-3952,-13712
3844,-668,-16964
6272,1716,-17368
9388,3616,-15012
12732,-64,-14404
7300,-6168,-13204
4692,-3084,-15420
4004,1480,-16468
8312,3560,-16856
11996,2032,-15464
10168,-2652,-13256
6156,-4384,-13636
3660,-1300,-16004
5824,2060,-17796
9200,3436,-16548
12512,264,-14316
8392,-5208,-12464
5536,-3300,-14764
4164,1284,-17044
7024,3172,-16420
10744,2728,-15652
11968,-956,-14232
6452,-5948,-13104
4372,-1844,-17064
5516,1548,-16836
8972,3488,-15940
12652,812,-14660
8384,-5308,-12424
5260,-3156,-14600
3516,452,-17060
7016,3348,-16856
10964,2824,-15680
12368,-712,-14216
6144,-5576,-12848
3916,-2236,-15936
5260,1248,-16916
9044,3944,-16844
12484,936,-14268
8492,-5004,-12344
5736,-3300,-15008
3760,392,-16916
7348,2596,-16544
10144,3400,-14772
12164,-512,-13804
6408,-5884,-13588
4088,-2432,-16460
6052,1676,-17748
8604,3884,-16200
11900,1268,-13608
8932,-4604,-12636
5940,-3668,-15540
3772,-132,-17580
7092,2588,-16248
10208,3532,-14848
12172,-564,-14036
6220,-6248,-13008
3860,-2524,-16008
5504,1840,-17168
8796,3900,-16716
12204,1180,-14396
9136,-4304,-12948
6048,-3636,-15028
3704,0,-17064
6724,2436,-16436
10312,3516,-15364
12624,-344,-14148
6368,-6344,-12972
4116,-2820,-15760
5864,1684,-17104
8476,4424,-16640
11980,1756,-15288
9444,-4320,-13404
6140,-4220,-14048
3716,-580,-16652
6432,2360,-16040
9864,3224,-15124
12428,-232,-14752
6660,-5664,-13064
4196,-3068,-15872
4988,1796,-17140
8432,3968,-16292
12116,1732,-15028
9636,-3372,-13568
6132,-4264,-14320
3604,-872,-16424
6444,2048,-16244
9556,3344,-15380
12588,-128,-14712
6776,-5940,-13076
4336,-3360,-16044
5628,1916,-17804
8396,3940,-16572
11580,2120,-14612
10096,-2856,-13372
6140,-4584,-14520
3580,-564,-16808
5776,2576,-15908
9668,3596,-15120
13320,-64,-15200
6724,-6064,-13268
4420,-3312,-15336
5440,1416,-17508
8676,3796,-16704
11608,2208,-14664
10204,-2188,-13052
6052,-4904,-14016
3572,-1508,-16960
5948,1624,-16672
9040,3876,-15364
12776,428,-14456
7348,-5868,-13040
4724,-3668,-15740
4264,1000,-17084
8308,3688,-16536
12036,2264,-15000
10908,-1732,-13564
5720,-4828,-13356
3340,-1604,-16092
5724,1724,-16512
9424,3856,-16292
13056,-32,-15484
7336,-5840,-12696
5056,-3200,-14932
4732,1004,-17728
7864,3152,-16672
11024,2720,-14544
11192,-1152,-13596
6260,-5232,-13584
3052,-1392,-16388
5316,2120,-16872
9536,3644,-16216
13120,-32,-15016
7924,-5480,-12908
5004,-3504,-14900
4492,1056,-17228
7664,3132,-16888
11208,2580,-15592
11472,-1148,-13500
5972,-5440,-12724
3752,-1964,-16200
5788,1512,-17588
8912,4044,-16360
12632,468,-14724
8396,-5404,-12716
5340,-3476,-14968
3756,440,-17144
7252,3128,-16416
11348,2868,-15288
12008,-672,-14072
5760,-5384,-13140
3732,-2156,-16136
5464,1436,-17200
9116,3980,-16376
12672,480,-14580
8756,-4760,-12520
5888,-3560,-14956
3468,496,-17000
6788,2816,-16640
10768,3032,-15608
12520,-536,-14204
6276,-5776,-13008
3512,-2028,-15764
4968,1404,-17028
9080,4028,-16664
12956,836,-15056
8936,-4540,-12916
5516,-3560,-14264
3480,352,-16256
6868,2296,-16772
9732,2952,-15104
12720,-140,-14332
6948,-5768,-13852
3912,-2860,-16316
5348,1656,-16824
8952,3612,-16368
12076,1296,-14532
9488,-3636,-12972
5768,-3924,-14584
3680,-40,-16972
6028,2704,-16376
10312,3224,-15864
13044,-448,-14484
6368,-6108,-12712
4616,-2612,-15884
5392,1216,-17472
8764,3868,-16788
12300,1744,-14772
9672,-3296,-12868
5940,-4468,-13964
3136,-736,-16524
6192,2016,-16528
9576,3568,-15420
12716,-168,-14568
7160,-5696,-12824
4504,-3068,-15788
4276,1520,-17320
8336,3396,-16564
12248,1692,-14888
10220,-2588,-13692
5576,-4452,-14144
3432,-204,-16424
6240,2324,-16552
10000,3252,-16212
13140,-488,-14552
6848,-5980,-12032
4688,-2524,-15684
4996,1372,-17876
7976,3348,-16948
11824,2232,-15000
10476,-2488,-12916
5936,-4672,-13756
3352,-480,-16968
5840,1772,-17024
9844,3596,-16088
12864,-92,-14160
7364,-5684,-12316
4568,-2772,-15124
4412,1392,-17336
8432,3244,-17732
11724,2028,-16084
10404,-2096,-12764
6080,-4916,-12708
3612,-1300,-16256
5868,1636,-16672
9572,3340,-16624
13044,40,-14944
7860,-5272,-12308
4700,-2720,-15052
3484,960,-17060
7672,3172,-16544
12180,2352,-15976
11020,-1944,-13508
5844,-4904,-12980
3504,-1320,-15816
6000,1352,-17104
9436,3348,-16804
12608,200,-14444
7760,-5296,-11856
5112,-3048,-15280
4484,1348,-17848
7716,3084,-16948
11208,2548,-15140
11248,-1408,-13620
6288,-5284,-13608
3144,-1156,-16204
5296,2016,-16552
9652,3544,-16276
13300,72,-15372
7652,-5144,-12856
4956,-2944,-14748
4388,632,-17432
7740,2812,-16784
11528,2508,-15068
11524,-1488,-13244
5856,-5052,-12864
3480,-1704,-16472
5824,1212,-17256
8984,3812,-16508
12764,664,-14812
8060,-5448,-12248
5036,-3264,-14864
4200,960,-17416
7644,3048,-17056
11264,2596,-15232
11240,-1056,-12740
6008,-5140,-12552
3776,-1064,-16592
5360,1652,-17932
9228,3300,-17168
12676,436,-14220
8340,-4948,-12116
5456,-3356,-14888
4056,716,-17048
7576,2520,-17356
10992,2668,-15816
11700,-820,-13596
6000,-5320,-12480
3440,-1520,-16064
5496,1752,-17908
9260,3492,-16804
12740,408,-14612
8336,-4620,-12344
5532,-3168,-14784
4084,236,-17440
6996,2568,-16768
11012,2912,-15648
12096,-988,-13608
5960,-5212,-12880
4148,-2100,-16360
5860,1156,-17664
8980,3904,-16676
12376,896,-14376
8524,-4896,-12648
5220,-3584,-14580
3436,260,-16500
7276,2592,-17084
10308,2668,-15532
11952,-484,-14248
6456,-5124,-13300
4012,-2552,-15960
5492,1588,-17196
9192,3380,-15988
12540,728,-14636
8800,-4196,-12952
5384,-3520,-14860
3696,68,-16740
6732,3120,-16504
11064,2936,-16012
12300,-1100,-14256
5848,-5436,-12596
4056,-2084,-16264
6036,1016,-17732
8932,3756,-17064
11472,2252,-14368
10216,-2632,-12248
5904,-4604,-13724
3640,-1496,-17032
6764,1388,-17680
8980,3644,-15624
12456,316,-14128
7544,-5680,-12844
4324,-3328,-15540
4176,1120,-17188
8552,3492,-17128
11832,1732,-15036
9972,-1948,-12704
5836,-4296,-13660
4148,-120,-17112
5704,2540,-17216
10220,3248,-16828
13432,-572,-14492
6996,-5876,-11976
4856,-2148,-15328
5524,1128,-17924
7952,3656,-16988
11456,2328,-14772
10836,-2184,-12904
6008,-4968,-13404
4032,-1248,-17312
6840,1140,-17216
9144,3976,-15264
12268,744,-14116
7800,-5504,-12784
4904,-3572,-15420
4044,700,-17324
8260,3720,-16812
11916,2100,-14976
10452,-1696,-12956
5772,-4440,-13364
3948,-1004,-16712
5864,1968,-16732
9852,3340,-16092
13100,-52,-14332
7680,-5472,-12308
4988,-2852,-15400
4504,1212,-17524
7844,3424,-16976
10804,2416,-14864
11196,-1496,-13468
6244,-5288,-13380
3540,-1636,-16692
6040,1268,-17440
9164,3504,-15700
12376,556,-14212
7964,-5188,-12492
4844,-3460,-15004
4356,544,-17660
7660,3452,-17148
11628,2524,-15620
11180,-1356,-13264
5952,-5056,-13064
3632,-1828,-16276
5668,1556,-16624
9444,3576,-16748
12816,244,-14560
8036,-4896,-12144
5220,-3148,-15108
4368,1048,-17740
7608,3176,-16984
10980,2572,-15128
11532,-980,-13616
6032,-5304,-13020
3716,-1696,-16356
5748,1412,-17104
9168,3556,-16128
12624,508,-14072
8240,-4824,-12840
5416,-3388,-15192
4476,656,-17512
7464,3072,-16716
11064,2892,-15052
11740,-1004,-13664
5952,-5456,-13084
3820,-1980,-16524
6136,1236,-17480
8728,3924,-16072
12256,880,-14024
8388,-4928,-13052
5408,-3620,-15480
4160,280,-17624
7488,3096,-16360
11020,2892,-14836
11712,-904,-13640
5912,-5460,-13084
3560,-1960,-16032
5540,1556,-17060
9104,3696,-16440
12720,584,-14456
8360,-4672,-12508
5568,-3324,-15188
4052,420,-17240
7216,2844,-16664
10772,3016,-15444
12124,-716,-13696
6076,-5652,-12872
3896,-2288,-16452
6060,1344,-17420
8772,3928,-16096
12260,1296,-14016
9060,-4480,-12744
5732,-3816,-15804
3668,-252,-17136
7244,2644,-16292
10736,2988,-15080
11980,-772,-13712
6192,-5224,-12976
3624,-2036,-16040
4848,1828,-17468
9020,3600,-16736
12800,648,-14704
8772,-4024,-12720
5792,-3584,-15040
4056,264,-17164
6892,2580,-16616
10676,2976,-15744
12504,-616,-14100
5956,-5684,-12768
3928,-2116,-16168
6684,1544,-18296
8636,4000,-16424
11928,1528,-13916
8940,-4132,-12748
5864,-4040,-15164
3696,-4,-17372
6932,2652,-16652
10600,3136,-15176
12384,-444,-14548
5668,-5576,-12772
3832,-2524,-15104
5604,1488,-17884
8920,3572,-17660
12160,1216,-14856
9036,-3584,-12752
6136,-4136,-14680
3260,-916,-16384
6872,2192,-16276
10100,3332,-15756
12520,-328,-14668
6484,-5536,-12652
3512,-2656,-15608
4648,1828,-17412
8800,3668,-16816
12240,1248,-14908
9156,-3520,-12888
5988,-3788,-14452
4080,-308,-17328
6912,2400,-16620
10184,3148,-15628
12468,-456,-13796
6356,-6008,-12400
4184,-2372,-16292
5916,1564,-18008
8600,4152,-16828
11928,1768,-14432
9676,-3556,-13156
5776,-4476,-13968
3516,-740,-16548
6988,1876,-17028
9660,3056,-15224
12536,-20,-13944
6820,-5136,-12736
3784,-2676,-15844
3676,1092,-17368
8680,3480,-16864
12776,1492,-14924
9756,-2836,-12776
5624,-4200,-14076
3460,-428,-16608
6776,1832,-16884
10092,3336,-16092
12836,-364,-13912
6956,-5616,-12156
4352,-2472,-15644
5864,1864,-18116
8544,3540,-16668
11196,1828,-14120
9728,-2596,-13272
6052,-4584,-14264
4112,-812,-17344
6512,2212,-17076
9904,3316,-15020
12744,12,-14176
6396,-5704,-12504
4536,-2684,-15500
4984,780,-17924
8648,3700,-17368
12200,1972,-14716
9960,-2632,-12436
5956,-4348,-13880
3476,-1664,-16740
6564,1228,-16916
9548,3668,-15684
12556,32,-14008
7304,-5384,-12456
4440,-3280,-15648
5024,1452,-17816
8460,3920,-16916
11508,2220,-14496
10252,-2044,-12840
5884,-4704,-13816
3684,-1100,-17048
6372,1672,-17192
9716,3448,-15904
12408,-132,-13884
7436,-5232,-12376
4636,-3092,-15588
5300,1072,-17836
8364,3296,-17448
11188,2428,-14952
10824,-1664,-12572
6004,-4888,-13920
3392,-1780,-16568
6156,1396,-16884
9264,3800,-15804
12480,152,-14032
7704,-5140,-12744
4608,-3068,-15400
4560,736,-17880
