ax,ay,az
13888,-3796,-2708
11424,-3656,-5444
11284,-1764,-11696
11880,-2684,-15092
13092,-4124,-9512
12068,-5972,-2300
10320,-6320,-2752
9140,-4200,-9484
10144,-2112,-15296
12220,-2308,-12168
12124,-3904,-5364
10880,-4296,-2456
9568,-3472,-8392
10100,-488,-14560
11352,636,-14080
13320,-652,-7500
13536,-2832,-1620
12592,-2308,-5584
12116,1360,-12512
13528,3800,-16624
15860,3232,-12328
16768,892,-5300
15996,840,-3752
14304,3644,-9700
14920,6960,-15724
16876,7008,-14584
18104,5300,-7828
16892,4812,-2836
15244,6280,-6616
14956,9208,-13612
16068,10332,-16392
17392,9700,-12656
17572,7652,-5740
16672,7572,-3160
15108,9208,-8660
15604,10784,-15296
17124,9496,-15680
18168,6436,-9404
17216,4876,-3764
15636,4676,-5932
15460,5656,-12112
15944,5288,-15996
16852,3156,-11824
15720,-644,-5708
14372,-2576,-3924
11888,-1460,-9088
11968,-596,-14172
13632,-2012,-11088
13456,-5244,-3896
11916,-7820,-408
9476,-7224,-6808
8748,-3492,-13320
9764,-2336,-12336
11780,-4148,-5308
11592,-7680,-1020
9528,-7432,-6808
7956,-2660,-13736
9560,240,-15964
11644,140,-9920
12952,-4316,-3184
11960,-4404,-4584
9920,-1588,-11752
9988,2496,-16068
13184,2560,-12180
16216,-340,-4932
16012,-2280,-2080
13860,-132,-8392
13256,4588,-15044
15344,6428,-15864
18232,5316,-9136
18488,2608,-3020
16620,2508,-4724
14492,6084,-12472
15468,9880,-16744
17740,9292,-12236
19232,6540,-5132
18304,5564,-3220
15788,7336,-9752
15100,10672,-16180
16572,11036,-16052
18980,8928,-9328
18436,5996,-3204
16448,6188,-5028
14888,8572,-12228
15820,9560,-17024
18128,7520,-12740
18512,3512,-5748
17020,1796,-2552
14272,2872,-7916
13724,4212,-14096
14792,2836,-14532
15872,-628,-7920
14364,-3916,-1104
11560,-3696,-3356
9820,-516,-11016
10980,-396,-15212
12716,-2056,-9576
12588,-4688,-1928
10880,-5348,-976
8660,-2924,-8512
9092,-60,-14740
10980,-600,-12228
12112,-3548,-5148
11464,-4708,-1656
9340,-2392,-7872
9180,516,-15088
9988,908,-15488
12628,-460,-8084
13272,-3680,-1444
12060,-3268,-5128
11040,508,-13104
12752,3628,-17484
15680,2664,-12764
17276,-416,-5408
16764,-564,-3552
14864,2328,-10124
15024,5920,-15852
16968,6416,-15364
18900,4268,-8616
18164,2876,-3232
16048,4128,-6760
14844,7524,-14072
16268,9536,-17420
18164,8236,-12220
18212,6008,-5264
16728,6064,-4124
14576,7928,-10760
14836,10088,-17256
16308,9080,-15664
17596,6064,-8600
16640,4504,-3516
14752,4704,-7204
14084,6712,-14340
15084,6148,-17560
16492,3952,-12448
15820,216,-5024
14124,-1296,-3868
11748,548,-9700
11648,2192,-15928
13612,-716,-13960
13872,-4524,-5736
11900,-5184,-1116
9720,-4040,-5972
9588,-1064,-13012
10356,-1336,-12956
11928,-3760,-6076
11204,-6668,-648
9536,-6032,-5052
8644,-2200,-12176
9332,544,-15216
11204,-1144,-9648
11928,-5064,-3308
11012,-4844,-4412
8972,-1860,-12264
9164,1836,-16216
11680,1488,-12088
13864,-2092,-5216
13376,-3708,-2560
11764,-1716,-8380
11968,2024,-15272
14020,4008,-15736
16688,2392,-9888
17488,-540,-3980
16416,-136,-5368
14652,3536,-12080
16132,6992,-17048
18500,6604,-13116
19460,3928,-6432
18216,3708,-4064
16148,5748,-10108
16076,9052,-16484
17212,9520,-16644
18660,8096,-10104
18096,6436,-3988
16348,7032,-6024
15016,9376,-12848
15668,10920,-18056
17540,10152,-14276
17908,7328,-6408
16868,6592,-2848
15180,7952,-8084
15288,9244,-15016
16728,7244,-15360
17316,3956,-10456
15908,1088,-3740
13468,1056,-5200
12804,2616,-10600
13348,2208,-15028
14124,-900,-10888
12908,-4852,-3208
10964,-5520,-1880
8620,-4184,-7448
8708,-2148,-13412
10664,-3080,-11200
11272,-6492,-4020
10260,-7428,-396
8536,-5796,-6700
8528,-1820,-13260
9612,-404,-14088
10772,-2332,-8132
10700,-5528,-2448
9740,-5228,-6080
8224,-1356,-13344
9544,1404,-16392
12516,324,-10564
13704,-3224,-4480
13188,-3292,-4288
11948,-252,-11232
12852,2996,-16264
15360,3120,-14936
17260,696,-8968
17092,-708,-4236
15140,800,-7428
14800,5224,-13980
16300,6944,-17056
18460,5624,-12028
18580,3828,-5388
17008,4772,-4900
15376,7636,-11552
15848,10184,-17216
17388,9708,-14596
17804,7508,-8092
16816,7148,-3668
14940,8668,-8104
14776,11248,-15056
15740,11072,-17096
17596,8828,-11564
17304,6044,-4172
15824,5824,-4376
14780,7740,-10716
15720,8204,-16500
17132,5260,-13936
16984,560,-7360
15064,-284,-3740
12732,1536,-7344
12632,2332,-13292
13872,96,-13696
14552,-3032,-7924
12460,-5640,-1040
10064,-5136,-3284
9356,-1976,-10812
10436,-1404,-15344
11764,-3308,-10344
11156,-5668,-2924
10036,-5584,-1900
8596,-3136,-8884
9072,24,-15880
10924,-588,-14496
11456,-3552,-7836
10960,-4264,-2340
9800,-2556,-6856
9856,872,-13804
11276,1556,-15696
13208,-200,-10932
13684,-2296,-4344
12888,-1628,-5204
12492,2016,-11456
13876,4636,-16372
16020,4048,-13468
16872,1416,-6784
15776,1200,-4076
14420,3984,-9304
14980,7252,-15952
16640,7344,-15612
17968,5776,-9072
17092,5056,-3780
15544,6372,-6428
14828,9468,-13368
15336,10884,-16948
16804,10012,-12820
16776,7372,-5792
15876,7384,-4116
14264,9340,-9980
14960,10864,-16668
16808,8968,-15564
17648,5384,-9164
16744,3760,-4200
14992,3920,-6896
14332,5652,-13496
15236,4368,-16084
16348,1140,-11056
15048,-2668,-4392
13080,-3504,-3880
11236,-1196,-9316
11872,-236,-14868
13680,-2836,-12500
13048,-6304,-5256
11400,-6440,-1632
9420,-4368,-7356
9556,-1396,-14152
11108,-1904,-13736
12032,-3552,-7648
11324,-4884,-2172
9604,-4192,-6412
9220,-48,-13568
10380,1624,-16848
12124,356,-10648
12860,-2416,-3224
12012,-2048,-3784
10672,1264,-10828
11704,4788,-16116
14240,4132,-13912
15808,1188,-7100
15300,844,-3156
13384,3068,-7828
13324,6728,-14584
15092,7388,-15940
17032,5568,-9992
16900,3716,-3224
15392,4400,-4336
14192,7720,-11532
15100,9704,-16424
16664,8888,-14016
17544,6748,-7088
16700,6308,-2376
14832,7608,-7020
14684,9932,-14296
15932,9448,-16892
17500,6876,-11116
17108,4332,-4400
16100,3736,-4216
14568,5424,-11192
15576,6084,-16720
17332,3676,-14092
17284,-1168,-7232
15552,-1864,-3136
12136,-20,-8704
12796,540,-15276
13728,-584,-15268
14128,-3548,-8608
12408,-5808,-1924
9676,-4968,-5220
8912,-1600,-12616
10052,-372,-16060
11324,-1936,-10384
11316,-4808,-3132
9848,-4840,-3912
8568,-1776,-10744
9088,1960,-17000
11268,1324,-14020
12160,-2692,-6160
11712,-3160,-2644
10624,-540,-8000
10972,3332,-14532
12452,3996,-14788
14920,2260,-9016
15404,396,-3064
14196,1292,-5232
12944,5448,-11808
14744,8140,-16184
17060,6724,-12228
17732,3960,-5288
16556,4272,-3236
14768,7028,-9080
15484,10020,-15524
17268,9576,-14236
18228,7408,-7460
17244,6696,-2180
15464,7792,-6176
14808,10124,-13436
15620,10380,-16748
17680,7960,-11824
17292,4844,-4684
16408,4532,-3800
14724,6176,-9852
15308,7168,-16768
17556,4700,-15328
17776,488,-8104
15856,-468,-3060
13600,-184,-7996
13100,1112,-14716
13376,404,-15528
14648,-2256,-9464
13132,-6044,-2660
10356,-6268,-4264
8796,-2628,-11684
9688,-416,-15948
11400,-2048,-10564
11420,-5540,-3496
9928,-5972,-3172
7828,-3236,-11316
8336,256,-16784
9736,536,-13540
11840,-2512,-6400
11572,-3952,-2344
9164,-3248,-8912
8892,1252,-15292
10560,3036,-15976
13132,732,-8532
14300,-1888,-2420
13136,-1040,-5140
11824,3148,-12608
13304,6408,-16392
16484,5884,-12208
17980,2796,-5072
16964,2284,-3196
15008,4992,-9420
15316,9160,-15348
17104,9208,-14856
19040,6616,-8528
18464,5316,-3252
16376,7072,-6068
14964,10724,-12892
15992,12016,-16276
17928,10332,-11548
18084,7380,-4580
16684,7036,-3392
14568,8912,-9736
15072,10412,-16080
16880,8548,-15384
18232,4756,-8464
17128,3132,-3268
15236,3240,-6384
15212,4732,-13372
15636,3928,-16192
16724,952,-10780
15444,-2592,-3856
13280,-4212,-4044
10584,-1920,-9832
10984,-376,-15532
13064,-2056,-11664
12272,-5776,-3988
10552,-6776,-1580
8216,-4396,-8548
8016,-1044,-15332
9296,-1280,-13804
11084,-3164,-7012
10544,-6128,-2180
8332,-4136,-7016
7868,-380,-14096
8960,1388,-17832
10624,-196,-11316
11180,-3388,-3920
10524,-3628,-4056
9392,-12,-11068
10080,3192,-16488
12996,2652,-14120
14924,-544,-7340
15152,-1444,-3736
14156,1200,-8676
14316,5852,-14288
16088,6692,-15032
18604,4464,-9932
18676,2128,-4036
16840,3292,-5496
15328,7096,-12440
16948,9732,-16628
18880,9260,-12348
19068,7320,-5408
17740,7664,-3436
15576,9560,-9448
15620,11700,-16200
17024,10812,-16028
17864,8316,-9612
17176,6584,-3204
15624,7200,-5280
15264,9212,-12188
15960,9204,-16796
17648,6836,-12444
17404,2808,-5856
16236,1372,-4000
13632,3228,-9096
13504,4508,-15204
15436,1276,-14060
15352,-3072,-7764
12788,-4024,-1904
10440,-2740,-5256
10128,-760,-11856
10792,-1220,-13948
11628,-4072,-8648
10008,-6572,-1772
8132,-6308,-2940
7052,-3044,-10076
8080,-608,-14660
9484,-2004,-11832
9992,-4512,-5512
9232,-4640,-3764
7456,-2376,-9564
8428,1076,-15444
10812,500,-14068
12464,-2340,-8208
12396,-2660,-4312
11512,-784,-8320
11884,2464,-14792
13720,3356,-17044
15940,2412,-12608
16524,652,-6116
15532,1412,-5332
14412,4588,-11100
15852,7028,-16616
17832,6364,-14204
18852,4520,-7328
17856,5080,-3328
16336,8280,-7952
16484,11068,-14136
17780,10640,-15272
19148,8920,-10132
18020,7592,-4248
16552,8392,-5200
15764,10532,-11276
16592,11220,-16048
18424,9448,-12584
18388,6348,-5988
16740,5904,-2948
14692,7364,-7996
15640,8172,-14500
17008,5784,-14560
17088,1692,-8944
14896,-500,-2884
12028,404,-5316
11832,1572,-11176
12952,644,-14964
13536,-1828,-10452
12240,-5280,-3332
10448,-5256,-2428
8564,-2452,-8904
9624,-928,-15120
11072,-2648,-13064
10896,-5552,-6212
9696,-5424,-2516
8424,-3236,-7724
8836,-388,-14560
10028,-848,-15980
11388,-2540,-10156
10532,-4128,-4040
9676,-2996,-5780
9340,264,-12932
11188,1700,-17124
13148,428,-13364
14028,-2164,-6644
13432,-1204,-4496
12416,1732,-10048
13328,4824,-16048
15348,4640,-15396
16716,2328,-8916
15676,1616,-3516
14208,3568,-6828
14540,7052,-13632
15860,7964,-16148
17472,6952,-10980
17316,5464,-4396
16200,6532,-4372
14736,9264,-10792
15680,11316,-16504
17432,9960,-13872
18072,7248,-6928
16992,6848,-2628
15416,8544,-7364
15832,10396,-14360
17272,8956,-16084
18752,6096,-10704
17620,3904,-4316
15640,3944,-5124
15148,5400,-10684
15716,6028,-15640
16708,3584,-12404
16092,-1040,-5268
14012,-1680,-2568
11504,204,-7488
11916,1420,-12628
12800,-92,-13828
13248,-2740,-8908
11384,-5752,-2308
8800,-5204,-3836
7780,-2336,-10840
9128,-1256,-15184
10232,-2632,-10668
10000,-5420,-4220
8688,-5436,-3620
6728,-2592,-10244
7616,216,-16768
9756,-896,-15572
10824,-3440,-8152
9924,-4480,-3268
9288,-2680,-7712
9960,992,-14320
11236,1644,-16740
13632,176,-12180
14288,-1676,-6008
13384,-456,-5784
12844,3248,-11352
14684,6072,-16616
16944,5292,-14404
17856,2900,-7596
16776,3304,-4140
15052,6440,-9044
15632,9668,-15748
17260,9444,-16564
18652,7856,-10844
17632,7036,-4896
15980,8596,-6568
14856,11068,-12792
15852,11648,-17300
17692,10024,-13772
17460,6944,-6600
16208,6680,-3748
14516,8576,-8900
14900,9880,-15728
16800,7604,-15268
17320,3888,-9716
15208,2136,-4064
13364,2452,-6408
12924,4052,-12804
13712,3416,-15920
14572,-192,-11644
13232,-3696,-5056
10984,-3412,-3584
9392,-1480,-9284
10412,-456,-15668
11648,-1908,-14152
11552,-5148,-7224
10428,-5504,-3040
8644,-3784,-8004
8856,-488,-14652
10052,-1228,-16304
11128,-3264,-10632
10192,-5108,-4264
8708,-3608,-6232
8712,-28,-13152
9900,1732,-17160
11528,364,-12968
12108,-1952,-6160
11568,-1204,-4420
10508,2136,-10140
11796,5212,-16324
14116,4536,-15108
15568,2176,-8500
15000,1832,-3252
13676,3612,-6828
13732,7116,-13872
15308,7884,-16496
17232,6372,-11028
17020,4584,-3852
15900,5672,-3680
14328,8232,-10620
15508,10412,-17088
17412,8916,-14916
17964,6092,-7532
17184,6144,-2864
15576,8096,-7396
15880,10100,-14564
17440,9092,-16496
18724,6252,-10916
17672,4308,-4428
15896,4868,-5584
15388,6496,-11272
16088,7056,-16448
17600,4748,-13348
16964,532,-6488
14728,-384,-3632
12232,1220,-8552
12232,3144,-14876
13760,972,-14896
13480,-2604,-8716
10996,-4456,-3532
8404,-3576,-6944
8288,-764,-13160
9120,-32,-15152
10204,-2088,-9916
9552,-5504,-4268
8088,-5484,-5252
6484,-2228,-12868
8084,268,-17288
10260,-308,-13112
11192,-3840,-6284
10800,-4476,-4428
9104,-1856,-11596
9968,2120,-17464
11880,2644,-15996
13972,332,-8472
13960,-1524,-2912
12464,-120,-6956
11512,4116,-14300
12840,6664,-17440
15392,5296,-11664
16368,1984,-4048
15048,1704,-3008
13004,5072,-10508
13616,8672,-16296
15836,8044,-14588
17664,4972,-7344
16560,4116,-2476
14480,6248,-7068
14192,9224,-14532
15468,9388,-17096
17268,7356,-11220
16928,4700,-4116
15868,4520,-4168
14164,6872,-10500
15116,8484,-16896
17384,6112,-14716
17548,2944,-6944
16336,1716,-2636
14616,2784,-7628
14076,5132,-14536
14880,3844,-15644
16512,708,-9704
14360,-2100,-3516
11676,-2084,-5252
10460,616,-12356
11400,1720,-16692
12668,-156,-12412
12256,-4156,-5268
10332,-4564,-3596
8036,-1828,-10584
8648,800,-16784
10680,-404,-15552
11476,-2220,-8300
9896,-3464,-3168
8372,-3072,-8500
8716,192,-15836
9252,1876,-18012
11496,-364,-11524
12028,-3316,-4484
11112,-2808,-4896
9992,436,-11788
11356,2924,-17764
13708,2116,-15284
14816,-860,-8144
14272,-752,-4560
13100,2168,-9088
13620,5404,-15016
15444,5700,-15916
17024,4060,-10064
16388,2448,-3884
14788,3668,-5288
14016,7500,-11824
15396,9644,-16064
17348,8360,-12088
17544,6004,-5144
16132,6044,-2456
14172,8488,-8604
15004,10876,-15172
16596,9396,-15004
17476,6528,-8252
16396,5304,-2504
14820,6220,-5376
14660,8240,-12288
16048,8252,-16120
17788,6300,-11844
17200,3132,-4952
15540,2864,-3508
13776,4688,-9628
14492,5944,-15828
16616,4028,-14812
16460,8,-8036
14296,-696,-3128
11796,788,-7176
11540,2420,-14224
12548,1508,-16960
13600,-996,-12084
12028,-3780,-4708
9912,-2852,-4668
8808,-20,-11168
9864,1112,-17236
11476,-964,-14844
11084,-3972,-7596
9668,-3712,-4064
8348,-1256,-9220
9296,1680,-15976
10792,624,-16192
12148,-1956,-10140
11292,-2420,-4084
10276,-320,-6308
10708,2864,-13028
12416,4164,-16676
14112,2988,-11952
14228,960,-4568
13288,1928,-3340
11984,4964,-9664
13260,7756,-16236
15836,6904,-14652
17132,4372,-7116
16016,4552,-1568
14232,7012,-5988
14672,10180,-13380
16052,10120,-15676
17652,8296,-10104
17088,6668,-2896
15588,7472,-3028
14104,9708,-9492
15188,10828,-15280
17188,8488,-12904
17560,4556,-6912
16232,4296,-3308
14424,5780,-8152
15204,6652,-14888
16380,4616,-15880
17108,1284,-10520
15220,-1920,-4656
12964,-1900,-6976
12632,212,-13804
13212,176,-17496
13724,-2640,-13220
12964,-6584,-6652
11096,-6396,-5148
8720,-3664,-11392
9248,-1032,-17356
11212,-2080,-15512
11568,-4872,-8720
9580,-5640,-4688
7712,-3888,-10284
8200,-152,-17000
9320,420,-18044
10676,-580,-10844
10372,-3180,-4980
9780,-3232,-6488
8708,1108,-12952
9736,3828,-17016
12372,2904,-12744
13640,-412,-5672
12980,-200,-3204
11240,3060,-8884
12128,6688,-14820
14584,6424,-14316
16300,4020,-7384
15932,3092,-1392
15132,4100,-3100
14032,7424,-10216
15332,10244,-15684
17640,9484,-12568
18592,6920,-5220
17420,6912,-1444
15420,9540,-6936
15932,12316,-14080
17364,11348,-14720
18544,8620,-8452
17744,7128,-2384
16132,8052,-4840
15428,9932,-11536
16564,10164,-16300
18532,8428,-12916
18420,4072,-6856
17284,3560,-4652
15140,5428,-10060
15560,5820,-16652
17116,3344,-16716
17216,-624,-11496
