ax,ay,az
11548,1700,-12004
12216,2940,-18144
13888,1324,-15924
13780,-3548,-7632
11368,-5096,-2588
8684,-3908,-8216
9448,-2432,-15924
10692,-3164,-16532
11476,-4936,-9024
10120,-6976,-2136
8168,-6728,-5196
7764,-4336,-12992
9672,-2728,-17400
11348,-3488,-11568
11236,-5664,-4404
10084,-5776,-4136
9052,-3720,-11532
9980,-1272,-17280
12412,-1516,-14900
13644,-2980,-7992
13472,-2968,-3288
12048,-1856,-8320
12912,680,-15508
14756,1976,-17600
16576,1596,-11848
16464,196,-5164
15284,840,-5924
13848,3400,-12512
15292,5732,-17972
17560,5436,-15608
17996,3524,-8600
16548,3592,-5052
14804,5312,-9988
15280,7848,-16444
16288,7816,-17324
17124,6556,-11608
16136,5252,-5684
14404,5392,-6896
13420,7112,-13196
13928,8008,-18576
15780,6736,-15104
15732,4044,-8504
14068,2964,-5268
12412,3920,-10272
13040,5476,-17000
14852,3248,-17436
14816,16,-10888
12644,-2476,-4452
9928,-2732,-7180
9880,-1320,-13604
10744,-1312,-17480
11740,-4520,-11896
11068,-7488,-4020
9024,-7904,-3448
7532,-5676,-10464
8928,-3332,-16860
11388,-4204,-13784
11600,-6764,-5836
10240,-7292,-2920
8768,-5388,-9672
9660,-2584,-16672
10900,-2132,-17500
12204,-2608,-11532
12808,-4128,-4624
11832,-4192,-5096
10696,-1600,-11996
12432,948,-17480
14704,1092,-14828
15536,-1048,-7524
14664,-988,-3816
12936,1416,-9192
13572,4632,-15832
15168,5040,-16464
16696,4180,-10928
16060,3312,-4928
14240,3684,-5940
13384,6348,-12652
14844,8616,-17284
16488,7860,-13880
16588,5884,-7328
15556,6100,-4684
13764,7708,-9668
14280,9256,-16196
16012,8248,-16432
16692,5540,-10628
15392,4020,-5296
13804,4080,-7508
13916,5744,-14364
15504,5436,-18268
16844,3316,-14036
15880,-192,-6424
13796,-944,-5176
11676,264,-10884
12148,1560,-17388
14024,-248,-15992
13492,-4136,-8336
10844,-6168,-3228
8688,-5076,-7888
8780,-2064,-15224
10048,-2712,-16548
11916,-4468,-9624
10480,-6308,-2412
8620,-6048,-5076
7896,-3280,-12964
9828,-864,-18028
11864,-1424,-13384
11836,-3820,-5804
11132,-3692,-3888
10028,-1896,-10128
11080,332,-16248
13400,504,-15460
14960,-1028,-9248
14068,-1468,-4052
12624,-312,-7496
12884,2716,-14168
14620,4404,-17024
16636,3720,-12564
16568,1744,-5864
15056,1896,-5524
13480,4132,-11720
14956,6848,-17776
16900,6232,-15660
17364,4324,-8864
16076,4268,-4228
14204,6100,-8784
14564,8224,-15664
15592,7820,-17676
16696,6424,-12276
15812,4256,-5312
14292,4348,-5592
13296,6468,-12180
14708,7080,-17900
16696,5348,-14396
15892,2244,-7412
14296,740,-3576
11836,2140,-8892
11708,3540,-15868
12480,1372,-16176
13308,-2248,-9524
10944,-4572,-2716
8292,-4648,-5232
8312,-2724,-12112
9452,-1684,-15572
10840,-2884,-9652
10536,-6160,-2816
9104,-7036,-3776
7884,-4356,-10848
9412,-1528,-16104
11916,-1556,-12492
12444,-3712,-5400
12004,-4916,-3568
10576,-3656,-10376
11252,-628,-16584
12924,340,-15380
15164,-792,-9076
15468,-2524,-3612
14444,-2664,-7016
13408,1080,-13868
15256,4108,-18264
17428,3456,-14560
17596,1256,-7344
16060,1724,-4864
13964,3960,-10476
14600,6940,-16788
16176,6808,-16340
17268,4784,-10160
16024,4064,-4432
14308,5380,-7024
13880,7372,-13736
14832,8260,-17896
16228,7400,-13876
15920,5004,-7120
14468,4940,-5184
13008,6688,-10332
13792,7876,-16856
15972,6440,-16048
15960,3236,-10000
14016,1804,-4380
12608,2520,-7220
12772,3752,-13668
13956,2632,-15704
14608,572,-11204
13124,-2664,-4188
10760,-3552,-3788
8600,-1176,-10092
10340,-400,-16420
12632,-2440,-13320
11528,-5196,-5344
10284,-5180,-2168
8872,-3600,-7708
9608,-1460,-14728
11436,-2016,-15204
12456,-3472,-9504
11008,-4392,-3096
9604,-3740,-5448
9956,-1672,-12776
11256,-244,-16676
13040,-1196,-12728
13408,-3080,-6184
12204,-2188,-5780
11292,-48,-11452
13108,2148,-17008
15916,1520,-15496
16624,-664,-9688
15852,-636,-5744
14664,1552,-9376
15292,4304,-15412
16788,5136,-16896
18048,4448,-12412
17172,2844,-6532
15372,2980,-6980
14180,5428,-13080
15420,7888,-17980
16784,7144,-14512
16604,4908,-8032
14992,5000,-4600
12992,6328,-8828
13228,7868,-15528
14456,7052,-16540
15192,5088,-11244
13688,3208,-4880
12132,3384,-5972
11756,4892,-11872
12680,4984,-16712
14464,2720,-13544
13976,-1224,-6952
11920,-2156,-3796
9804,-664,-8660
11040,748,-14824
13104,-1088,-14328
13760,-4464,-7568
11912,-5720,-2120
9648,-4624,-5780
10344,-2256,-13320
12056,-1920,-16464
13352,-2948,-11132
12680,-4916,-3364
11500,-4284,-3956
10468,-1680,-11020
12048,156,-17520
14420,-228,-15548
14600,-2372,-8896
13380,-2152,-5004
11952,208,-9716
12600,2744,-16460
14400,2208,-18068
15972,1456,-12216
15164,944,-5772
13072,1396,-6736
12428,3824,-13280
14032,5984,-18596
15912,5116,-15140
16032,3168,-8016
14292,3636,-5184
12524,5880,-10552
13644,7988,-17280
15236,7064,-16940
15900,4852,-10292
14504,3848,-4244
12628,4936,-7000
12556,6636,-14184
14264,6480,-18096
15624,4684,-13512
14752,1000,-6060
12676,848,-4632
10528,2372,-10508
11588,2876,-16832
13396,956,-15136
13248,-3160,-7744
11096,-5024,-2992
8704,-3364,-6888
9644,-1132,-13888
11560,-2140,-14892
12852,-3860,-8464
11608,-5920,-2548
10108,-5560,-5360
9728,-2728,-12648
11476,-360,-16740
13272,-952,-11824
12984,-3584,-4780
11524,-3908,-4084
10140,-2228,-11608
11336,952,-16952
13336,460,-15308
14476,-1040,-8880
14136,-1924,-3920
12520,-1596,-8712
12380,1480,-15048
14088,2852,-18380
15976,2248,-13760
15744,436,-7024
14304,572,-6276
12916,2924,-11852
14516,5676,-17632
16236,5328,-16284
16884,3336,-9704
15748,3308,-5460
14180,4660,-9016
14364,7276,-15380
15396,7696,-17132
16500,6316,-12272
15372,5008,-5928
13712,5192,-6412
12844,7084,-12248
13824,8384,-17476
15328,7636,-14968
15596,4780,-8040
14176,3784,-4528
12920,4772,-8556
13612,6548,-15192
15032,5112,-15752
15352,2232,-10388
13704,-416,-4128
11676,-360,-5740
10504,1272,-12748
12364,820,-17056
13256,-420,-12180
12092,-3332,-4468
10352,-4288,-3088
8884,-2960,-10000
9564,-1068,-16604
11540,-1772,-13760
11936,-4780,-6252
10368,-6208,-3064
8640,-5192,-9448
9128,-2536,-16196
10352,-1512,-15700
11332,-2400,-8832
10976,-5200,-3624
9788,-5340,-7876
8980,-2500,-14932
10636,16,-17596
12592,660,-12128
13620,-2332,-5380
13020,-3212,-5168
11848,-1400,-12824
12600,2288,-17540
14924,3288,-14696
16628,1992,-8404
16012,472,-4136
14180,1216,-9748
13520,4812,-16164
14672,7324,-17604
17000,6656,-12252
17424,3840,-6104
15896,3640,-6100
13804,6208,-12680
14656,8980,-17968
16276,8320,-14928
16852,5828,-8224
15676,5200,-4132
13588,6132,-8252
13472,7996,-15168
14656,7832,-17264
16152,6240,-12108
15684,3140,-4852
13772,2600,-4924
12472,3716,-11388
13772,4628,-16724
15424,3232,-14252
15364,-800,-7372
13092,-2432,-3256
10640,-1388,-8352
10996,-12,-14620
12500,-856,-14396
12816,-3352,-7476
11080,-5968,-1888
9112,-6312,-5660
8608,-3724,-13196
9912,-1736,-15968
11540,-1924,-9472
11156,-4848,-3016
10028,-5968,-4612
8600,-3872,-12664
9604,-680,-17640
11788,-420,-14016
12528,-2584,-7120
12316,-3684,-4208
11036,-2880,-10852
11548,-388,-17236
12792,1344,-16264
14460,636,-10440
14592,-1432,-4680
12916,-2108,-7768
12232,828,-13804
13256,3336,-17800
15192,2632,-14204
15804,96,-7776
14664,-60,-5496
13052,2008,-10508
13748,4560,-16844
15172,4524,-16868
16632,4024,-11300
16060,3044,-5436
14836,3000,-5056
13484,4588,-10012
14388,7832,-14592
15544,7364,-11540
16296,5440,-5100
15056,5060,-908
13292,5532,-4936
13724,6484,-11452
14700,5704,-13280
15408,4380,-8944
14320,2468,-3612
13256,2120,-5328
12512,2724,-11396
13480,3020,-17628
14788,1864,-17364
14412,-176,-12876
13348,-580,-9680
12276,464,-13160
12800,1868,-17612
14368,1528,-17988
15516,-44,-12528
14140,-528,-6376
13032,784,-7044
13180,2412,-12088
13860,2732,-15904
14816,2240,-12188
13620,292,-4916
12716,1368,976
12976,2024,-4504
15608,3348,-15196
16808,-8,-18444
15580,-2784,-13784
14540,-1732,-9220
13792,-320,-10968
13144,780,-15532
13092,1148,-17720
14052,-1236,-14676
12384,-3840,-9032
10284,-4016,-8848
8432,-1704,-14220
9376,-1280,-18772
10260,-3080,-15268
9396,-5960,-9584
8232,-7708,-8024
6380,-5820,-13412
6848,-3000,-17224
8988,-2776,-14384
10428,-5016,-7580
8872,-7260,-5096
6556,-7096,-11584
7376,-3740,-17224
8848,-1536,-15388
10744,-1876,-7660
11796,-5724,-3560
10404,-7132,-8412
8728,-3956,-14776
10536,60,-16380
13888,464,-10008
15668,-3260,-4120
15288,-4308,-3468
14132,-2256,-10784
14468,2020,-16040
16272,3916,-14056
18572,3260,-8116
18256,1272,-4896
16904,1400,-9028
15696,4460,-14968
17052,8360,-17064
19688,8652,-11636
20440,5976,-5436
18684,5084,-5444
16556,7264,-12640
16748,10316,-18148
17904,10464,-15604
18776,9120,-8816
17568,8116,-3128
15328,8216,-6444
14604,9408,-13988
14552,10064,-17968
15372,8752,-13956
14860,5300,-7028
13196,3804,-4852
10768,3468,-10392
10484,3044,-16416
11572,1900,-18036
11020,-4108,-12404
9068,-5652,-5624
7604,-4540,-6932
8664,-3868,-12456
9504,-4004,-14144
10500,-5388,-10048
9852,-8196,-4812
9400,-9272,-5784
8776,-5860,-11260
10108,-2236,-14932
12204,-2536,-9780
12884,-6064,-3444
