ax,ay,az
13108,4236,-12568
14000,164,-11300
12068,-3824,-12576
9000,-3152,-15224
7208,692,-16076
9228,2840,-15516
10988,364,-13880
9504,-4976,-13696
6460,-6476,-16512
4552,-3004,-19472
5508,1092,-18488
7752,428,-15156
8752,-3836,-14552
6028,-7692,-16332
3184,-5824,-19108
3424,-164,-18588
6256,3020,-15412
8000,180,-12840
7552,-5184,-15332
4992,-5424,-18640
3204,-664,-18556
5924,3620,-15764
9232,2648,-13256
9520,-2132,-12824
6884,-3668,-13824
5244,-204,-16248
6900,4756,-15584
9452,5360,-12040
11640,2260,-10608
10580,-1304,-12032
8416,-244,-13728
7904,3692,-14248
10840,6728,-12908
13368,5124,-10060
13444,100,-10152
10944,-1616,-12224
9120,1620,-14712
10840,6400,-13876
13592,5920,-11692
14876,1148,-10132
12640,-2304,-11364
10256,-908,-14360
9936,2936,-15008
12272,4720,-13608
14304,2232,-11376
13100,-2840,-11916
10376,-3680,-14500
8784,-420,-16260
10096,3364,-15260
12164,1804,-13188
12472,-3356,-12784
9392,-6116,-14752
6036,-3820,-17352
5984,808,-17404
8332,2528,-15992
9184,-252,-13924
7472,-4928,-15280
4788,-5676,-18696
3476,-1728,-19824
6000,2200,-17352
8704,188,-14760
8064,-5152,-15360
5440,-6592,-16852
3296,-2916,-19040
4684,1964,-17844
8176,1924,-15352
10016,-1356,-13592
7952,-4584,-14068
5388,-2860,-17372
4952,1972,-17608
7816,4304,-15116
10568,2620,-12404
10300,-1796,-12452
8100,-1920,-13856
6956,2136,-15376
8760,6312,-14708
11804,5440,-11692
12976,1272,-10500
10896,-1380,-11156
8852,916,-13772
9560,5460,-13780
12528,6716,-11652
14556,4292,-8996
13900,-104,-9612
11420,-308,-12460
9948,3100,-13776
12144,7000,-12436
15068,5756,-9548
15300,208,-9032
12540,-2196,-10860
10060,180,-13940
11372,4636,-13736
13716,4944,-11012
15160,1156,-9616
13832,-3028,-11452
10628,-2648,-14424
8864,904,-14932
11072,3488,-14164
13480,1388,-12328
12320,-4232,-12228
8812,-5876,-14856
6904,-2464,-18308
7788,1356,-18072
9460,624,-15252
10228,-3448,-14372
7564,-7252,-16292
4548,-5992,-19536
3928,-1236,-18676
6616,1204,-15856
8708,-1100,-13780
7488,-6216,-15264
4684,-6592,-17508
3184,-2024,-18856
5380,2024,-16836
8356,852,-14032
8524,-3000,-13128
6344,-4980,-15236
4652,-2888,-18284
5228,2400,-16656
7912,4164,-13560
10136,1304,-12080
9128,-2328,-13184
6864,-1528,-15488
5932,2612,-16060
8972,5836,-14404
12016,4404,-11420
12184,-348,-11188
10016,-1824,-12296
8424,1676,-14376
9948,6248,-14096
12696,6080,-11724
14464,2128,-9864
12848,-1624,-10524
10608,-240,-13584
10036,3768,-13984
12688,6220,-12448
15012,3920,-9652
14444,-1212,-9812
11916,-1992,-12368
9960,1176,-14644
11480,5564,-13748
14064,4604,-11024
14892,-388,-10220
12540,-3084,-12108
9560,-1180,-15184
9656,2652,-15000
12436,4080,-13752
14200,1176,-11380
12820,-3624,-11948
9816,-3904,-15052
8324,-204,-16936
9804,3072,-15820
11944,820,-13528
11356,-4536,-14008
8056,-6584,-16064
5272,-3968,-19148
6124,-164,-18888
7944,-80,-16856
8860,-3004,-15244
7192,-7164,-17052
4532,-7008,-19632
3236,-2512,-19712
5524,660,-17328
8068,-1416,-15216
7120,-6180,-15056
4468,-6520,-16520
3256,-2832,-18780
5064,1600,-17320
7024,1712,-14040
8364,-1532,-13192
6724,-4352,-14108
4628,-1852,-15904
4640,3356,-15196
8020,5456,-13864
10088,3036,-11272
9736,-688,-11160
8116,-644,-12460
7140,3148,-13712
9088,7204,-13068
12660,6272,-10144
13520,1316,-8988
11348,-916,-10072
9728,1368,-13340
11064,6196,-13376
13252,7156,-11088
15452,3720,-9216
14816,-648,-10140
12276,-92,-12932
11044,3520,-13876
13272,6500,-12908
16356,4348,-10728
15864,-832,-10704
13104,-2748,-12832
11056,-140,-16156
11868,4096,-15328
13776,3152,-12936
15180,-952,-11556
12992,-4832,-12680
9740,-3904,-15420
8520,304,-16324
10584,2300,-15932
12300,-436,-14032
10600,-5676,-13828
7508,-6580,-16168
5636,-2720,-18944
6188,1356,-18100
8196,276,-14840
8488,-4088,-14244
5820,-7248,-15848
2884,-5352,-18420
2860,24,-17960
5240,1708,-15496
7040,-840,-14048
5792,-4708,-14264
3848,-4616,-16860
3192,-520,-18412
4992,3088,-16052
7796,2324,-13324
8404,-1996,-12772
5884,-3848,-14076
4124,-176,-16432
6008,4604,-15660
8976,4816,-12212
11044,1712,-10696
10156,-1704,-11236
8124,-1348,-13156
7332,2600,-14652
10108,6008,-13812
13336,4812,-10640
13916,-116,-9460
11732,-2236,-11344
9884,816,-14492
11188,5660,-13796
13980,6004,-11440
15908,2024,-9952
14832,-1708,-10840
12084,-808,-13452
11020,3012,-14568
13404,5668,-13792
16072,3312,-11184
15476,-1976,-10724
12496,-2960,-12904
10452,64,-15780
11704,4428,-15040
13620,3920,-11928
14344,-568,-10728
11716,-3952,-12456
8204,-2420,-15628
7732,1980,-15660
9848,3568,-15016
11484,496,-13660
9740,-4704,-14228
6428,-5152,-16840
4988,-1344,-19576
6212,1808,-19052
8252,64,-15972
8424,-4448,-15232
5172,-7216,-17180
2836,-4832,-19732
3932,212,-18628
6428,960,-15784
7728,-1796,-14320
6824,-5656,-15748
4492,-4844,-17772
3152,-460,-17788
5792,2760,-16080
8760,1488,-13644
8648,-2836,-13808
6312,-3460,-14720
5020,-100,-16728
6924,5056,-15832
9788,5188,-12628
11420,1184,-11248
9636,-1780,-11524
7844,408,-14016
8276,4360,-14580
11144,6344,-12444
13368,4432,-9288
13260,-68,-9856
11324,-1016,-12220
9792,2572,-13908
11832,6768,-12484
15032,5616,-10424
16136,304,-9452
13396,-2168,-10892
11112,228,-13696
11952,4456,-13880
14324,5012,-12296
15908,1812,-9804
14604,-2420,-11068
12012,-2400,-14040
10228,800,-15384
11956,4664,-13932
14480,2928,-11264
13964,-2676,-11092
10516,-4440,-13260
8016,-1288,-16088
8636,3260,-15900
10428,2996,-13940
11088,-1132,-12620
8780,-4788,-13972
5388,-4036,-17252
3928,-360,-17756
6380,2288,-16428
8436,84,-13692
7132,-5180,-14408
4396,-6600,-16888
2808,-2676,-19360
4612,2004,-17596
7340,764,-14660
7948,-3332,-14100
5656,-5916,-15804
3980,-3820,-18988
4284,912,-18004
7324,2776,-14908
9556,888,-12704
8708,-3212,-14104
6308,-2920,-16560
5136,1124,-17472
8120,5072,-15440
11300,3712,-12000
11668,-972,-11460
9200,-2492,-12188
7456,688,-14776
9092,5460,-14584
11528,5784,-11296
13416,2876,-9116
12536,-980,-10300
10468,172,-13404
9616,4096,-13612
12612,6968,-12392
15656,4972,-9988
15596,-308,-9932
13028,-1300,-11992
11236,1980,-14452
12756,6272,-14024
15324,5328,-11380
16636,748,-10004
14096,-2460,-11304
11180,-852,-14756
10956,2756,-14764
13232,4668,-13152
14740,2216,-10772
13328,-2844,-11664
9756,-3480,-14536
7768,200,-16896
8708,3284,-16248
10704,1124,-14140
10252,-4096,-13828
6992,-6636,-16056
3872,-4472,-18740
4148,-436,-18620
6548,540,-16336
7476,-2448,-14500
5976,-6984,-16080
3256,-7096,-18628
1880,-2636,-19232
3704,1208,-16920
7108,-612,-15188
7104,-5412,-14980
3464,-6308,-15528
1824,-2592,-18580
4492,2092,-17704
6592,2580,-14540
7920,172,-12664
6916,-2644,-14068
4976,-1036,-16828
4984,3132,-16616
7904,5696,-14224
10508,3972,-11804
10320,-620,-12312
8328,-1036,-13580
7740,2456,-15468
9668,6428,-14768
12596,5600,-11400
14124,1028,-10692
12364,-2068,-11324
10468,284,-14164
11376,4780,-13516
13696,6080,-11556
15984,3108,-9796
15380,-1168,-11056
12776,-1100,-13232
11304,2196,-14712
13128,5740,-14040
15676,4160,-11556
15588,-1036,-10856
12372,-3340,-12344
9768,-760,-15780
10412,3428,-15544
11956,3536,-13392
12832,88,-11832
10744,-3936,-13456
7656,-3688,-16264
5432,-320,-16976
7068,2388,-16452
9140,376,-14560
8300,-5144,-14800
5056,-7176,-16812
3044,-3964,-19392
4548,1148,-18412
6572,236,-15252
7360,-4036,-14816
5268,-7152,-16120
2916,-5592,-18796
2728,-772,-18348
5396,1536,-16080
7876,-636,-14124
7616,-4732,-15028
5128,-4560,-16636
3516,-756,-18100
5964,3632,-16720
8852,3176,-13704
9736,-1164,-12544
7864,-3304,-13192
5984,-360,-15560
7304,4496,-15740
9696,5248,-12792
11688,2620,-10712
11388,-848,-11196
9588,-484,-12984
8604,3096,-13708
10928,6496,-12596
14260,5204,-10120
14532,164,-9620
12184,-2072,-10700
10532,1320,-13600
11908,6200,-13156
14332,5968,-11428
16180,1728,-9872
14468,-1788,-11212
11848,-848,-14108
10664,2432,-14984
13060,4752,-13948
15164,2492,-11612
14296,-2732,-12092
11120,-4136,-14060
8928,-824,-17132
9588,3156,-16704
11088,1660,-14508
11300,-3020,-13620
8424,-6256,-15268
5152,-4924,-18032
4344,-1000,-18016
6412,720,-16968
7820,-1672,-14864
6404,-6536,-15296
3856,-7556,-17564
2292,-3344,-19096
3272,1148,-17244
6224,-460,-15192
7172,-5076,-14820
4084,-6844,-15148
1944,-3656,-18248
3492,1216,-17784
6176,2288,-15544
7820,-180,-13060
6924,-3492,-13736
5296,-2232,-16384
4328,1444,-17220
6812,4796,-15444
10092,3652,-12452
10288,-1132,-12028
8336,-2120,-13040
7156,1096,-15308
8908,5576,-14908
11292,5740,-11720
13240,2120,-10228
12440,-1500,-10980
10548,-184,-13436
9932,3876,-13492
12756,6504,-12584
15340,4208,-10172
15064,-900,-10356
12676,-1888,-12084
10796,1428,-14588
12164,5660,-14588
14664,4328,-12412
15740,-596,-11084
12768,-3648,-12068
10252,-1716,-15496
10064,1988,-16016
12096,3204,-14740
13336,232,-12748
11988,-4312,-13936
9088,-4916,-16460
6924,-1928,-18080
7680,1532,-17352
9148,324,-15616
9716,-4248,-14496
6992,-7672,-15424
3748,-6492,-18492
3424,-2076,-18424
5656,72,-16412
7324,-2224,-14296
6004,-6816,-14720
3328,-6960,-17096
1940,-2552,-18624
3340,1896,-16576
5900,452,-14412
6724,-3448,-13960
4192,-5028,-14672
2460,-2068,-17124
3796,3032,-16240
6536,4400,-14144
8596,1716,-11904
8296,-1684,-12388
6840,-556,-14444
6012,3172,-15352
8584,6208,-14396
11760,5024,-11464
12500,0,-10804
10508,-2068,-12308
8588,1140,-14524
10196,6112,-14592
13164,5976,-12540
15068,1572,-10428
13992,-1776,-11388
11680,-564,-13932
11164,3096,-14680
13904,5460,-13984
16116,3368,-11100
15764,-1548,-11216
12984,-3200,-13424
10616,52,-16156
11848,4540,-15448
14000,3296,-12856
14420,-1388,-11536
11480,-4440,-12768
8264,-2864,-15976
7780,976,-16808
9372,2248,-15572
10392,-328,-13536
8916,-5008,-14272
5748,-5904,-16872
3612,-2416,-18824
4776,1516,-17832
6272,108,-15000
6752,-4968,-15044
4060,-7740,-16540
1096,-4688,-18452
2180,236,-18184
5184,736,-16120
6652,-2416,-14652
5772,-5604,-15456
3668,-5048,-17828
2828,-1140,-18584
5476,2344,-16468
8528,1364,-13816
8924,-2776,-13280
6416,-3900,-14592
5032,-340,-17436
6632,4600,-16696
9188,4700,-13068
11504,1600,-11304
10380,-1732,-11912
8688,-324,-14652
8324,3840,-14696
10732,6236,-13056
13800,4488,-10856
14016,-468,-10660
11888,-1640,-12032
10552,1604,-14244
12132,5888,-13920
14664,5200,-11524
15948,484,-10220
13540,-2644,-11108
10964,-896,-14276
10800,3140,-14712
13240,4756,-13400
15016,1980,-10664
13536,-2908,-11500
10656,-3452,-14132
8660,-252,-16224
9700,3576,-15332
11744,2128,-12888
11768,-3176,-12580
8224,-5796,-14080
5288,-3168,-17008
5888,1252,-16956
7500,1896,-15444
8472,-1244,-13732
7080,-5572,-14752
4432,-5864,-17560
2764,-2272,-18424
4984,1672,-16884
7248,-196,-13872
7132,-5328,-14424
4808,-6896,-16048
2676,-3048,-18404
4552,2176,-17816
7756,1776,-14664
8972,-1468,-13368
7412,-4316,-14248
5256,-2808,-17724
4756,1228,-17928
7840,3624,-15764
10484,2136,-12716
10616,-2480,-12836
8448,-3372,-14624
6548,640,-16424
8208,4928,-16088
11596,3864,-12996
12796,-140,-10988
10820,-2676,-11048
8944,-232,-13848
9220,3924,-14100
11692,5812,-12140
13600,3932,-9472
13176,-588,-9908
10940,-1124,-11872
9408,2244,-13504
11420,6312,-12472
14300,5224,-10540
14944,-524,-10380
12456,-3136,-12072
10020,-908,-14688
11236,3144,-14312
13204,3540,-12344
14752,440,-10652
13460,-3496,-12036
10600,-3528,-15480
9012,-612,-16176
10948,2740,-15028
13388,1476,-12968
12584,-3988,-13556
9428,-5564,-15652
7408,-2536,-18772
8532,1488,-18000
9924,1324,-15284
10992,-2320,-14784
9144,-6012,-16252
6092,-5216,-18476
4920,-1244,-18288
7188,1424,-16812
9132,-332,-14904
8296,-5572,-15212
5816,-6444,-16136
4220,-2444,-17760
5520,1812,-16628
7724,656,-14244
9020,-3076,-13352
7036,-5164,-13168
5308,-2720,-15372
5764,1696,-14952
8124,3280,-13028
10116,1648,-11236
10288,-1868,-11692
8408,-1812,-12952
7100,1408,-13772
9108,5364,-13220
12276,4480,-11144
12916,-380,-10680
10744,-2244,-10992
9016,308,-13244
10292,4800,-13200
12456,5588,-11384
14716,2576,-9712
13760,-1420,-10544
11600,-944,-13156
10376,2036,-13476
12856,4972,-12636
15588,3360,-11000
15224,-2124,-11468
12936,-3580,-13344
11156,-1008,-15640
12432,3024,-15324
14060,2060,-13216
15000,-1712,-12608
12564,-4516,-13832
9444,-3884,-16508
8676,-552,-16980
10440,1340,-16324
11744,-744,-14688
10528,-5168,-15072
7760,-6128,-16900
5892,-2760,-18108
6668,1192,-17116
8584,-80,-14640
8696,-4240,-14528
6228,-7232,-15180
4100,-5064,-17036
4304,-108,-16300
6564,924,-14484
8420,-1272,-13412
7744,-5000,-14044
5620,-4560,-15604
4144,-192,-15960
6424,3300,-15184
9544,2160,-12948
9532,-1900,-12112
7648,-2784,-12736
6052,488,-15112
7664,4748,-15108
9960,4808,-12288
11648,2012,-10572
10836,-1516,-11064
9092,-676,-13416
8220,2996,-13660
10884,5644,-12844
13564,4008,-10624
13516,-828,-10160
11540,-2020,-11860
10216,860,-14248
11764,4944,-14092
14180,4292,-11880
15280,-400,-10832
13076,-3464,-11924
10636,-2128,-14672
10448,1372,-14696
12680,2556,-13616
14384,132,-11936
13420,-4068,-12588
10928,-4416,-14916
9360,-1288,-16604
10196,2108,-16692
12548,364,-15320
12372,-4236,-15252
9288,-5932,-16212
6968,-3700,-18204
7228,264,-18344
8436,948,-16588
9288,-1828,-14860
7752,-5932,-15356
4924,-6344,-17316
3344,-2404,-17436
4696,744,-16224
6740,-772,-14152
