ax,ay,az
7800,-440,-15252
7724,-400,-15348
7688,-400,-15332
7760,-480,-15188
7748,-412,-15280
7760,-392,-15320
7688,-420,-15292
7656,-376,-15360
7760,-420,-15220
7748,-384,-15304
7720,-400,-15316
7676,-372,-15328
7760,-468,-15296
7808,-420,-15232
7732,-404,-15376
7720,-512,-15244
7692,-416,-15308
7768,-408,-15356
7736,-384,-15276
7756,-440,-15284
7736,-476,-15296
7692,-444,-15332
7752,-392,-15268
7756,-396,-15352
7812,-416,-15348
7712,-428,-15160
7768,-388,-15140
7700,-388,-15280
7756,-412,-15272
7712,-404,-15404
7700,-476,-15276
7708,-416,-15244
7728,-464,-15276
7744,-360,-15296
7736,-380,-15324
7760,-380,-15280
7776,-412,-15256
7740,-368,-15416
7736,-396,-15280
7732,-400,-15340
7736,-432,-15376
7676,-464,-15272
7732,-380,-15288
7708,-416,-15364
7756,-372,-15320
7772,-416,-15360
7720,-400,-15340
7780,-436,-15244
7688,-444,-15264
7772,-380,-15348
7696,-348,-15216
7780,-436,-15280
7760,-404,-15232
7720,-448,-15408
7756,-412,-15320
7784,-404,-15264
7796,-428,-15256
7680,-392,-15436
7724,-348,-15388
7692,-372,-15204
7720,-428,-15260
7692,-400,-15248
7716,-480,-15348
7732,-396,-15280
7744,-488,-15316
7720,-460,-15336
7756,-428,-15320
7748,-420,-15316
7788,-484,-15296
7724,-444,-15184
7764,-376,-15296
7720,-372,-15332
7796,-432,-15204
7748,-432,-15296
7748,-400,-15268
7724,-420,-15344
7724,-436,-15260
7728,-404,-15328
7736,-432,-15320
7712,-404,-15412
7744,-420,-15288
7788,-460,-15356
7668,-456,-15220
7708,-404,-15244
7748,-372,-15324
7756,-408,-15332
7696,-356,-15356
7764,-388,-15364
7700,-440,-15292
7800,-352,-15320
7720,-436,-15284
7740,-476,-15300
7724,-420,-15216
7740,-460,-15256
7744,-420,-15348
7708,-400,-15268
7756,-372,-15228
7672,-424,-15268
7712,-372,-15216
7736,-452,-15304
7708,-376,-15336
7808,-400,-15312
7712,-384,-15240
7732,-404,-15364
7720,-468,-15276
7764,-432,-15280
7748,-448,-15304
7704,-324,-15304
7748,-404,-15312
7688,-408,-15260
7616,-456,-15220
7760,-404,-15288
7756,-412,-15268
7740,-388,-15276
7752,-412,-15360
7704,-388,-15292
7748,-420,-15236
7708,-468,-15320
7684,-412,-15328
7784,-432,-15240
7732,-448,-15212
7724,-436,-15424
7780,-360,-15240
7736,-452,-15320
7852,-392,-15268
7568,-556,-15220
7920,-300,-15284
7700,-472,-15380
7660,-432,-15220
7804,-328,-15296
7616,-516,-15216
7908,-300,-15324
7660,-436,-15152
7844,-404,-15232
7672,-404,-15352
7776,-456,-15300
7744,-396,-15348
7732,-392,-15284
7804,-420,-15380
7664,-448,-15160
7736,-352,-15316
7752,-384,-15280
7692,-416,-15260
7692,-340,-15344
7668,-396,-15236
7736,-364,-15296
7728,-488,-15264
7808,-424,-15348
7752,-484,-15312
7784,-468,-15264
7804,-384,-15352
7764,-452,-15168
7680,-404,-15284
7692,-440,-15260
7764,-436,-15408
7684,-416,-15256
7732,-368,-15296
7744,-344,-15324
7700,-476,-15244
7812,-380,-15348
7736,-476,-15340
7792,-396,-15152
7708,-504,-15184
7692,-476,-15372
7852,-372,-15252
7744,-404,-15204
7760,-356,-15324
7612,-460,-15308
7748,-404,-15252
7692,-356,-15296
7736,-464,-15168
7772,-392,-15296
7696,-436,-15228
7820,-388,-15384
7756,-408,-15312
7796,-488,-15340
7744,-436,-15288
7756,-440,-15232
7736,-400,-15344
7744,-420,-15380
7728,-384,-15248
7736,-364,-15288
7732,-340,-15292
7684,-376,-15260
7684,-428,-15280
7780,-456,-15268
7708,-376,-15324
7772,-444,-15252
7796,-388,-15180
7680,-396,-15344
7672,-392,-15312
7688,-380,-15280
7732,-364,-15284
7788,-360,-15256
7708,-396,-15252
7680,-376,-15312
7700,-440,-15336
7752,-360,-15304
7772,-440,-15292
7760,-452,-15232
7728,-392,-15312
7780,-380,-15372
7744,-508,-15196
7784,-372,-15272
7732,-448,-15312
7780,-428,-15364
7748,-336,-15216
7736,-356,-15284
7652,-352,-15172
7696,-424,-15312
7764,-368,-15384
7728,-444,-15228
7808,-444,-15328
7752,-444,-15324
7716,-424,-15260
7800,-388,-15296
7724,-396,-15284
7736,-444,-15192
7792,-420,-15156
7648,-364,-15352
7696,-348,-15416
7728,-416,-15240
7772,-428,-15304
7740,-492,-15360
7768,-408,-15184
7828,-448,-15320
7712,-408,-15312
7716,-332,-15276
7804,-396,-15328
7716,-416,-15344
7700,-404,-15324
7776,-424,-15252
7644,-376,-15208
7688,-392,-15304
7752,-436,-15300
7732,-340,-15308
7728,-396,-15240
7704,-420,-15260
7680,-528,-15316
7752,-408,-15360
7784,-384,-15256
7664,-384,-15296
7696,-332,-15196
7700,-416,-15280
7740,-384,-15304
7680,-356,-15284
7808,-404,-15388
7792,-428,-15352
7784,-444,-15276
7784,-356,-15288
7644,-364,-15188
7724,-380,-15364
7648,-404,-15212
7700,-396,-15304
7776,-392,-15452
7792,-408,-15344
7736,-400,-15256
7704,-444,-15224
7784,-440,-15196
7632,-344,-15312
7756,-404,-15132
7788,-368,-15300
7680,-336,-15380
7756,-348,-15436
7708,-392,-15280
7804,-376,-15364
7712,-396,-15248
7740,-404,-15268
7716,-456,-15184
7816,-472,-15260
7804,-452,-15328
7780,-488,-15332
7736,-460,-15292
7696,-432,-15420
7692,-364,-15220
7596,-312,-15248
7748,-224,-15416
7676,-304,-15312
7720,-392,-15276
7740,-392,-15188
7724,-400,-15336
7736,-544,-15256
7832,-476,-15296
7860,-540,-15328
7836,-540,-15392
7848,-484,-15376
7788,-416,-15276
7776,-408,-15148
7708,-312,-15212
7668,-360,-15324
7588,-324,-15076
7620,-228,-15356
7716,-320,-15380
7696,-412,-15388
7736,-440,-15296
7732,-396,-15404
7848,-368,-15392
7684,-452,-15232
7704,-452,-15348
7764,-372,-15276
7736,-468,-15372
7660,-436,-15276
7704,-364,-15340
7668,-352,-15364
7732,-340,-15312
7700,-340,-15160
7712,-392,-15268
7704,-432,-15368
7700,-444,-15368
7724,-444,-15264
7724,-348,-15352
7768,-384,-15328
7716,-448,-15240
7756,-392,-15308
7632,-388,-15232
7796,-420,-15388
7816,-360,-15392
7704,-400,-15356
7724,-388,-15232
7712,-436,-15332
7680,-488,-15268
7788,-416,-15388
7752,-428,-15384
7708,-376,-15436
7684,-408,-15384
7744,-464,-15264
7744,-408,-15232
7720,-356,-15324
7784,-352,-15320
7724,-384,-15260
7744,-432,-15324
7752,-448,-15324
7756,-428,-15240
7804,-412,-15152
7764,-324,-15304
7680,-432,-15256
7800,-376,-15236
7712,-424,-15316
7796,-388,-15360
7740,-392,-15296
7800,-376,-15288
7752,-380,-15348
7720,-392,-15316
7700,-440,-15272
7748,-420,-15376
7760,-420,-15312
7692,-488,-15312
7740,-340,-15348
7752,-472,-15388
7796,-388,-15296
7624,-372,-15168
7704,-340,-15288
7780,-320,-15304
7744,-432,-15344
7812,-408,-15360
7744,-412,-15340
7800,-324,-15344
7740,-368,-15284
7648,-376,-15164
7772,-428,-15236
7704,-408,-15352
7720,-428,-15300
7716,-412,-15324
7768,-420,-15240
7748,-352,-15332
7660,-384,-15220
7744,-472,-15192
7752,-424,-15352
7692,-484,-15344
7744,-400,-15360
7748,-380,-15356
7792,-464,-15404
7832,-364,-15324
7668,-416,-15308
7712,-416,-15312
7712,-464,-15416
7792,-420,-15280
7644,-380,-15236
7720,-432,-15300
7696,-416,-15248
7724,-404,-15268
7732,-404,-15268
7732,-344,-15300
7672,-396,-15344
7736,-372,-15236
7692,-512,-15256
7700,-412,-15312
7752,-400,-15280
7816,-380,-15376
7752,-352,-15312
7748,-408,-15376
7708,-464,-15340
7760,-400,-15296
7732,-476,-15324
7748,-400,-15308
7760,-480,-15268
7720,-400,-15260
7740,-340,-15404
7668,-436,-15264
7536,-256,-14944
7816,-172,-14848
7968,-396,-15264
7904,-844,-15436
7868,-956,-15964
7852,-1184,-15884
8096,-744,-15504
7964,-608,-15100
7936,-332,-15004
7664,-196,-15188
7448,124,-15024
7156,304,-15176
7052,272,-15080
6792,92,-15152
6892,40,-15240
7192,376,-15468
7820,688,-15532
7808,396,-14728
7332,-292,-14492
7600,-872,-15568
6964,-1144,-16080
7128,-808,-15568
8508,-1196,-16000
9812,-1412,-15580
10504,-1220,-14680
9620,-1008,-13784
8512,-680,-15012
7072,-616,-15728
6080,-324,-15796
5880,-184,-15540
6592,20,-15356
7228,236,-15240
8044,272,-15332
8460,-320,-15360
8708,-888,-15048
8048,-1340,-14660
7668,-1176,-15156
7432,-1016,-15660
7740,-608,-15984
7924,-280,-15204
8292,352,-14904
7956,500,-14728
7624,408,-15108
7204,-152,-15536
7240,-924,-15616
7544,-1396,-15592
8164,-1308,-15264
8492,-752,-14956
8284,-188,-14988
7964,120,-15048
7560,-20,-15308
7180,-240,-15376
7072,-628,-15304
7212,-1036,-15576
7544,-1128,-15404
8000,-960,-15332
8308,-620,-15260
8288,-324,-15276
8024,-56,-15056
7860,-96,-15000
7464,-480,-15380
7324,-848,-15612
7404,-1072,-15456
7688,-1076,-15492
7764,-708,-15284
7848,-32,-15092
7792,540,-15072
7668,648,-15048
7644,336,-15264
7596,-84,-15392
7604,-596,-15340
7704,-816,-15404
7732,-864,-15436
7796,-736,-15352
7832,-484,-15284
7824,0,-15276
7652,192,-15088
7412,256,-15180
7208,124,-15496
7492,-656,-15820
7788,-344,-16524
9364,-6672,-18592
10212,-3316,-16332
13328,-3248,-17220
8088,6816,-6908
14172,10492,-3588
6080,4192,-14984
-724,-1072,-21764
1824,-7224,-19936
6068,-7588,-18024
12224,-2412,-15100
12384,1184,-14504
9696,1872,-13836
10168,-2132,-14004
3668,-4984,-13920
1224,-164,-16568
3456,-612,-16980
9584,-316,-18540
9624,860,-15920
10280,1252,-11972
10992,1300,-12812
8840,-280,-15748
6076,-2236,-16932
4736,-1796,-16048
6456,-776,-13984
8460,-504,-14772
8828,-780,-15756
8328,3408,-16140
8564,2464,-16744
6756,1196,-15252
7260,-1552,-15148
8540,-1436,-15392
8708,-1764,-14920
7268,-1128,-14632
6696,172,-15820
7772,212,-16244
8032,-560,-15556
8220,-796,-14436
7776,-44,-14652
7912,176,-15416
7216,-1252,-15888
7176,-1392,-15348
7540,-1016,-15004
8100,32,-14988
8312,-200,-15352
7968,384,-15204
7836,484,-15144
7836,-392,-15348
7532,-1172,-15692
7480,-1432,-15396
7380,-1072,-14960
7540,-276,-15332
8000,-44,-15532
8120,316,-14956
8192,468,-14692
7956,-164,-15112
7524,-592,-15252
7468,-792,-15596
7464,-1228,-15484
7824,-620,-15088
7868,-544,-14956
7588,-352,-14900
7724,-180,-15288
7972,100,-15636
8024,-664,-15244
7920,-416,-15080
7444,-892,-15160
7136,-848,-15472
7224,-520,-15776
7644,-176,-15532
8112,164,-14988
8484,76,-14452
8356,-220,-14888
7724,76,-15268
7552,-868,-15808
7596,-956,-15516
7784,-1148,-15280
7648,-716,-15144
7916,-440,-15556
7628,-264,-15336
7560,-196,-15248
7432,4,-15248
