ax,ay,az
16996,12176,-15028
19380,10128,-9804
19656,6716,-3352
18220,6576,-3912
15932,9160,-10972
16760,11128,-16568
18952,8660,-14148
20080,3824,-7388
18672,2772,-3216
16684,4528,-8416
16560,6084,-14924
17188,4708,-15872
18436,1572,-10576
17344,-1836,-4192
14456,-1732,-5680
12588,976,-12216
12568,1592,-17100
13632,228,-13204
13044,-3744,-5728
10924,-4080,-3864
7744,-740,-10620
7744,1600,-16412
9292,-12,-14928
10196,-2644,-7972
9000,-4372,-2848
6896,-3348,-8208
6468,412,-15076
7292,1952,-16936
9632,-308,-10676
10256,-3660,-3284
9040,-2576,-4752
7996,1644,-11312
9412,4588,-16236
12224,3420,-12252
13748,132,-4876
13256,404,-2392
11680,3836,-8176
11900,7896,-14080
14284,8256,-13580
16256,5172,-6880
16300,3176,-1196
14808,4444,-4044
14148,8584,-11092
15540,11016,-14332
18400,9596,-9160
19296,6576,-2196
18060,6980,-1832
15720,10128,-9232
16460,12828,-15212
18648,11076,-12948
20140,7136,-5968
19292,5548,-2520
17440,6392,-7132
16884,8800,-14296
18280,8064,-16152
20300,5048,-11268
20188,1208,-4544
18016,660,-4748
15892,2912,-11616
15940,3820,-16852
17224,1620,-14256
16840,-3136,-7132
14280,-4364,-3840
11216,-1896,-9296
10296,1124,-15124
11320,288,-14804
12136,-2696,-8852
10184,-4876,-4004
7640,-3752,-8124
6292,-40,-14268
7584,1404,-16336
9192,56,-10680
9508,-3668,-4316
7960,-3756,-5084
5924,-192,-11732
6972,3668,-16612
9760,2068,-13144
11568,-1632,-5488
11580,-1788,-2080
9868,1328,-7868
10124,5744,-13920
12184,6680,-14364
14484,4132,-7784
14740,1628,-1856
13256,2800,-3992
12488,6960,-10796
13896,9460,-14464
17012,8192,-9832
18552,4856,-2432
17288,4504,-1128
15148,8036,-8176
15676,11548,-14756
17912,10764,-13384
19712,7576,-6268
19148,5964,-1696
17152,7304,-5984
16376,10488,-13112
17628,10428,-15984
20260,7824,-11276
20524,4204,-4108
18612,3776,-3852
16664,5736,-10800
17036,7448,-16408
18648,5252,-13952
19628,828,-6644
17668,-492,-2852
14628,1020,-8016
13280,3452,-15348
14200,1748,-15744
14768,-568,-9420
12872,-3640,-2824
9968,-3352,-4924
7780,60,-12064
8232,1312,-16488
9828,-1048,-12164
9428,-4640,-5404
7628,-4576,-3776
5648,-2396,-10820
5764,512,-16528
7576,-480,-14568
9056,-4032,-8380
8324,-5496,-3424
6716,-3232,-7880
6916,864,-13976
8568,1768,-14804
11344,-376,-9096
12004,-2832,-2988
11152,-1480,-4236
10808,2892,-10424
12548,6124,-14792
15212,5196,-11316
17056,1756,-4864
16704,1624,-2000
15612,4788,-6332
15984,8972,-12396
18652,9224,-11412
20440,6828,-5316
19964,5800,-868
18360,7464,-3988
17412,11284,-10828
18740,13452,-14300
21108,12120,-10484
21312,9080,-4408
19620,9004,-3624
17592,11160,-9548
18548,12884,-15660
20156,10796,-14140
21004,7348,-7864
19832,5976,-3116
17784,6840,-6572
17056,8092,-13336
17748,7300,-16496
18236,4344,-12896
17172,512,-6328
15032,-480,-4976
12720,1356,-10644
12572,1680,-15608
13704,-324,-14764
13476,-4808,-7704
11276,-5488,-2832
9136,-2912,-6568
8848,-408,-12888
9820,-1916,-14420
10516,-4416,-9336
9216,-5952,-3280
7636,-4388,-5312
6964,-352,-11792
7576,1200,-15964
9248,-484,-11864
9516,-3540,-5140
8584,-2768,-3784
7732,628,-9468
9256,3544,-15232
11736,2448,-12952
13252,-756,-6564
13104,-628,-2404
11828,2216,-6604
12272,5944,-12884
14288,6388,-14512
16348,4356,-9116
16344,2620,-2372
15132,3356,-3244
14652,6800,-9920
15764,9204,-14844
18192,8120,-11556
19420,5220,-4508
18068,5112,-1636
16148,8176,-7588
16756,10596,-14472
18548,9160,-14812
19580,5944,-8548
18888,4604,-2980
17204,5536,-5636
16440,7760,-12428
17024,7328,-16604
18964,4792,-12804
18256,1476,-6116
16476,972,-4224
14284,3000,-9828
14068,4104,-15964
15408,1744,-15304
15332,-2500,-9048
13240,-3252,-3624
10784,-672,-6632
10320,2028,-13368
11416,1076,-15292
12212,-1836,-10264
10844,-3904,-3816
9188,-2760,-5112
8272,372,-11512
9120,2020,-16128
10792,776,-12380
11464,-2908,-5484
10660,-2800,-3120
9064,284,-9052
9832,3376,-15204
12204,2612,-13448
13892,-484,-6768
13472,-664,-1256
12080,1600,-5300
12300,5584,-12052
14016,6708,-14528
16012,5200,-9544
16164,2704,-2684
14884,3264,-2868
13744,6892,-9496
15232,9572,-15348
17508,8084,-12552
18708,5076,-5480
17656,5180,-1668
16112,7660,-7308
16212,10220,-14404
17700,9484,-15572
18800,6400,-9576
18336,4548,-3556
16680,5540,-4860
15444,7692,-11412
16108,7876,-16272
18272,5248,-12828
18076,1432,-5972
16636,588,-3916
14940,2252,-9568
14360,4256,-15644
15388,1604,-14992
16104,-2476,-8636
13344,-4044,-3772
11192,-2696,-7620
10644,552,-14560
11060,764,-15724
11912,-1560,-9284
10912,-4312,-3788
9020,-4180,-5788
7252,-708,-12924
7548,1772,-16900
9608,172,-11972
10416,-3764,-4968
9228,-3912,-3628
7668,-1376,-10416
8348,1848,-16232
10376,1620,-14244
12036,-860,-6552
12444,-2444,-844
11456,-416,-5508
10772,3952,-12952
12028,6236,-15688
14528,4744,-10108
15592,1804,-2868
14620,1908,-2648
12988,5664,-9576
14240,9396,-15148
16644,8000,-12268
18288,4584,-4804
17600,3828,-1168
15844,6132,-6924
15696,9500,-13972
17376,10104,-14936
19448,7820,-8232
19316,5148,-2016
17908,5904,-3996
16120,8856,-11368
16708,10420,-16116
18900,8192,-12372
19824,4268,-5284
18468,3556,-2572
16196,5656,-8596
16408,7708,-15236
17844,5616,-15044
18676,2152,-8580
17524,60,-2664
15476,748,-5760
13888,3400,-12564
14088,3684,-16152
15212,792,-11448
14292,-3024,-4272
11960,-2856,-3764
9448,-896,-11188
9524,1500,-16400
10764,-196,-13376
11592,-3692,-6776
9476,-4604,-3616
7040,-2512,-9940
6928,620,-16432
8140,644,-16088
9968,-1848,-9452
9764,-4992,-3248
8576,-3956,-6556
7604,-356,-14048
8568,2104,-17080
11484,884,-11120
13052,-2588,-3308
12256,-2276,-2712
10800,1640,-10016
11488,5768,-15628
13328,5952,-14808
15668,3836,-7904
15968,1872,-1540
15116,3568,-3684
13844,7284,-10284
15252,9484,-14240
17576,8456,-9772
18596,5528,-2684
17508,5372,-1124
15584,8492,-8160
16472,11788,-13968
18476,10720,-12772
20132,7828,-6176
19280,6588,-1716
17404,8292,-5680
16712,10824,-12788
17820,10900,-15332
19708,8544,-10236
19508,5372,-3528
17884,4956,-2764
15808,6588,-8940
16764,7404,-15040
18332,4916,-13724
18752,736,-6896
16924,-392,-2208
14648,1328,-6764
14108,2768,-13268
14420,1260,-15192
15184,-1384,-9768
13408,-4424,-3160
10576,-3864,-4796
9108,-744,-11940
10008,592,-16896
11076,-1088,-12092
10856,-3960,-5120
9172,-3952,-3828
6744,-1512,-11564
6912,1980,-17448
8440,320,-16220
10064,-2524,-8460
9420,-4160,-3516
8196,-2944,-7728
8032,420,-14496
9132,1572,-16196
11600,-152,-10304
12256,-2832,-3360
11324,-1500,-4140
10076,2572,-10948
11084,6048,-15836
13300,5232,-12776
15020,1964,-5736
14588,2004,-2260
13228,5080,-7316
13680,9300,-13056
15648,9308,-13492
18024,7172,-6628
18348,4816,-480
17128,5776,-2632
16372,9432,-9520
18008,11576,-13872
20540,10376,-9948
21296,7956,-2820
19976,8360,-1140
17952,10748,-7932
18564,12352,-14696
20212,9744,-14124
21648,6400,-7348
20528,5052,-1816
18508,6060,-5456
17672,7764,-12420
18744,7208,-15796
20048,4480,-11744
19120,724,-4024
16452,560,-1948
13704,2360,-7652
13152,3724,-14408
13732,1184,-12556
13112,-3352,-5828
10352,-4732,-2400
7304,-3220,-7568
6800,-268,-13904
8180,-512,-14768
9548,-2920,-8544
8556,-5336,-3712
6952,-3820,-7468
5956,-184,-14608
7464,1556,-18120
10064,-160,-12424
11088,-4008,-5604
10404,-4364,-4824
9020,-1224,-11900
10296,2544,-16920
12520,1048,-14384
14088,-1444,-7936
14124,-2136,-2776
12784,-112,-6896
12484,4280,-13176
13808,6308,-14836
16076,5012,-8572
16324,2480,-1796
15040,3120,-2312
13352,6872,-9024
14660,10308,-13692
17280,9316,-9632
18840,6416,-2092
17700,6160,768
15636,8712,-6332
15580,11860,-13192
17828,11500,-12680
20072,8768,-5276
19636,6624,700
17668,7336,-2920
16096,9808,-11116
16904,10020,-14900
19692,7992,-9456
20272,4284,-1476
18756,3368,-1020
16648,4988,-8500
16112,6852,-14932
17900,4480,-12832
19112,824,-5344
17160,-1976,-2188
13864,-2616,-7044
11836,260,-14320
12688,-188,-16336
13492,-3296,-9944
12216,-6412,-4168
9592,-6344,-7200
6900,-3220,-15100
7416,-600,-19420
9260,-2048,-14356
9656,-5128,-6772
8232,-5664,-5320
5760,-3064,-12764
6016,756,-18152
7884,1036,-16236
10328,-1196,-8300
10740,-4020,-3624
9684,-2800,-7516
8852,2316,-14444
10172,4640,-16612
13376,2976,-10264
14936,-364,-2988
13788,44,-3024
11804,3896,-10128
12808,7960,-15060
15420,7364,-11684
17588,3932,-3856
17228,2660,312
15372,5200,-5000
15036,9304,-11424
17572,10568,-11980
20324,9092,-5456
20436,6488,484
18488,6928,-2508
16564,9852,-11136
17488,12440,-15532
19908,11072,-10328
21240,7452,-2552
19896,6136,-168
17120,7924,-7328
16896,10248,-14020
18760,8928,-13496
20396,5304,-6636
19800,2036,-988
17488,2420,-4684
15756,5224,-12100
16100,5632,-15656
18252,2784,-10288
17868,-1752,-3132
15636,-3440,-3532
12360,-776,-11384
11444,2076,-17700
12956,-68,-15836
13352,-3524,-7904
10964,-4412,-3480
8244,-2908,-9020
6964,888,-15644
7776,2200,-16256
9848,548,-9888
10100,-2624,-3680
8896,-3168,-6012
6504,536,-13508
7484,2240,-17260
9884,4,-11576
11132,-3308,-3812
10344,-3784,-2768
8012,-1308,-10304
8832,3012,-15440
11420,2720,-12544
13716,-400,-4672
13824,-2220,-148
12352,-228,-5364
12188,4444,-12552
14084,6888,-13908
17204,6148,-6944
18196,3008,460
16456,3080,-1036
14628,7000,-9092
15956,11056,-14864
18256,10260,-10740
19952,7368,-2076
19028,6324,884
15952,7496,-5684
14812,11340,-13512
17592,12436,-14432
21524,9292,-6576
22180,3892,1160
14572,4912,-912
14928,7528,-13400
18012,6080,-18796
20972,6628,-11744
21700,4716,-1528
23024,56,732
21124,-1372,-7380
18844,3032,-16100
16632,3788,-15444
15308,-172,-7232
15040,-2808,-1200
14056,-2544,-5252
12444,-160,-12688
12084,1440,-15400
12628,928,-9400
12632,-3952,-2000
11068,-5776,-3932
8100,-1652,-12404
8404,3060,-16908
10156,2112,-13272
12156,-1764,-5184
11192,-3104,-2604
8768,-1392,-8788
8324,2332,-15936
10112,3696,-15272
12196,1248,-6188
12204,-2684,196
10848,-2224,-3476
9404,1528,-11368
11292,4124,-14364
14980,3368,-8112
16784,-252,584
15752,-436,816
13892,2716,-6780
14484,6328,-13892
16644,5720,-11804
18328,2976,-3548
17524,1412,1292
15636,2828,-3844
14608,6436,-11324
16428,8504,-13252
19004,7032,-6876
18968,3672,1008
17008,3076,140
14948,6128,-8168
16092,9224,-13552
18212,7476,-9548
19576,3440,-1288
18520,2424,1024
15952,4376,-6360
15048,7000,-13064
17192,6640,-12760
19344,4360,-5644
18776,1732,392
16468,1880,-2668
14044,4592,-10644
14584,6720,-14572
17184,5044,-9384
17588,1480,-2144
15424,1168,-668
12792,4188,-7488
12512,6624,-13756
13988,4552,-12808
15700,1316,-6844
14428,-228,-2384
12324,1304,-6248
11120,4288,-13104
12420,4868,-15980
14372,2824,-11492
15176,-1076,-6008
13692,-1100,-5660
11336,2476,-11692
11772,4632,-16856
14016,1924,-14168
15040,-1660,-6976
13088,-1596,-3060
11136,344,-8220
10520,3652,-13560
11648,3808,-13584
14128,1204,-7224
13700,-956,-1408
12380,240,-1832
11176,3292,-8668
12476,5464,-13724
14548,4688,-10456
16440,1108,-3468
15620,68,-332
13936,2732,-5612
14200,6336,-11924
16460,6248,-11952
18644,4148,-5656
18016,2012,-1204
16516,2512,-4216
14908,5700,-10812
16200,7928,-13232
18608,6008,-8644
18804,2044,-2896
16316,1364,-3304
13252,3904,-10868
13236,6592,-15840
14788,4348,-13600
16084,592,-7696
14324,-1172,-4456
11532,500,-9316
10396,3208,-15424
12036,3704,-17020
13784,1332,-10968
13352,-1424,-4976
11396,-732,-5524
9688,2452,-11216
10632,4996,-14596
13196,3920,-10536
14548,864,-3560
13272,1024,-260
11584,4212,-5012
12048,7144,-10280
14420,7356,-9972
16424,5396,-3560
16384,4220,2592
14980,5340,-200
14216,8580,-6428
15864,10012,-10060
18680,8432,-5972
19672,5540,1012
18140,4940,2408
16648,7424,-4448
17476,10368,-10424
19620,9052,-8496
21472,5424,-1724
20628,3684,2636
18400,5000,-1648
17672,8016,-8684
18816,8584,-10992
20472,6620,-5708
20220,3480,900
17868,3332,-436
15296,5708,-7568
15828,7844,-13288
17684,5960,-10820
18036,2148,-4316
15736,1124,-1200
12764,3036,-7208
11984,4568,-14180
13016,3088,-15380
13852,-224,-10400
12676,-2620,-4832
10452,-1776,-6280
9032,1252,-12256
9884,2756,-16036
11736,1152,-12544
11816,-1576,-6136
10148,-1320,-3820
8560,2160,-9400
9556,5200,-14972
11304,4012,-12888
13056,1272,-5756
12616,724,-1028
11396,2580,-4708
11644,5648,-11320
13524,6376,-13132
15736,4864,-7176
16076,2796,176
14912,3748,236
13888,6580,-6372
15520,8996,-11492
18104,7720,-8440
19720,5008,-1124
18520,4820,2300
16400,7464,-3452
16700,10016,-10416
18884,9452,-11220
20288,6960,-4756
19648,5068,1520
18152,5768,-872
16748,8028,-8736
17840,9056,-12428
20056,7872,-8316
20340,4432,-1316
18272,3404,204
16152,5872,-6616
16248,8324,-12844
17180,5924,-11772
17884,2560,-5808
15608,788,-1848
13008,1888,-5720
11636,3964,-12648
12916,3796,-15744
13812,1020,-10840
12884,-2036,-4724
10984,-2468,-5072
9300,824,-11860
9704,3188,-16692
11196,1432,-14144
12124,-2044,-7256
10688,-2792,-4024
8460,-148,-9200
8752,3032,-15392
10364,2796,-15424
11776,176,-8564
11700,-1988,-2468
10196,-136,-4392
9760,2716,-10740
11016,4840,-14208
13616,3840,-9452
14540,764,-1872
13528,896,508
