ax,ay,az
3068,244,-17120
8616,3132,-17936
12228,1532,-15060
10552,-2096,-12040
5684,-4300,-13488
2616,-1604,-16152
5392,948,-17012
9432,3576,-16564
13248,-4,-14620
7628,-5424,-12088
4532,-2848,-15344
4932,1836,-17660
8060,3344,-17296
11256,1816,-15056
10684,-1984,-13180
6296,-4732,-13724
3568,-588,-16652
5508,2076,-17028
10228,3336,-16416
13092,-468,-14536
7284,-5244,-12312
4712,-2560,-15544
3220,76,-16904
8288,3292,-17796
11944,1916,-15032
10928,-2148,-12448
5560,-4392,-13212
2732,-1768,-16464
5564,956,-17276
9412,3416,-16500
12896,144,-14048
7756,-5380,-11924
4700,-3028,-15336
4760,1560,-17724
7948,3300,-17044
11280,2052,-14992
10996,-1844,-13244
6128,-4856,-13356
3324,-772,-16384
5600,2128,-17120
10172,3236,-16564
13084,-428,-14384
7520,-4900,-12248
4916,-2644,-15264
3900,168,-17420
8300,3300,-17452
11776,2292,-14636
11396,-1912,-12312
5608,-4660,-13492
2652,-1864,-16372
5244,1124,-17112
9392,3524,-16364
13184,144,-14320
8080,-5260,-12124
4712,-3068,-15232
4440,1452,-17548
7876,3188,-17188
11104,2096,-15296
11184,-1476,-13180
6180,-4956,-13248
3900,-2444,-16116
4488,1468,-17456
9232,3252,-16832
12640,760,-14524
8992,-3716,-12324
5540,-3548,-14512
4128,216,-17192
7000,2696,-17044
10780,2796,-16000
12888,-732,-13328
6372,-5832,-12364
4036,-2168,-16324
5316,1012,-17812
8776,3804,-16808
12532,1392,-14500
9148,-4168,-11896
5388,-3632,-14256
3368,32,-16920
6664,2380,-17048
10540,2804,-15552
12660,-584,-14064
6556,-5336,-12532
4100,-2456,-15868
4608,1292,-17352
9664,3484,-17532
12128,964,-13996
9128,-3512,-12032
5624,-3836,-14696
3784,96,-17544
6404,2784,-16748
10976,2996,-16028
12948,-784,-14144
6312,-5900,-12260
4276,-1884,-15712
5540,1172,-17904
9084,3624,-17096
12120,1320,-14288
9372,-3824,-11920
5780,-3644,-14468
3644,-208,-17092
6508,2380,-16952
10388,3048,-15580
12724,-596,-14088
6804,-5320,-12728
3752,-2232,-15676
3800,1380,-16932
9560,3316,-17220
12616,756,-14392
9404,-3364,-11988
5556,-3648,-14672
3544,204,-16800
6496,2072,-17176
10328,3076,-16180
12936,-544,-14272
6872,-5820,-12444
4176,-2184,-15708
5552,1468,-18028
8420,3660,-17108
11928,1580,-14712
9608,-3660,-12456
5924,-4044,-14356
3656,72,-17332
6404,2388,-17044
10688,3104,-15828
13092,-580,-14092
6584,-5488,-12696
3248,-1848,-15492
3424,1240,-16892
8772,3008,-17248
13224,884,-15280
9484,-3052,-12172
5700,-3704,-14032
2804,-676,-15972
6528,1152,-17160
9880,3184,-16112
12640,-80,-14096
7088,-5236,-12464
4072,-2888,-15904
5428,1684,-18192
8472,3752,-16728
11904,1548,-14804
9632,-3308,-12780
5772,-4260,-14164
3960,336,-17160
6576,2700,-17052
10932,3008,-16056
13176,-800,-13908
6552,-5568,-12396
3876,-2012,-15736
3836,644,-17072
8588,3216,-17348
12880,1296,-15096
9604,-3304,-12076
5744,-3624,-14152
2892,-1264,-16136
6516,1064,-17060
9648,3232,-15544
12572,-96,-14112
7356,-5088,-12720
4276,-3196,-15764
4468,1472,-17648
9040,3748,-17104
12208,1140,-14532
9576,-3128,-12496
5828,-3960,-14260
4000,212,-17188
6388,2908,-17032
10844,3156,-16336
13296,-840,-13680
6436,-5764,-12000
4600,-2064,-16244
5292,800,-18028
8292,3860,-17064
12280,1924,-14612
10036,-3528,-12536
5676,-4172,-14096
2988,-1080,-16424
6636,1280,-17252
9640,3168,-15416
12460,-108,-14180
7200,-5004,-12820
4008,-2832,-15424
3684,1532,-16980
9328,3312,-17052
12524,704,-14792
9324,-2716,-12440
5780,-3760,-14184
4188,192,-17032
6436,2576,-16912
10788,3092,-16424
13448,-628,-13828
6720,-6024,-11952
4268,-2064,-16192
5704,1176,-17952
8264,4068,-16960
11920,1788,-14712
10036,-3452,-12596
5732,-4448,-13956
2960,-624,-16460
6148,1456,-17044
9864,3072,-15628
12668,-368,-14432
7084,-4976,-12508
4220,-2816,-15536
3760,980,-17332
9132,3456,-17444
12400,1120,-14608
9556,-2808,-12268
5792,-3908,-14328
3764,228,-17064
6108,2792,-16944
10820,2996,-16600
13356,-724,-14208
6780,-6064,-12020
4336,-1776,-15616
5920,1448,-18172
8524,3752,-16928
11732,1568,-14376
9772,-3204,-12284
5924,-4344,-13784
3468,-440,-16768
6072,1872,-17100
10280,3212,-15556
12876,-412,-14332
7048,-5036,-12772
3768,-2268,-15208
3268,1224,-16584
9496,3268,-17732
12800,736,-14732
9548,-2700,-11844
5684,-3776,-14328
3468,-28,-16660
6264,2016,-16800
10440,3092,-16676
13168,-620,-14208
6956,-5880,-12368
4232,-2016,-15528
5780,1872,-18228
8548,3716,-16960
11616,1388,-14476
9756,-3048,-12700
6016,-4408,-14216
3900,-204,-17376
6212,2124,-17092
10572,3220,-15644
12940,-568,-14248
6800,-5348,-12772
3536,-1932,-15096
3188,1168,-16760
9676,3268,-17996
12832,720,-14576
9636,-2684,-11524
5720,-3884,-14404
2792,-440,-16468
6140,1400,-16872
9976,3212,-16112
13120,-328,-14172
7216,-5484,-12252
4008,-2420,-15500
5776,2096,-18212
8456,3532,-16864
11760,1496,-14608
9940,-3024,-12592
5920,-4552,-14060
3964,-4,-17080
6204,2276,-16820
10696,3156,-16044
13044,-608,-14352
6644,-5476,-12436
3900,-1964,-14952
3812,944,-16992
9568,3492,-18088
12580,1020,-14348
9504,-2980,-11408
5792,-3904,-14408
2732,-572,-16588
5904,1608,-16804
10144,3164,-16160
12956,-304,-14340
7128,-5516,-12408
4008,-2536,-15448
5664,2112,-18044
8716,3532,-16912
11884,1456,-14888
9796,-3092,-12500
5956,-4348,-13928
3916,132,-17276
6240,2456,-16940
10408,2804,-15984
12932,-616,-14524
6532,-5588,-12228
4192,-2044,-15332
3764,932,-17132
9400,3324,-18008
12556,908,-14552
9472,-2912,-11784
5616,-3892,-14084
2876,-512,-16464
6088,1860,-16768
10192,3068,-16260
12912,-440,-14320
6992,-5504,-12328
4424,-2608,-15660
5516,1772,-17848
8600,3516,-16920
11736,1640,-14860
9792,-3156,-12728
5780,-4304,-14012
3924,232,-16944
6188,2308,-17024
10172,2932,-15988
12972,-616,-14580
6748,-5476,-12656
4072,-2284,-15596
3868,928,-17112
9380,3648,-17784
12396,1000,-14460
9548,-3080,-11912
5632,-3916,-14380
3208,-332,-16888
6524,1704,-16832
9976,3128,-15612
12772,-304,-14020
7056,-5636,-12736
4324,-2696,-15780
5328,1568,-17588
8632,3712,-16924
11712,1724,-14624
9804,-3172,-12712
5876,-4300,-14284
3716,-32,-16804
6424,2160,-17004
10180,3216,-15652
12884,-396,-14052
6968,-5496,-12936
3628,-2252,-15676
3444,1008,-16836
8868,3200,-17208
12728,1072,-14984
9888,-2852,-12360
5684,-3884,-14048
3208,-760,-16192
6508,1408,-17184
9916,3416,-15944
12900,-292,-14092
7236,-5588,-12456
4272,-2556,-15692
5408,1704,-17888
8396,3656,-16728
11752,1868,-14684
9892,-3108,-12668
5940,-4420,-14100
3836,208,-17140
6224,2204,-16936
10272,3108,-16012
13368,-144,-14548
7924,-4876,-12172
4920,-2916,-15328
3720,216,-17220
7324,2876,-16868
11852,2720,-15764
11596,-1776,-13060
5820,-4804,-12804
3604,-2108,-15888
6228,824,-17808
9264,3936,-16692
12500,524,-14328
8228,-5224,-12104
4972,-3384,-15252
4200,1012,-17636
7692,3344,-16832
11124,2112,-14956
11312,-1452,-13276
6036,-4864,-13400
3400,-608,-16192
5236,2040,-16876
10324,3336,-17084
13432,-260,-14456
7916,-4820,-12056
5088,-2884,-15240
4304,504,-17524
7336,3012,-16900
11324,2660,-15544
11700,-1504,-13360
5808,-5084,-12888
3816,-1800,-16296
6156,852,-17740
9364,3948,-16536
12316,684,-14260
8264,-5132,-12324
5108,-3376,-15336
4020,596,-17640
7768,3352,-17080
11040,2120,-14564
11540,-1200,-13272
5860,-4876,-13564
3364,-456,-16380
5104,2292,-17048
10468,3416,-17296
13404,-508,-14580
7972,-5104,-11924
5140,-2564,-15136
4480,788,-17544
7376,2836,-17000
10816,2412,-14816
12064,-1320,-13600
6088,-5264,-12984
3696,-1816,-16404
5708,924,-17552
9332,3836,-16468
12592,608,-14628
8228,-5068,-12340
5104,-3376,-15108
3944,356,-17400
7848,3452,-17232
11264,2196,-15096
11636,-1360,-13208
5864,-4788,-13356
3316,-680,-16108
5008,2196,-16956
9868,3300,-17000
13408,-228,-14604
8024,-5008,-12072
5464,-2604,-14892
4176,736,-17056
7588,2604,-17276
10464,2316,-14732
11812,-1076,-13324
6364,-4936,-13260
3632,-2088,-16464
5416,1248,-17768
9164,3752,-16084
12524,608,-14452
8320,-4708,-12760
5132,-3332,-15332
3844,0,-17268
7756,3384,-17036
11064,2448,-14980
11920,-1488,-13332
5884,-5048,-13276
3024,-1448,-15896
4924,1616,-16912
9456,3516,-16972
12988,24,-14680
8308,-4808,-12128
5216,-2936,-15024
3720,760,-16936
7644,2312,-17204
10316,2384,-14708
11704,-800,-13556
6452,-4892,-13240
3512,-1988,-16260
5072,1704,-17228
9876,3700,-16636
13028,136,-14480
8248,-4608,-12440
5080,-3284,-15188
3276,-292,-16972
7200,2832,-16796
11416,2620,-15592
12152,-1408,-13276
5752,-5040,-12568
3552,-2388,-16092
5776,788,-17704
9068,3952,-17232
12584,792,-14452
8540,-5076,-11948
5080,-3388,-14896
3572,524,-17200
7268,2672,-17140
10652,2420,-15036
11760,-1040,-13732
6424,-4864,-13240
3280,-1264,-15892
4980,2228,-17112
10524,3328,-17220
12944,-104,-14164
8172,-4256,-11996
5228,-3188,-15284
3980,-148,-17640
6864,2820,-16600
11380,3056,-15688
12352,-1516,-13384
5688,-5328,-12504
3768,-2156,-15860
6664,944,-18200
9112,4156,-16904
12296,980,-14032
8560,-5036,-11888
5168,-3420,-14728
4088,480,-17560
7292,3024,-16924
10652,2448,-14668
11796,-980,-13588
6452,-4888,-13500
3292,-744,-16028
4624,2200,-16904
10452,3332,-17460
13284,-316,-14304
8264,-4224,-12024
5300,-3016,-15204
4296,468,-17324
6904,2716,-16716
11324,2976,-15996
12320,-1388,-13612
6052,-5456,-12400
3840,-1632,-16124
6480,968,-18288
8804,4240,-16592
12148,1092,-14264
8820,-4688,-12456
5244,-3616,-14692
4008,340,-17584
7396,3028,-16948
10748,2360,-14860
12000,-780,-13616
6216,-5016,-13380
3360,-440,-16296
4524,2416,-16772
10300,3284,-17308
13772,-348,-14692
8352,-4432,-11832
5436,-2680,-15016
4068,496,-17180
7000,2280,-17152
10540,2596,-15268
12196,-848,-13576
6472,-5124,-12944
3852,-2208,-16352
5940,1120,-18112
8964,3896,-16344
12240,1136,-14496
8740,-4548,-12576
5364,-3708,-14752
3784,0,-17420
7376,3104,-17184
11044,2500,-15140
12040,-1044,-13364
6068,-4804,-13244
2952,-1104,-15928
4196,2000,-16908
10044,3292,-17380
13436,-160,-14852
8412,-4208,-11864
5500,-2832,-14688
3704,472,-16872
7216,1816,-17136
10252,2632,-14920
12064,-744,-13404
6680,-4892,-12908
4036,-2568,-16536
5768,1308,-18032
9056,3704,-16044
12448,976,-14280
8900,-4388,-12660
5344,-3640,-14764
3600,-208,-17176
7356,3200,-17168
11180,2548,-15368
12244,-1164,-13424
5856,-5020,-12836
3008,-1708,-15780
4336,1280,-16852
9328,3356,-17252
13132,304,-14860
8808,-4160,-12208
5424,-3200,-14440
3240,-156,-16480
7212,1544,-17208
9884,2776,-15088
11892,-596,-13824
6824,-4716,-13004
3716,-2560,-15980
5008,2040,-17704
9972,3816,-16928
12624,248,-14192
8460,-4012,-12196
5416,-3408,-15348
3172,-788,-17264
6828,2780,-16756
11216,3004,-15692
12608,-1400,-13428
5876,-5308,-12552
3796,-2340,-15996
5612,752,-17772
8892,3888,-17176
12492,1048,-14456
9000,-4752,-12028
5412,-3532,-14468
3004,-92,-16656
7064,1948,-17116
10152,2520,-15172
11872,-532,-13976
6696,-4688,-13032
3464,-2108,-15708
4512,2268,-17252
10344,3588,-17260
12892,-84,-14284
8428,-3720,-12024
5464,-3496,-15120
3504,-468,-17496
6588,2896,-16836
11456,3096,-16016
12724,-1472,-13412
5480,-5400,-12108
4008,-2148,-15952
6440,828,-18304
9216,4188,-17216
12172,1064,-13768
9000,-4680,-12028
5436,-3584,-14752
3344,-184,-16964
6952,2472,-16848
10204,2604,-14768
12028,-748,-14020
6488,-4732,-13148
3488,-1260,-16096
4544,2260,-16908
10628,3328,-17528
13072,-96,-14192
8540,-3904,-12108
5396,-3228,-15148
4448,636,-17516
6760,2792,-16776
11164,2832,-16148
12572,-1228,-13480
5952,-5688,-12112
4224,-1680,-16376
6440,976,-18156
8816,4244,-16808
11892,1272,-14256
8776,-4504,-12424
5452,-3748,-14800
3992,228,-17540
7172,2960,-17072
10584,2424,-14932
12192,-764,-13776
6048,-4944,-13108
3376,-624,-15948
4540,2108,-17088
10272,3088,-17424
13308,-120,-14396
8416,-4056,-11664
5484,-3044,-15148
4132,612,-17172
6980,2360,-16808
10756,2760,-15728
12472,-1064,-13704
6196,-5492,-12476
3868,-1892,-16192
6288,1336,-18284
8956,3760,-16644
12036,1116,-14496
8700,-4392,-12252
5412,-3832,-14956
3576,-256,-17376
7196,3060,-17048
11064,2552,-15176
12316,-988,-13496
5800,-4828,-12948
2896,-1128,-15736
4200,1952,-17100
9756,3108,-17656
13528,-72,-14976
8468,-4056,-11784
5508,-2936,-14644
3412,252,-16280
7124,1908,-17176
10184,2488,-15360
12096,-616,-13724
6420,-4968,-12512
4432,-3084,-15548
5300,1572,-18120
8552,3684,-16868
11772,1636,-14132
10012,-2616,-12776
5952,-4544,-14316
4020,260,-17272
6336,2704,-16992
10752,3124,-16024
13340,-824,-13972
6824,-5564,-12280
4208,-2016,-16024
3936,104,-17216
7904,3124,-16964
12732,1960,-15320
10244,-3096,-12492
5512,-4028,-13680
3164,-1616,-15912
6980,716,-17900
9116,3392,-15852
12088,272,-13952
7656,-5160,-12644
4364,-3400,-15720
4324,1344,-17872
9112,3740,-17196
11932,1276,-14392
9740,-2660,-12376
5848,-4128,-14388
4240,-400,-17460
5844,2776,-17116
10472,3364,-16648
13344,-924,-13848
6812,-5908,-11984
4460,-2068,-15708
5516,1092,-18280
8228,3812,-17272
12016,1916,-14980
10232,-3060,-12284
5884,-4512,-13772
3244,-1208,-16644
6456,1008,-17680
9376,3256,-15604
12160,200,-14160
7532,-4868,-12908
3780,-2972,-15328
3432,1012,-17352
9512,3504,-17440
12248,1108,-14064
9656,-2328,-12128
5824,-4064,-14516
4048,152,-17456
5816,2632,-16972
10756,3100,-16652
13296,-1044,-14124
6964,-5852,-11996
4476,-1572,-15480
5880,1216,-18204
8284,3712,-17148
11368,1848,-14128
10576,-2792,-12488
5980,-4432,-13940
3260,-1056,-16620
5976,1228,-17032
9720,3448,-15596
12828,-136,-14236
7564,-5076,-12580
3868,-2800,-15388
3208,744,-17044
8968,3344,-17444
12484,1360,-14836
9896,-2340,-12188
5740,-3952,-13952
3584,-80,-16716
6020,2164,-16948
10340,3168,-16852
13232,-532,-14144
7072,-5724,-11952
4624,-2100,-15584
5576,1564,-18164
8036,3468,-17300
11244,1852,-14380
10328,-2544,-12864
6216,-4652,-14012
3280,-800,-16536
5820,1712,-17076
10056,3460,-15832
12904,-248,-14348
7220,-4996,-12660
3796,-2616,-15280
2968,608,-16904
9044,3080,-17736
12440,1420,-14692
10392,-2136,-11980
5820,-4148,-14032
2632,-1260,-16048
5744,1112,-16984
9632,3452,-16352
12916,-84,-14224
7584,-5424,-12184
4392,-2808,-15564
5148,1864,-17844
8160,3332,-17232
11220,1956,-14920
10660,-2276,-13308
6164,-4804,-13940
3708,-504,-16784
5956,2144,-16864
10380,3260,-16072
13048,-424,-14108
7108,-5140,-12376
3724,-2368,-15496
2688,264,-16816
8268,2720,-17332
12712,1684,-15272
10492,-2008,-12440
5736,-4256,-13412
3036,-1780,-16036
6340,584,-17244
9516,3748,-16216
12780,136,-13836
7808,-5288,-11976
4532,-2964,-15648
4952,1812,-18088
7944,3508,-16752
11420,1892,-14656
10460,-2292,-13116
6220,-4784,-14084
3648,-84,-16796
5920,2520,-17056
10568,3148,-16608
13268,-544,-14296
6920,-5304,-12168
4212,-2336,-15484
3044,64,-17116
7880,2944,-17404
12472,2036,-15512
10760,-2276,-12388
5676,-4284,-13492
3080,-1988,-16048
6484,600,-17816
9316,3688,-16340
12496,284,-14024
7792,-5224,-12376
4480,-3312,-15472
4828,1536,-17988
8464,3784,-16912
11236,1628,-14176
10488,-2144,-12816
6148,-4608,-14132
4208,136,-17280
5616,2492,-16904
10536,3280,-16424
13560,-640,-13972
7280,-5512,-12384
4572,-2244,-15868
4072,284,-17440
7720,3192,-17032
12456,2280,-15416
10864,-2668,-12324
5564,-4352,-13272
3540,-1848,-16200
6768,708,-17756
9316,3692,-16436
12024,380,-13964
7896,-5192,-12312
4596,-3292,-15384
3852,828,-17760
8560,3532,-17496
11484,1532,-14124
10424,-1916,-12540
5768,-4348,-14064
4228,52,-17352
5720,2644,-17032
10712,3332,-17100
13580,-808,-13816
7176,-5740,-11676
4976,-1744,-15740
5276,800,-18232
7624,3520,-17108
11656,2272,-14732
11072,-2192,-12632
6032,-4684,-13240
3572,-1492,-16556
6196,700,-17420
9508,3708,-16016
12552,620,-14336
8020,-5196,-12592
