ax,ay,az
12336,2532,-15472
10984,-2528,-13520
5776,-4752,-13428
2624,-440,-15500
5832,1596,-17140
10096,3284,-16904
12896,-384,-14400
7592,-5124,-12088
4832,-2660,-15196
4988,1244,-17732
8908,3552,-17616
10960,2092,-14136
10920,-1648,-12520
6220,-4892,-13872
3272,0,-17200
5332,2636,-17292
10144,3144,-16496
13400,-560,-14600
7452,-5548,-12292
4968,-2284,-15260
4616,540,-17336
8144,3352,-17696
10916,2336,-14576
11312,-1664,-12712
5860,-4544,-13088
3236,-1976,-16696
5600,888,-17984
9144,3928,-16244
12712,388,-13996
8200,-5164,-12364
5004,-3232,-15488
4312,700,-17388
7568,3248,-17016
11304,2500,-15164
11508,-1356,-13092
6084,-5016,-13192
3276,-1176,-16148
5296,1532,-17248
9992,3904,-17176
12880,-68,-13956
8188,-4872,-12048
4856,-3168,-15376
4060,828,-17544
7204,2896,-17140
11332,2672,-15660
11832,-1220,-13184
5812,-5288,-12752
4012,-1944,-16480
6088,824,-17792
9692,4172,-17060
12332,744,-13984
8384,-4972,-12036
5116,-3420,-15156
3756,372,-17664
7048,3040,-17032
11032,2704,-15156
11828,-1004,-13292
6024,-5028,-13168
3212,-1428,-15996
4880,1788,-17280
10180,3792,-17492
13072,-112,-14172
8344,-4520,-11860
5328,-3132,-15312
4028,896,-17504
6984,2416,-17172
10872,2840,-15404
12288,-940,-13664
6228,-5400,-12700
3900,-2076,-16068
5976,1056,-17900
9728,4044,-17140
12176,736,-13900
8700,-4756,-11936
5284,-3760,-15248
3728,-136,-17848
7268,2992,-17176
11404,2732,-15256
12292,-1360,-12860
6004,-5432,-13052
4344,844,-17368
5044,3960,-18040
8876,2140,-16368
13740,-864,-13380
9040,-4108,-12772
4676,-2548,-15056
2964,-1260,-16788
6792,2944,-17296
12072,3120,-16136
12612,-1884,-12668
5748,-5288,-11244
4564,-2000,-16208
5900,-764,-18248
8808,4936,-17252
13132,1440,-14736
9624,-5808,-11132
5296,-4240,-14700
1788,-584,-16596
5536,-1220,-17404
11252,3976,-15904
12624,68,-14416
7788,-4036,-11460
2700,-3376,-15500
6020,2852,-18040
8156,3448,-16684
11360,612,-14964
9220,-4132,-11628
5396,-2580,-14916
4840,560,-17788
7236,2888,-16700
10212,2876,-14660
9772,-916,-12868
8660,-3140,-13976
4176,-1600,-17888
6132,488,-16740
9456,2832,-15464
10680,1864,-13760
8976,-3512,-12616
5504,-3504,-16684
3840,-892,-17628
8412,2028,-16020
10252,3036,-13676
9872,-1536,-12852
8232,-3908,-14956
3772,-2204,-18564
6228,-356,-16448
9356,2824,-14284
10304,236,-13380
7996,-5940,-14372
4520,-4808,-18404
4876,-752,-17124
8600,2580,-15056
10416,1932,-12672
9332,-3728,-14380
7232,-4396,-17052
5352,-952,-17440
6824,3820,-15752
9552,3900,-12396
11704,552,-12896
7220,-3028,-15380
4936,-3460,-17700
5440,1300,-16720
7848,4596,-14016
11024,2788,-11984
8628,-2256,-15104
5968,-4888,-15936
6056,-1072,-18628
5584,4104,-17104
10136,3404,-12908
11152,288,-13588
6488,-4676,-14796
5680,-4196,-18720
4636,864,-17632
8368,4980,-14536
9936,2648,-12540
9456,-2828,-13504
6936,-4864,-16856
4624,-1728,-18704
7632,3216,-16576
9396,4668,-13572
10704,220,-11832
9092,-3964,-13660
4776,-3428,-18160
4716,716,-17328
9036,5192,-14908
10116,3600,-11288
9984,-3036,-13016
6536,-5476,-16900
3736,-1972,-19560
6188,3200,-16656
10156,3648,-12200
11832,-2244,-13168
8576,-8260,-16828
4876,-5772,-18584
3636,776,-15184
8816,5120,-14076
10208,1120,-13224
9948,-4712,-15252
7168,-5240,-17040
4148,-968,-17540
6708,2640,-15772
8500,3572,-13304
10316,256,-11336
8956,-4080,-14784
4988,-3700,-19128
4172,64,-18576
8272,4608,-14644
10876,2872,-10692
11760,-3620,-13336
6420,-5736,-17968
3900,-1032,-18968
7204,3988,-15332
9484,4268,-12636
10652,-848,-11760
8956,-5084,-15404
4740,-3660,-19228
4484,160,-18768
8312,4136,-14632
10476,2560,-10628
10488,-3684,-12136
7076,-5828,-16748
3960,-2532,-20772
5984,2300,-17832
9524,4344,-12532
11692,580,-10356
9164,-4716,-13196
5328,-4704,-18744
4908,-372,-20844
7820,3844,-16268
10880,3000,-10440
10828,-2452,-10412
6728,-5320,-14820
4320,-2552,-21248
5360,2540,-19604
8176,4728,-12560
11216,960,-8956
8384,-3720,-12396
5864,-3752,-19544
4656,0,-21528
7512,4532,-16936
10692,2824,-9856
11312,-2124,-9728
8356,-4660,-15548
5796,-2584,-22424
6284,2304,-20432
9168,4480,-13040
11876,1136,-8100
10172,-3960,-12452
6512,-4704,-20112
4248,-576,-22168
7208,4684,-16556
10636,2784,-9492
11376,-3296,-10444
7072,-5660,-16464
3872,-2604,-22176
5476,2228,-19824
8888,4228,-13136
11312,360,-9080
9448,-3996,-12572
5132,-3940,-19760
4048,-592,-22368
7108,4492,-17832
10656,3500,-10548
11312,-2160,-9120
7068,-4584,-14440
4124,-2156,-22196
5012,2404,-21520
8868,4656,-14924
11484,1020,-8800
9272,-3404,-10844
5008,-4124,-18368
3432,-632,-22948
6356,4140,-19364
9680,3108,-11516
9852,-2220,-9252
6016,-5516,-13780
2816,-3012,-20864
3244,2228,-21284
7132,3856,-15552
9736,292,-9360
7564,-3848,-10636
4148,-4516,-17644
2368,-868,-21136
5572,4100,-18616
9260,2400,-11640
9424,-2824,-9164
5796,-5540,-13832
2900,-3308,-20996
3468,1948,-20644
7012,4176,-14752
9664,604,-9104
7948,-3712,-11592
3212,-3708,-18000
1516,-2036,-22152
5672,5440,-19372
8352,3628,-9092
8824,-3252,-7524
4324,-5948,-14460
1880,-5024,-22760
3864,2456,-22204
6472,4820,-12624
9632,-144,-7112
8224,-6080,-12604
3916,-5460,-21344
1744,-1772,-22428
5096,3404,-18176
9684,2592,-11708
10224,-4100,-9948
5736,-7040,-15092
2620,-3232,-23456
3916,1776,-22776
7392,3736,-13996
10232,440,-7412
8716,-5032,-11856
4368,-5748,-21168
1952,-1012,-23988
5396,4852,-17528
10220,3332,-8672
10800,-3928,-7868
6380,-6984,-15236
2664,-3476,-24092
3832,2524,-22492
8032,4356,-12592
11208,152,-5632
9260,-5560,-10512
4644,-6128,-20512
2300,-1560,-24332
5616,3864,-17644
10740,2384,-7896
11392,-4708,-6848
6732,-7944,-15080
3280,-4236,-24128
4560,1260,-22296
8824,2872,-12584
12372,-976,-5848
10456,-6712,-10724
5884,-7028,-21036
3556,-1988,-24152
7152,3568,-17424
12288,1944,-7812
12476,-5312,-6872
7568,-8228,-15172
3996,-4028,-24264
5040,1872,-21868
9716,3244,-12140
12976,-596,-5300
10980,-5824,-9972
6032,-5996,-19976
3660,-1064,-23760
7612,3828,-17768
12460,2216,-7884
12796,-3960,-6896
8200,-7024,-14620
4396,-3356,-23584
5416,2296,-22088
9624,3732,-12268
12772,44,-6040
11096,-4720,-10372
5980,-5512,-20020
3172,-992,-23740
6868,4500,-17620
11632,2896,-7944
11852,-3384,-6824
7356,-6592,-14064
3480,-3072,-23392
4460,2804,-22328
9092,4304,-12536
12292,832,-5344
10624,-4284,-9788
5948,-5028,-19680
3316,-364,-24184
6800,4912,-18176
12000,3224,-8068
12340,-2920,-6704
7764,-6148,-14144
4000,-3036,-23812
4884,2392,-22908
9236,4136,-13164
12556,592,-5556
10748,-4472,-10072
6024,-5224,-20140
3336,-760,-24816
6796,4544,-18516
11764,3216,-8512
12288,-2980,-6712
7868,-6364,-14252
4072,-3040,-23884
5020,2652,-22644
9292,4524,-12988
12564,940,-5624
10764,-4384,-9780
5660,-5140,-19584
3020,-664,-24316
7036,4528,-18684
11708,3264,-8072
12012,-2852,-6268
7504,-6216,-13940
3844,-2956,-23648
4848,2576,-22496
9100,4088,-12320
12420,556,-4936
10584,-4400,-9576
5804,-5320,-19636
2988,-652,-24092
7048,4556,-17928
11948,2932,-7884
12288,-3248,-6424
7808,-6164,-14088
4080,-2672,-23492
5228,2688,-22008
9484,4296,-12292
12784,604,-5464
10660,-4388,-9828
5748,-4832,-19600
3504,-168,-23768
7140,4768,-17384
12088,3332,-7640
12304,-2856,-6608
7768,-5916,-14340
4096,-2328,-23672
5584,3176,-22184
9692,3984,-11828
13048,436,-5568
10600,-4552,-10152
5604,-4784,-20264
3708,-108,-24008
7740,4440,-17468
12052,2884,-7700
12016,-2948,-7156
7560,-5660,-15012
4032,-1876,-23880
5568,3540,-21816
9812,4224,-11652
12772,428,-5816
10144,-4300,-10712
5192,-4392,-20264
3776,376,-23656
7880,4620,-16920
11800,2724,-7768
11568,-3116,-7680
7340,-5192,-16016
3916,-1956,-23764
5676,3508,-21452
9928,3908,-11372
12468,-280,-6288
9204,-4812,-11184
4748,-4324,-20876
3704,432,-23256
7952,4664,-16416
11796,2680,-7312
11112,-3148,-8236
6920,-5200,-16540
3516,-1528,-23952
5648,3944,-20764
10336,3944,-10524
12684,-628,-6344
8848,-5088,-11920
4672,-3988,-22044
4472,1248,-23856
8364,4728,-15416
12040,2456,-6708
11504,-3296,-8760
7280,-5128,-17884
3952,-1288,-24688
6284,4152,-19992
10948,3840,-9584
12668,-1176,-6240
8400,-5528,-12880
4228,-3832,-22752
4508,1740,-23200
8456,4964,-14104
12084,1992,-5712
11272,-4032,-9000
6320,-5460,-18920
3324,-1140,-25000
6608,4344,-19300
11536,3564,-8500
12612,-2100,-6024
8008,-5984,-13512
4088,-3440,-23652
5052,2280,-23228
8928,4584,-13248
12336,1680,-5200
11100,-4012,-9392
6100,-5324,-19720
3028,-728,-24584
6880,4852,-18440
11984,3716,-7780
12216,-2408,-5924
7668,-5956,-14224
4080,-2928,-24288
4948,2908,-22688
9324,4520,-11856
13072,852,-4476
10844,-4584,-9744
5676,-5144,-20432
3484,-348,-24608
7776,4864,-17420
12604,3396,-6752
12548,-2856,-6092
7908,-5852,-15068
4528,-2432,-24904
5684,3032,-22128
10052,4208,-10740
13456,328,-4432
10700,-4844,-10372
5464,-4940,-21192
3736,204,-24256
8268,5052,-16560
12748,3096,-6132
12136,-2956,-6532
7832,-5716,-16184
4356,-2136,-24872
5756,3728,-21216
9484,4560,-12376
13120,1024,-4648
11392,-4268,-9532
6260,-5368,-20008
3584,-616,-24700
7620,4580,-18176
12640,3140,-7440
12484,-2856,-6016
7744,-5900,-14676
4276,-2724,-24600
5824,2716,-22852
9896,4236,-11720
13116,744,-4692
10844,-4496,-10524
5640,-5228,-20880
3884,-216,-24528
8076,4872,-17188
12488,3272,-6860
12096,-2876,-6640
7488,-5612,-15640
3980,-1652,-24996
5556,3760,-21948
9984,4284,-10932
13060,208,-5204
9844,-4476,-10844
4832,-4424,-21516
4004,508,-24316
8228,5000,-16380
12284,3020,-6364
12012,-2916,-7356
7548,-5608,-16684
3992,-1652,-24960
5720,3956,-20636
10632,3840,-10120
13252,-704,-5288
9300,-5080,-11320
4556,-4268,-21872
4332,880,-23520
8480,4672,-15088
12064,2208,-5604
11316,-3252,-7308
7052,-5180,-17444
3688,-1596,-24272
5732,4028,-19544
11004,3632,-9256
12784,-1544,-5572
8488,-5696,-12044
4104,-4168,-22412
4476,1356,-23044
8436,4380,-14028
12228,1580,-5520
11136,-3796,-8812
6392,-5208,-18460
3300,-972,-24252
6772,4360,-19276
11704,3404,-8548
12740,-1864,-5852
8172,-5404,-13020
4396,-3032,-23500
5308,2444,-23360
9304,4380,-13236
12820,1540,-5204
11408,-3372,-9476
6700,-4664,-19820
3684,-556,-24700
7328,4592,-18520
12168,3372,-7988
12428,-2364,-6204
7968,-5892,-14380
4132,-2792,-24488
5096,2796,-22916
9448,4032,-12288
12732,572,-5180
10436,-4332,-10324
5668,-4840,-20740
3480,-108,-24652
7832,4796,-17296
12524,3052,-6932
12076,-2712,-6628
7688,-5648,-15660
4160,-2132,-24828
5452,3384,-21952
10036,3940,-10604
12800,104,-4864
9860,-4668,-10852
5008,-4624,-21300
3708,244,-23928
8180,4656,-16060
12160,2596,-6344
11680,-2992,-7116
7496,-5168,-16120
4172,-1496,-24276
5856,3792,-20620
10248,3832,-10052
12632,-344,-5348
9084,-4568,-11276
4836,-4032,-21236
4304,1108,-23248
8288,4676,-15280
11944,2296,-6024
11892,-3188,-7952
7552,-5140,-16984
4076,-1136,-24060
6412,4088,-20076
11456,3664,-10088
13252,-1220,-6120
8936,-5168,-12044
5168,-3576,-22136
5356,1380,-23328
9188,4664,-14836
12376,1976,-6024
11616,-3372,-8872
7348,-5036,-18200
4052,-1212,-24168
6680,4172,-19396
11448,3712,-9252
12860,-1596,-6140
8636,-5584,-12572
4668,-3368,-22652
5236,2100,-22972
8932,4428,-13628
12336,1568,-5416
11252,-3668,-9276
6904,-4936,-18796
3892,-808,-24152
6860,4168,-18880
11576,3288,-8572
12632,-1948,-6484
8644,-5476,-13456
4824,-2700,-22692
5496,2936,-22664
9432,4544,-13628
12804,1404,-6224
11484,-3540,-9736
6924,-4092,-18832
4220,-232,-23608
7596,4292,-18408
11688,3140,-8432
12008,-2640,-6584
8056,-5752,-13424
4468,-2532,-22600
5512,3192,-21888
10680,4532,-13632
16280,-112,-10160
10772,-4948,-10968
6024,-2744,-15264
4572,1312,-19476
7756,4716,-17776
13248,3136,-12920
12376,-2728,-10068
7460,-3828,-11768
4868,-960,-18904
6212,3636,-20524
11512,4740,-15780
14068,-200,-9576
8736,-4152,-9024
5016,-2884,-15664
3996,920,-20916
7608,4648,-17684
13696,3044,-11592
12224,-3088,-9640
6976,-4272,-12764
4232,-692,-19512
5956,4044,-20148
11356,4628,-14388
14344,-656,-10156
8384,-4916,-10424
4696,-2456,-16552
3748,1332,-20336
9068,4664,-18080
13668,1796,-11584
11040,-3588,-9180
6440,-4212,-12844
3848,-1084,-20364
6820,3992,-21008
11740,3432,-14616
13324,-1432,-8900
7500,-4928,-8936
4260,-3072,-17292
4176,1220,-21844
9824,4784,-18696
13224,1664,-10176
10624,-3148,-7840
6696,-3972,-13212
3804,-824,-21280
7384,4592,-22084
11932,3184,-13848
12912,-1440,-7712
7692,-4624,-8784
4376,-2836,-17984
5436,1632,-23404
9744,4228,-18656
12820,1436,-9124
10380,-2984,-7140
6428,-3932,-13756
4532,-460,-22496
7284,4176,-21940
11812,3272,-12948
12556,-1668,-7200
7492,-4788,-9328
4356,-2456,-18928
5644,2180,-23244
9872,4036,-17676
12772,1236,-8872
10324,-3192,-7496
6020,-3800,-14492
4352,-144,-22664
7800,3972,-21596
11920,2848,-12212
12516,-1712,-7024
7352,-4780,-9812
4276,-2344,-19296
5456,2564,-23320
10084,4200,-17276
13032,1100,-8180
10172,-3004,-7388
5896,-3852,-14780
4248,-176,-22820
7736,4136,-21456
12012,2768,-11812
12368,-1916,-6976
7220,-4676,-10136
4612,-2240,-20128
5720,2328,-23356
10060,4240,-16652
13012,992,-8092
9928,-3560,-7904
5848,-3900,-15404
4504,124,-22952
8016,4204,-21112
12284,2656,-11524
12368,-2296,-7120
6788,-4984,-10688
4204,-2040,-20452
6332,2736,-23348
10200,4032,-16552
12820,760,-7748
9988,-3288,-8064
5520,-3232,-16120
4232,296,-22956
8108,4284,-20948
12020,3032,-11164
12156,-1920,-6748
6688,-4660,-11160
4060,-1628,-20620
5688,3216,-23220
10008,4184,-16104
12636,720,-7576
9432,-3032,-8212
4532,-2972,-16624
4096,352,-23180
8064,4200,-20764
11300,2852,-10812
11444,-2368,-6828
5868,-5020,-11560
3440,-1908,-21440
5564,2808,-23300
9672,3996,-15612
12164,428,-7020
9168,-3656,-9132
4280,-3536,-17524
3360,56,-23572
8052,4188,-20044
11644,2312,-10320
11232,-2620,-7036
5596,-5184,-12288
3616,-1988,-21940
5784,2592,-23172
9576,3816,-15196
12328,152,-7164
8616,-4188,-8896
4808,-3848,-17496
3896,280,-23708
7808,4164,-20148
11608,1808,-10160
11076,-2988,-7632
6136,-5164,-12560
3580,-1908,-22076
5556,2704,-22808
9696,3672,-15156
12152,180,-7860
8736,-4180,-9184
4748,-4008,-17616
3752,352,-23764
7792,4532,-20112
11688,2472,-10484
11244,-2668,-7536
6232,-5068,-12224
3472,-1780,-21884
5504,2980,-23080
9704,3984,-15416
11920,376,-7492
8816,-4152,-8720
4932,-4060,-17564
3772,-56,-24004
7564,4300,-20120
11312,2376,-10364
11092,-2824,-7244
6412,-5156,-12180
3696,-1844,-21960
5588,3000,-23120
9508,3988,-15292
11896,528,-7404
8936,-3664,-8436
5356,-3660,-17700
4056,28,-24036
6936,4224,-21668
10788,3388,-12036
11920,-1372,-6992
7356,-4796,-10492
4308,-2784,-20440
4776,1680,-23492
8744,4472,-17124
11724,1720,-8208
9976,-3196,-8044
5912,-4272,-15396
3868,-736,-23672
6648,4068,-21488
10536,3196,-12068
11836,-1428,-7000
7376,-4872,-10396
4272,-3056,-20624
4700,1172,-23700
8164,3972,-17160
11436,1272,-8616
9984,-3312,-7764
5512,-4804,-15696
3540,-1456,-24260
6540,3652,-21204
10360,3440,-11408
11792,-1308,-7144
8400,-5316,-11728
4992,-3380,-20504
4500,1460,-22352
8844,4280,-16792
11720,1244,-8920
9788,-3396,-8864
5544,-4464,-15072
3808,-596,-23172
6476,3972,-21664
10180,3008,-12772
11736,-1204,-6916
7300,-4428,-10308
4384,-2952,-20396
4604,1092,-23680
7992,4152,-17456
11232,1800,-7896
10088,-3036,-7996
6492,-4464,-15700
4464,-676,-23884
6700,3784,-21332
10068,3288,-12320
11808,-1020,-6724
7860,-4444,-10340
4312,-3388,-20400
3328,676,-23672
7464,4060,-16760
11184,2256,-8408
10816,-3260,-9084
7620,-4772,-16564
3672,-1200,-22712
5176,3160,-19496
9080,3636,-11492
11348,-316,-8864
8160,-4588,-12700
4360,-3172,-20112
3804,1332,-20840
8148,4356,-15444
11456,1612,-10120
11084,-3260,-11396
7016,-4524,-16696
3852,-556,-21152
7756,3036,-17588
10320,2456,-12340
11892,-1360,-10908
8992,-5260,-13692
4684,-3140,-19880
4628,416,-19076
8484,3744,-14720
11256,1896,-10652
10440,-3416,-11692
6816,-4780,-16640
3032,-984,-21000
7032,3312,-17852
9880,3336,-12340
10820,-404,-9928
8400,-4680,-12632
5052,-3184,-19740
3772,836,-20256
8316,3632,-14672
10692,2260,-10212
9924,-3296,-12116
7312,-5184,-17148
3620,-1264,-20944
5952,3272,-16352
9752,3728,-11456
11520,-628,-11516
8372,-5208,-15020
5572,-3460,-19744
