ax,ay,az
10440,-4440,-12512
7180,-2520,-15220
6864,1460,-15260
8792,3228,-14220
9956,748,-12448
8848,-3868,-13344
6584,-4436,-16044
4880,-1124,-17744
6136,2548,-16636
8376,1204,-14804
8852,-3680,-15036
6548,-6268,-16600
4292,-3516,-19116
5712,1588,-18528
8232,2308,-16136
9660,-740,-14404
8572,-4428,-15860
6532,-4000,-18200
5312,-268,-18508
7580,3164,-16664
10504,1712,-13896
10604,-2948,-13936
8332,-4680,-14860
6804,-1036,-17152
8340,3812,-16532
10912,3240,-13228
12804,-64,-12092
11300,-3200,-12136
9140,-1264,-14204
9056,3196,-14620
11584,5396,-12760
13884,4136,-9820
13660,44,-10000
11760,-1084,-11472
9960,2108,-13600
11712,6608,-12524
14360,6100,-9728
15456,1512,-8512
12928,-1932,-9724
10640,24,-13372
11128,4380,-12872
13492,5444,-11412
15152,2248,-9468
14080,-2120,-10704
11916,-2532,-13760
9968,340,-14796
11424,3628,-14104
14028,2104,-11884
13576,-3192,-11376
10464,-5288,-12884
8024,-2912,-16428
8812,1352,-15908
10428,1668,-14028
11336,-1724,-12560
9488,-5588,-13792
6852,-5248,-16724
5256,-1592,-17120
7172,1956,-15728
9504,248,-13336
8592,-4916,-14188
5976,-6492,-15764
4240,-2784,-18300
5792,2164,-17032
7984,1460,-13932
9340,-1912,-13660
7612,-4940,-14348
5332,-3240,-17116
5448,1468,-17164
8560,3740,-14792
10788,2248,-11788
10440,-2084,-12508
8692,-2812,-14352
7116,1056,-15876
8876,5368,-14520
11948,4552,-11408
13000,120,-10552
10828,-2868,-11068
8752,-308,-14188
9608,4652,-14040
12364,5640,-11980
14720,2892,-9356
13788,-1596,-10032
11708,-1748,-13160
10276,1728,-14480
12440,5212,-13304
15332,3676,-10604
15180,-1800,-10340
12448,-3928,-12412
10096,-1160,-15892
11036,3388,-15100
12824,3452,-12488
13964,-408,-10584
11784,-4000,-12140
8576,-3472,-16072
7260,132,-16724
9056,2908,-15504
11472,1100,-13264
10460,-4344,-13568
7292,-5900,-15880
5476,-2408,-18720
6896,2220,-17348
8672,1352,-13808
9812,-3000,-13484
7400,-6252,-14808
4888,-4452,-17824
5308,248,-17548
7932,1936,-14940
10108,416,-12900
9788,-4060,-13764
7680,-4460,-15960
6268,-404,-17624
8056,3940,-16236
11096,3120,-12916
11996,-1100,-12472
9844,-3628,-12936
7712,-960,-15736
8712,4112,-16104
11148,4968,-13240
13060,2432,-10592
12388,-1564,-11004
10280,-1040,-13312
8688,2916,-14144
11164,6412,-12720
14108,5160,-9228
13992,332,-8992
11608,-1712,-10364
9704,1464,-13524
11232,6104,-12980
13680,5820,-9928
15452,1820,-8312
13612,-1940,-9620
10908,-1020,-13464
10364,2560,-13920
12848,4828,-12516
15176,2780,-9524
14472,-2332,-9896
11776,-3572,-12928
9756,-724,-15708
11024,3928,-14964
13256,2836,-11952
13744,-2204,-11100
10680,-5288,-12608
7424,-3364,-16156
7648,980,-16688
9460,2296,-15312
10476,-420,-13400
9096,-4896,-14644
6292,-5404,-17592
4336,-1968,-18796
5908,2152,-17228
8352,680,-14744
8228,-4420,-14900
5644,-6820,-16404
3784,-3640,-19440
4956,1476,-18208
7584,1856,-15292
9160,-808,-13908
7828,-4436,-14772
6076,-3636,-17824
5316,552,-18160
7688,3908,-15748
10520,2876,-12692
10540,-1844,-12900
8440,-3540,-14128
6744,356,-16164
8216,5436,-15260
11100,5116,-12112
12976,1296,-10716
11200,-2156,-10816
9220,-128,-13224
9320,4376,-13864
11984,6252,-12280
14144,4392,-9004
13984,-260,-9476
11888,-1440,-12164
10152,1804,-13988
11872,6272,-12816
14864,5364,-9584
15656,408,-8688
13024,-2720,-10096
10476,-364,-13828
11128,3696,-13388
13688,4848,-11372
15420,1916,-8560
13852,-2768,-9868
11164,-2848,-13580
9468,32,-14708
11132,3620,-13668
13444,2292,-11132
12948,-3552,-11244
9852,-5528,-13504
7412,-2828,-16292
8140,1452,-16316
9760,1636,-14400
10724,-2144,-13220
8800,-5904,-14820
5840,-5280,-18052
4572,-1124,-17916
7052,1708,-16220
9036,-416,-14088
8148,-5260,-14936
5728,-6624,-17012
4060,-2912,-19432
5744,1932,-17692
7692,1464,-13976
9304,-2084,-14396
7784,-5216,-15776
5456,-3408,-18080
5348,1848,-17676
8200,4032,-15320
10344,2044,-13092
10064,-2256,-13232
8280,-2672,-14840
7076,1392,-16452
8992,5460,-15228
12036,4396,-11820
12884,-92,-10784
10564,-2744,-11136
8488,148,-14144
9556,5208,-13940
12284,5836,-11676
14312,2856,-9336
13284,-1396,-9988
11320,-1108,-13220
10072,2460,-14144
12440,5816,-12396
15192,4244,-9264
15128,-1244,-9360
12556,-3404,-11680
10384,-672,-14524
11784,3832,-13592
13840,3672,-10936
15048,-580,-9624
13052,-4184,-11288
9900,-2964,-14716
8856,340,-15024
11152,2916,-14196
12912,780,-12124
11600,-4524,-12824
8456,-5372,-15384
6692,-1964,-17928
7416,1996,-17052
8952,872,-14388
9468,-3652,-13992
6804,-6480,-16100
4084,-4776,-18752
4272,-360,-18280
7004,1584,-16140
8284,-616,-14208
7752,-5004,-16044
6080,-5792,-18672
4352,-1840,-19844
6584,2756,-17748
10000,1536,-14948
10388,-2996,-14548
7860,-4992,-15376
5944,-1608,-18580
7392,3360,-17716
9744,3840,-14472
11832,1392,-12240
11136,-2692,-12460
8588,-1836,-14696
7492,2376,-15316
10224,5384,-13860
13200,4172,-10312
13384,-116,-9660
10836,-1960,-11180
9160,252,-13744
10340,5080,-13648
12784,5920,-11164
15036,3012,-8792
13876,-1580,-10204
11524,-1348,-13468
10244,2208,-13952
12752,5488,-12660
15408,3676,-9848
15212,-1728,-9904
12396,-3428,-12208
9852,-796,-15412
10872,3408,-15168
12732,3000,-12652
13372,-1104,-10992
10916,-4872,-12684
7692,-4228,-16368
6400,-444,-16740
7932,1304,-16428
9624,-1104,-15208
8444,-6656,-16352
5568,-8204,-19076
3704,-5400,-22388
5232,-1168,-22184
7784,-1932,-19184
8684,-6292,-18556
6464,-9244,-19052
4092,-7396,-21156
4840,-2508,-20160
7188,-856,-17588
9260,-2532,-14488
8412,-5724,-14512
6384,-4856,-15348
4708,-136,-14760
6840,4652,-13004
9460,4416,-10128
9444,576,-9060
7836,460,-7852
6332,4552,-9228
7972,9124,-8916
10864,9632,-6672
13212,6212,-5248
12824,2888,-6488
11252,3904,-9124
11276,6872,-9068
13908,9144,-9128
16860,6976,-7292
17124,1904,-7056
15064,152,-8820
13416,2580,-12200
14848,6648,-12212
17680,5376,-10124
18676,1184,-8692
15984,-2276,-9416
13380,-872,-12888
12900,2472,-13900
15112,3220,-12008
16660,988,-9104
15216,-3572,-9884
12440,-4556,-12968
10260,-1436,-14980
10668,1936,-14824
12396,4,-13068
12152,-4848,-12904
8892,-7104,-13916
5600,-4784,-16588
5792,-920,-17504
7592,508,-16140
8212,-2044,-13952
7100,-6412,-14976
4244,-6596,-17612
2680,-2360,-18640
4720,1576,-17228
7732,-76,-14992
7596,-4932,-14660
5120,-6240,-15468
3456,-2512,-18620
5072,2104,-18396
7408,2180,-15060
9224,-244,-13136
8352,-3460,-14008
6408,-2204,-16652
5672,2152,-16908
8792,5056,-15464
11492,3508,-12556
11272,-1032,-12384
9692,-1756,-13436
8420,2072,-15252
10300,6516,-14416
13108,5464,-11476
14448,1412,-9952
12392,-1128,-9896
10452,784,-12824
10616,4696,-12976
13060,6336,-11232
14916,4072,-8492
14064,-824,-9312
11936,-1344,-12040
10344,1672,-13444
12008,5212,-12400
14808,3704,-10312
15248,-1352,-9748
12424,-3612,-11184
10136,-1332,-14800
10672,2464,-15376
12104,2456,-14136
12984,-768,-12956
11172,-4592,-13996
8096,-4688,-16912
5980,-1632,-18180
7344,1180,-17628
9224,-776,-15220
8392,-5772,-14732
5396,-7768,-16700
3488,-5068,-20112
4464,-108,-18892
6616,0,-15836
8272,-3460,-15124
6212,-6652,-15840
3824,-5156,-19104
3980,-912,-19140
6436,1700,-16788
8876,1104,-13464
8668,-2632,-13156
6816,-3192,-15312
5572,692,-17456
7088,5272,-15764
10344,4788,-12688
11616,724,-11720
9864,-1872,-12120
8068,640,-14152
8964,5432,-14016
11616,6388,-12348
13760,3836,-9344
13656,-312,-9624
11840,-872,-12476
10328,2292,-14084
12308,6272,-12612
15400,5208,-10048
15844,-28,-9456
13228,-2380,-11156
10860,-284,-14524
11824,4088,-14752
13756,4304,-12240
15004,620,-9824
13320,-3132,-11380
10492,-3064,-14644
8712,48,-15796
10276,2840,-14940
12204,736,-12828
10964,-4776,-13012
7792,-6360,-15036
5908,-3088,-18080
6392,904,-17884
8000,32,-15616
9080,-3660,-14140
6932,-7160,-15732
4040,-6252,-19260
3844,-2152,-19560
6624,400,-17444
8652,-1128,-15184
8376,-6108,-15908
6508,-6896,-18104
4732,-2564,-19696
6532,2060,-18356
9744,1420,-14752
10412,-2016,-13052
8480,-3872,-13632
6516,-1360,-16332
7004,3488,-15736
9224,5132,-13428
11240,2948,-10716
10864,-468,-10408
9212,180,-11616
7976,3644,-12028
10332,7420,-11296
13644,6272,-8736
13596,1168,-7856
11392,-808,-9156
9948,1648,-12536
11420,6324,-12140
13660,6756,-9352
15772,3212,-7880
14540,-816,-9628
11856,-368,-13004
10664,2700,-13880
13164,5284,-13028
15316,3084,-10376
14672,-2108,-10448
11768,-3916,-12848
9832,-908,-16420
10464,2640,-16012
12116,1592,-13184
12776,-2444,-12048
10396,-5668,-14004
7268,-4616,-16996
6540,-648,-17200
8428,1152,-16344
9908,-896,-14068
8800,-5628,-14536
6064,-6536,-17028
4244,-2860,-19568
5644,1552,-18144
7708,392,-14416
8312,-3896,-14336
5996,-6344,-16188
3096,-3788,-18876
4172,1248,-18952
7352,2580,-15984
9276,548,-13172
8772,-3212,-13940
6928,-2868,-17216
5360,884,-18844
7804,4856,-16664
11192,3556,-13000
11792,-1256,-12420
9600,-3152,-13128
7600,224,-15860
8976,5200,-15260
11560,4936,-12060
13504,2044,-9692
12604,-1396,-9404
10328,-564,-12628
9408,3052,-13684
11864,6392,-12160
14648,4928,-8760
14680,-268,-9028
12120,-1980,-11520
10200,1032,-14588
11992,5700,-13492
14280,5088,-10468
15528,556,-8892
13368,-2744,-10356
10348,-1628,-14224
9944,1804,-14968
11932,3724,-13200
13688,1432,-10416
12564,-3556,-11356
9320,-4456,-14384
7312,-1296,-17468
8228,2412,-16996
10088,720,-14348
10200,-4328,-13588
7356,-7204,-15404
4684,-5084,-19048
5116,-740,-18812
7172,612,-16324
8804,-2048,-14288
7756,-6100,-15852
5216,-5988,-18580
3728,-1724,-19716
6096,1928,-17332
8932,792,-14372
8924,-3656,-14084
7032,-5344,-15852
5568,-2180,-18232
6660,2884,-16972
9024,3508,-13664
11144,852,-11852
10024,-2284,-11996
8040,-992,-13908
7428,3216,-14164
10380,5924,-13072
13196,4476,-9824
13176,8,-8904
11208,-1256,-10668
9760,1968,-13700
11316,6680,-13112
14260,6520,-10228
15992,2184,-8472
14208,-1768,-9520
11736,-248,-12560
11972,3972,-13136
14780,5840,-12304
16488,3388,-9992
15828,-1204,-11200
13060,-2228,-14220
10988,928,-17028
12028,4496,-16404
14112,2608,-13516
13600,-2736,-12656
10384,-5492,-14532
7252,-3456,-17420
7132,704,-17480
8808,1400,-15536
9632,-1532,-13556
8152,-5912,-14544
5084,-6224,-17188
3068,-1928,-18832
5028,1724,-17396
7652,-88,-14836
7176,-5256,-14200
4500,-6800,-15352
2680,-3604,-18516
4180,1152,-17548
5988,1968,-13992
8500,-1580,-12992
7772,-5712,-14232
5016,-4760,-16184
4108,76,-16464
6984,3156,-14872
9908,1176,-12968
9784,-3304,-12640
7484,-3752,-13616
6932,-100,-15540
8568,4044,-14936
11668,3732,-11448
13312,952,-9424
11520,-1372,-10364
9748,304,-12952
10320,5080,-13060
13020,6968,-11376
14756,4368,-9464
14456,-220,-9844
12388,-284,-11900
10908,2840,-13400
13180,6640,-12544
15948,5292,-9876
16100,168,-9144
13140,-2148,-11396
10668,228,-15016
11356,4904,-15320
13416,5152,-12520
14984,1596,-9668
13392,-2552,-11008
10136,-3212,-13920
8416,504,-16248
10452,3612,-15172
12744,1544,-12416
12180,-4020,-12368
9092,-5840,-14524
6832,-2540,-17648
7524,1708,-17368
9320,1260,-15240
10284,-2508,-13608
8032,-6008,-14352
5260,-5088,-17776
4364,-1232,-18072
6968,1672,-15956
9384,-236,-13328
8520,-5296,-14364
5808,-6660,-16932
4108,-2492,-19712
6064,2624,-17616
9164,2168,-13728
10616,-2372,-13184
8280,-4976,-13884
5580,-2044,-17076
6016,2408,-17052
9420,4328,-13752
11608,2660,-10464
11516,-1196,-10716
9084,-2576,-13144
7436,908,-15920
9344,5936,-14468
12464,5808,-10828
14196,1512,-9584
11920,-2192,-11100
9732,-244,-14480
9904,4412,-14272
12920,6576,-12960
15488,4016,-9708
14916,-760,-10228
12404,-1452,-13152
10548,1648,-16084
12196,5992,-14916
15176,4796,-11380
15624,-752,-9912
12168,-4020,-11844
9008,-1860,-15988
9392,2660,-16624
11616,3612,-13640
13144,480,-10664
11512,-3892,-11732
8252,-4600,-15788
6004,-1220,-17848
7832,2936,-16072
10504,1236,-12912
10180,-4640,-12756
6760,-6720,-14800
4244,-3656,-18800
5408,1264,-18012
7952,1752,-14008
9580,-1624,-12328
7744,-5472,-13984
5084,-4468,-17516
4372,120,-18072
7368,3092,-15140
10704,2024,-11460
10540,-2872,-11304
8148,-3860,-14088
6276,20,-17008
8052,5092,-15256
11452,5012,-10972
13204,1004,-9524
10952,-1952,-10572
8528,52,-14172
8916,4504,-14920
11820,6460,-12428
14692,4300,-8884
14432,-680,-9456
11840,-1612,-12624
9988,1896,-15164
12104,6588,-14320
15220,5368,-11048
16088,-116,-9556
13360,-3000,-11756
10184,-868,-16108
10552,3668,-16976
12944,4404,-14588
14756,932,-11548
12992,-3580,-12432
9392,-3884,-16424
7320,-488,-19252
8740,2732,-17984
10844,520,-14776
10448,-4700,-14296
7000,-7140,-16392
4256,-4448,-20272
5448,368,-19832
7684,560,-16012
9328,-2664,-14112
7832,-6644,-15032
5028,-5228,-17928
3712,-608,-17860
6612,2608,-15680
9100,1376,-11496
8868,-2608,-10900
7000,-2840,-12704
5124,980,-15092
6812,6092,-13992
9844,6000,-10264
11256,1920,-8904
9456,-1456,-10128
7464,348,-13952
8148,4796,-13852
11304,6624,-11788
13816,3988,-9016
13672,-1056,-9800
11428,-1924,-13064
10124,1612,-14944
12040,6116,-14048
15100,4740,-10940
15692,-636,-10156
13112,-3284,-12092
10648,-1188,-15784
10996,3284,-16012
13128,3984,-13480
14592,844,-10632
12944,-3720,-12080
9824,-3952,-16048
7668,-288,-17720
9216,3332,-16300
11920,1484,-13208
11304,-4160,-12664
7712,-6220,-14952
5172,-3152,-19072
6064,1904,-18404
7944,2044,-14472
9468,-1832,-12712
7556,-5524,-14072
4364,-4364,-17640
3616,44,-18204
6484,2816,-15228
9500,1464,-11784
9124,-3396,-12228
6744,-4264,-15108
5248,-404,-18528
6976,4088,-16564
10336,3652,-11880
12264,-380,-10440
9964,-3252,-11748
7256,-1416,-15976
7948,3284,-16224
11080,5308,-12832
13668,3284,-9312
13736,-1512,-10124
11428,-1956,-13536
9856,1892,-15520
12004,6304,-13612
15676,5520,-10164
16196,412,-9016
13120,-2336,-11164
10624,408,-15256
11396,5156,-14912
13728,5708,-12032
15836,2080,-9448
14060,-2376,-10760
10884,-2148,-14916
9160,1308,-17092
10656,4328,-15684
13120,2324,-12020
12496,-3288,-11860
8936,-5348,-14884
5932,-2452,-18724
6648,1724,-18572
8660,1072,-15752
9760,-2780,-13664
7540,-6272,-14692
4284,-5720,-18500
3196,-1572,-19252
5924,1372,-16396
8676,-504,-13220
7824,-5500,-13440
4856,-5808,-15700
3488,-1676,-18868
5968,2524,-16760
8536,2084,-12088
10044,-1264,-10816
8384,-3748,-12684
