ax,ay,az
5604,2572,-16880
10872,3428,-16708
13468,-720,-14080
7112,-5516,-11820
4656,-2244,-15748
4404,64,-17640
7800,3452,-17312
12140,2480,-15176
11092,-2588,-12640
5768,-4528,-13108
3700,-1932,-16388
6536,692,-17564
9492,3908,-16260
12352,544,-14148
7848,-5140,-12168
4724,-3404,-15100
3956,584,-17560
8364,3628,-17520
11488,1752,-14428
10884,-1572,-12636
5924,-4324,-13860
4176,-72,-17368
5284,2548,-17172
10800,3668,-17340
13528,-924,-14108
7552,-5656,-11676
4748,-1892,-15396
4940,836,-17884
7560,3264,-17252
11460,2308,-14888
11336,-1876,-12564
6020,-4976,-13068
3732,-1672,-16648
6344,696,-17820
9528,3960,-15924
12348,828,-14060
8224,-5036,-12388
5024,-3460,-15268
3284,-40,-17116
8056,3476,-17356
11680,1944,-14844
11484,-1352,-12944
5800,-4480,-13220
3164,-332,-16408
4920,2156,-17136
10476,3156,-17596
13560,-532,-14380
8096,-4936,-11784
5144,-2256,-15100
4216,596,-17280
7504,2452,-17504
10440,2260,-14564
11660,-880,-13244
6496,-4592,-13052
3920,-2484,-16588
5768,1308,-18004
9296,3992,-15964
12520,724,-14112
8620,-4732,-12512
5000,-3560,-15056
3532,-432,-17348
7560,3520,-17420
11420,2524,-15048
12084,-1440,-12716
5768,-4876,-12928
2788,-1788,-16056
4320,1212,-16892
9368,3292,-17372
13176,340,-14624
10120,-3204,-12360
5620,-3840,-13644
3196,-1708,-16336
6868,784,-17868
9232,3324,-15688
12172,312,-14032
7448,-5056,-12556
4124,-3404,-15516
4260,1276,-17916
9184,3752,-17612
11572,1196,-13948
9940,-2336,-12344
5980,-4120,-14572
4228,-416,-17984
5656,2720,-16964
10768,3448,-16956
13460,-976,-13536
6860,-5888,-11732
4480,-1880,-16028
5360,768,-18516
7976,3860,-17364
11892,2112,-14828
10676,-2696,-12404
5788,-4628,-13376
3408,-1428,-16832
6700,780,-17908
9356,3628,-15744
12344,544,-14252
7688,-5132,-12376
4420,-3280,-15312
2984,440,-17052
9116,3744,-17872
12060,1364,-14568
10360,-1880,-12132
5720,-4268,-13988
3696,128,-17264
5472,2624,-17300
10264,3004,-17272
13380,-760,-14152
7468,-5724,-11812
4776,-1888,-15392
5156,988,-17860
7960,3376,-17732
10764,1932,-14648
11116,-1736,-12928
6120,-4800,-13168
3692,-1708,-16992
5916,860,-17892
9552,3924,-15948
12496,436,-14100
7840,-4980,-12392
4372,-3312,-15336
2672,-308,-17088
8324,3476,-17880
11932,1996,-15028
11152,-1652,-12420
5620,-4540,-13268
2520,-1460,-15956
4852,1540,-17028
9612,3068,-17264
13204,-76,-14600
8048,-4996,-11900
4828,-2720,-14868
3936,1216,-17060
7840,2368,-17528
10640,2220,-14980
11236,-1164,-13336
6404,-4612,-13020
3708,-1596,-16544
5592,2096,-17492
10268,3620,-16724
12860,108,-13864
7652,-4652,-12124
4808,-3112,-15340
2444,-900,-17092
7088,2760,-17128
11860,2632,-15448
11880,-1404,-12764
5584,-4760,-12648
3624,-2596,-16312
6216,492,-18096
9132,4092,-17228
12368,856,-13948
8508,-5092,-11828
4972,-3428,-15024
3412,244,-17260
7284,2408,-17172
10316,2276,-14880
11368,-856,-13516
6348,-4508,-13248
3848,-1272,-16612
5104,2552,-17648
10692,3424,-17420
12944,-112,-13784
7928,-4252,-11764
5248,-3116,-15952
3756,-288,-17652
6716,3000,-16872
11532,3088,-15844
12340,-1780,-13400
5824,-5204,-12380
3968,-1948,-15924
6460,724,-18176
9228,4328,-17060
12244,1100,-13964
8708,-4732,-11668
5412,-3572,-14824
3524,204,-17292
7256,2768,-17060
10480,2392,-14828
11932,-796,-13508
6484,-4816,-13056
3240,-1188,-15956
4392,2224,-16968
10612,3248,-17644
13120,-52,-14044
8380,-3856,-11788
5476,-3132,-15324
4248,204,-17620
6692,2668,-16752
11236,3024,-16148
12608,-1268,-13580
5964,-5776,-12068
4064,-1780,-16112
6900,1244,-18712
8864,4288,-16920
11868,1056,-13996
8920,-4232,-12112
5568,-3732,-14716
3496,-648,-17480
6764,2732,-17292
10840,2820,-15156
12324,-688,-13408
6120,-4924,-12872
3304,-1416,-16124
4052,1848,-16988
10104,3428,-17772
13384,68,-14512
8712,-3644,-11676
5740,-3072,-14884
3332,156,-16552
6712,1944,-16968
10380,2912,-15856
12736,-696,-13720
6492,-5416,-11984
4100,-2160,-15964
6464,1592,-18548
9116,4044,-16764
11768,1348,-13732
9540,-3724,-12480
5728,-4364,-14468
3908,-236,-17384
6496,2820,-17080
10804,3080,-15548
12924,-788,-13644
6304,-5216,-12524
2948,-1716,-15516
3408,1124,-17192
9488,3172,-17984
13360,592,-14864
9088,-3068,-11460
5768,-3392,-14448
3056,-832,-16672
6172,1044,-17236
9828,3544,-15864
12716,-296,-13932
7092,-5160,-12568
4032,-2880,-15948
5712,1892,-18516
8712,3728,-16708
11712,1580,-14260
9628,-3232,-12412
5760,-4308,-14412
4244,280,-17660
6476,2632,-17196
10672,3088,-15668
13216,-700,-13620
6544,-5504,-12412
3484,-1892,-15904
2896,332,-16700
8632,3156,-17460
13288,1440,-15228
9916,-2828,-11872
5752,-3924,-13692
3308,-1740,-16452
6820,516,-17660
9560,3716,-15836
12340,220,-13720
7544,-5012,-12436
4428,-3516,-15720
4512,1444,-17988
8616,3808,-17096
11744,1520,-14080
10076,-2620,-12612
5932,-4052,-14192
4180,-64,-17512
5876,2532,-17060
10640,3492,-16332
13640,-844,-13708
7076,-5820,-12092
4668,-2092,-16060
4936,564,-18000
7748,3768,-17060
12160,2416,-15200
10688,-2956,-12556
5844,-4432,-13456
3404,-1460,-16416
6552,676,-17648
9492,3604,-16096
12280,464,-14068
7916,-5056,-12388
4544,-3288,-15312
3400,448,-17568
8936,3684,-17720
11824,1456,-14304
10284,-1848,-12176
5828,-4124,-14088
4124,0,-17620
5520,2772,-17184
10580,3192,-17164
13508,-944,-14016
7452,-5852,-11928
4912,-1792,-15440
5084,940,-17856
7784,3580,-17448
10900,1960,-14768
11120,-1848,-12896
6228,-4688,-13260
3484,-1864,-16752
6108,884,-18144
9264,3852,-15864
12572,596,-14136
8168,-5120,-12616
4700,-3556,-15236
3336,4,-17148
8212,3664,-17468
11776,2160,-15076
11316,-1688,-12768
5732,-4616,-13272
2480,-400,-16060
4824,2076,-17068
10292,2872,-17352
13636,-400,-14548
8040,-4868,-11712
4968,-2432,-14892
4020,596,-16996
7564,2040,-17240
10176,2284,-14540
11508,-880,-13292
6536,-4700,-13036
3536,-2048,-16360
5252,1920,-17756
10012,3932,-16604
13064,108,-14104
8092,-4584,-12048
5088,-3148,-15148
3112,-568,-17184
7264,2956,-17080
11592,2764,-15340
12116,-1308,-12712
5844,-4976,-12752
3404,-2588,-16128
5304,668,-17576
9056,3816,-17236
12892,872,-14800
8720,-5004,-11760
5068,-3360,-14620
3064,-112,-16548
7208,2004,-17420
10228,2540,-15124
11732,-564,-13708
6784,-4548,-13172
3492,-2236,-15892
4612,2308,-17336
10492,3632,-17480
12596,-76,-13808
8280,-3532,-11884
5688,-3452,-15472
3524,-844,-17628
6420,2864,-16964
11472,3436,-16108
12696,-1568,-13416
5844,-5432,-12272
4132,-2304,-15840
6488,988,-18420
8856,4392,-17316
11948,1468,-13960
9112,-4468,-12056
5668,-3860,-14632
3136,-664,-16896
6720,2024,-17144
9984,2820,-14928
12312,-420,-13988
6888,-4804,-12784
3204,-2448,-15492
3852,1556,-17056
10212,3540,-17968
12632,312,-14312
9012,-3136,-11804
5712,-3740,-14768
4388,424,-17796
6316,2848,-17008
10980,3180,-16832
13248,-1112,-13824
6320,-6032,-11924
4160,-1720,-15836
6340,1412,-18560
8620,4172,-17164
11908,1444,-13988
9756,-3376,-12272
5868,-4192,-14284
3380,-608,-16968
6232,2052,-17212
10244,3280,-15368
12844,-460,-14068
6760,-5020,-12676
3412,-2220,-15340
3132,1076,-16984
10084,3376,-18196
12660,944,-14312
9636,-2364,-11692
5772,-4004,-14376
3032,-324,-16812
6028,1856,-16860
10204,3304,-16424
13276,-536,-14144
6952,-5800,-11940
4356,-2152,-15752
5808,1836,-18344
8420,3360,-17024
11128,1504,-14264
10136,-2448,-12916
6148,-4616,-13876
3956,-680,-17040
5880,1920,-17200
10444,3696,-15932
13228,-412,-14188
6896,-5272,-12244
3400,-2080,-15324
2612,576,-17220
8976,3064,-17904
12848,1260,-14896
10384,-1976,-12088
5820,-4080,-13924
2620,-1756,-16008
5660,600,-16916
9512,3748,-16388
13196,-124,-14284
7644,-5296,-11988
4472,-2912,-15256
4852,1752,-18020
8252,3388,-17240
11096,1728,-14300
11616,-712,-13540
6672,-4572,-13232
3312,-1620,-16084
4820,2452,-17492
10644,3436,-17560
12920,-84,-13848
8196,-3944,-11720
5440,-3216,-15472
3704,-504,-17704
6508,2932,-17136
11340,3252,-15952
12720,-1628,-13348
5848,-5528,-12104
4064,-2096,-16112
6336,776,-18316
9352,4456,-17520
12104,1164,-13712
8956,-4596,-11592
5576,-3624,-14880
3344,-184,-17200
6772,2484,-17012
10324,2712,-14756
12108,-692,-13864
6512,-4788,-13168
3304,-1764,-15572
4232,1984,-16964
10436,3348,-17876
12820,164,-14072
8620,-3616,-11572
5512,-3512,-15104
4344,296,-17772
6264,2684,-16840
11080,3244,-16200
12904,-1128,-13800
6172,-5928,-12008
4160,-1760,-15940
6688,1360,-18500
8812,4252,-16928
11652,1088,-13868
9228,-3928,-12404
5900,-3928,-14556
3724,-464,-17280
6588,2540,-17028
10396,2976,-15040
12544,-472,-13836
6244,-4940,-12676
3312,-1352,-15780
3908,1740,-17164
9824,3240,-17780
13220,308,-14484
9036,-3292,-11812
5892,-3328,-14628
3176,-136,-16460
6544,1556,-16932
10132,3168,-15784
13084,-480,-14252
6888,-5488,-12008
4108,-2476,-15572
6116,1928,-18364
8708,3776,-16644
11700,1340,-14092
9360,-3328,-12512
5816,-4396,-14292
4196,-388,-17508
6472,2700,-17056
10748,3180,-15360
13132,-684,-13668
6464,-5412,-12636
3176,-1884,-15736
3068,704,-16776
8892,3208,-17640
13520,1020,-15288
9520,-2984,-11912
5548,-3520,-13796
2864,-1088,-16064
6696,652,-17408
9508,3272,-15668
12596,-120,-13740
7348,-4972,-12308
4348,-3280,-15940
5492,1920,-18384
8956,3860,-16740
11652,1448,-14080
9580,-3060,-12568
6012,-4424,-14504
4160,-252,-17628
6232,2776,-17032
10708,3224,-15920
13324,-820,-13800
6544,-5512,-12300
3952,-2272,-16120
3852,196,-17280
8380,3548,-17476
12996,1676,-15588
9852,-3496,-12296
5452,-3784,-13632
3160,-1648,-16152
6848,856,-17708
9492,3352,-16088
12184,76,-14208
7312,-5000,-12612
3996,-3260,-15360
4088,1496,-17564
9432,3768,-17544
11992,884,-14268
9544,-2488,-12160
5764,-3968,-14348
4356,-180,-17752
6088,2732,-17280
10788,3404,-16656
13360,-996,-13332
6556,-5772,-11896
4664,-1952,-16368
5480,584,-18348
7964,4032,-17316
12044,2184,-14864
10292,-3320,-12524
5688,-4316,-13816
3332,-1220,-16620
6856,800,-17688
9392,3476,-15668
12172,468,-14044
7640,-5048,-12696
4092,-3148,-15508
3136,1044,-17152
9400,3436,-17540
12292,1096,-14392
9720,-2048,-12068
5800,-3940,-14304
4044,-44,-17468
5768,2620,-17144
10504,3296,-16888
13488,-904,-13904
7216,-5980,-11956
4800,-1848,-15756
5500,1004,-18064
7932,3824,-17028
11564,2076,-14508
10652,-2508,-12316
5984,-4616,-13552
3640,-1324,-16928
6448,800,-17508
9324,3516,-15552
12280,248,-14060
7752,-4992,-12688
4744,-3260,-15564
3312,300,-17136
8712,3616,-17676
11840,1600,-14728
10444,-1996,-12464
5780,-4260,-13956
3508,224,-17040
5532,2600,-17388
10620,3128,-17504
13508,-888,-14248
7316,-5740,-11700
4884,-1780,-15676
5164,1152,-18188
7836,3136,-17168
10788,1928,-14316
10868,-1736,-13052
6320,-4688,-13568
3276,-1620,-16772
5468,1156,-17448
9712,3928,-16020
12848,76,-14352
7724,-5000,-12608
4564,-3156,-15340
3068,-164,-17108
8468,3524,-17736
11652,1936,-14916
11220,-1840,-12436
5600,-4604,-13544
2528,-1124,-16172
5124,1700,-17000
9616,3260,-17212
13376,-192,-14596
7916,-5292,-12004
4760,-2744,-15104
4164,1236,-17216
7860,2352,-17152
10628,2056,-14736
11168,-1256,-13352
6292,-4576,-13348
4160,-1192,-16636
5308,2124,-17780
10388,3648,-16820
12988,-156,-14012
7752,-4824,-11964
4944,-2952,-15596
2792,-548,-17252
7464,3168,-17472
11744,2488,-15416
11872,-1708,-12628
5600,-4712,-12772
3180,-2528,-16156
5276,588,-17832
9336,3884,-17260
12916,560,-14468
8224,-5180,-11640
5028,-3320,-14892
3528,524,-16952
7396,2608,-17324
10424,2280,-15032
11672,-920,-13624
6592,-4756,-13016
3488,-1560,-15992
4808,2536,-17392
10508,3480,-17260
12944,-224,-13964
8160,-4212,-11792
5188,-3164,-15392
3088,-752,-17392
6760,2880,-17048
11780,3176,-15948
12472,-1604,-12748
5680,-5200,-12072
4120,-2472,-16004
6948,1000,-18700
9064,4516,-17228
11900,1172,-13856
8840,-4824,-11976
5472,-3516,-14948
3500,-116,-17292
6804,2748,-17016
10592,2864,-14928
12068,-760,-13744
6480,-4804,-12892
3380,-1684,-15796
4040,1764,-17220
10292,3460,-17808
12872,208,-13788
8824,-3464,-11500
5508,-3484,-15304
4024,576,-17520
6420,2328,-16980
10740,3144,-16104
13068,-1012,-13976
6344,-6100,-12220
3964,-1640,-15724
6756,1600,-18600
8892,4148,-17020
11444,1224,-13964
9272,-3600,-12148
5748,-4212,-14344
