ax,ay,az
7744,-5388,-12380
4912,-2840,-14816
4124,916,-17172
7676,3260,-16812
12056,2376,-16040
11248,-2000,-13380
5948,-4988,-12760
3188,-1448,-16084
5592,1420,-16916
9460,3532,-16292
12856,108,-14372
7812,-5544,-12252
4904,-3076,-15308
4080,1036,-17736
7932,3508,-16688
12216,2136,-15372
10712,-2044,-13048
5952,-4888,-13152
3468,-268,-16408
5436,2332,-17116
10064,3080,-16464
13332,-348,-14756
7316,-5680,-11944
5076,-2676,-15368
4776,1280,-18012
7788,3424,-16696
11724,2412,-15148
10916,-2224,-13128
6176,-4984,-13272
3024,-948,-16240
5592,1332,-17220
9652,3368,-16184
12696,72,-14496
7752,-5352,-12448
4988,-3140,-15480
3972,820,-17596
7940,3472,-16640
12228,2352,-15420
10800,-2116,-13212
5868,-4820,-13376
3164,-480,-16156
5804,2244,-16652
9972,3140,-16220
13008,-420,-14660
7324,-5548,-12316
4892,-2652,-15336
3968,840,-17252
7220,3036,-16812
11132,2740,-15608
12284,-948,-13892
6156,-5664,-12892
3764,-1756,-16064
4952,1472,-17200
9196,3592,-16324
12824,648,-14852
8560,-4812,-12476
5600,-3372,-14884
3956,504,-17472
7148,3152,-16572
11248,2816,-15720
12144,-1240,-13896
5816,-5764,-12620
3612,-1784,-16116
5024,1412,-17108
9112,3456,-16756
12852,608,-14540
8464,-4908,-12256
5536,-3356,-14932
3996,880,-17648
7124,3104,-16556
11168,2776,-15544
12216,-1164,-13748
6224,-5684,-12840
3328,-1420,-15896
4804,1620,-17040
9316,3244,-16492
12928,532,-14880
8520,-4700,-12248
5440,-3300,-14648
4064,736,-17524
7324,3072,-16412
11168,2848,-15696
12232,-996,-13692
6068,-5860,-13032
3604,-1744,-16492
5108,1804,-17040
9412,3716,-16104
12928,332,-14608
8284,-4908,-12652
5176,-3140,-15340
3756,580,-17400
7524,2928,-16280
11240,2612,-15116
12020,-988,-13988
5792,-5500,-13684
3480,-1796,-16372
5516,1760,-16692
9516,3780,-15872
12608,408,-14676
8052,-4808,-13032
5380,-3080,-15428
4212,548,-17356
7432,2696,-16208
11128,2840,-14992
11880,-932,-14024
5908,-5380,-13588
3616,-2024,-16348
5732,1372,-16800
9344,3840,-16040
12548,808,-14680
8228,-4964,-13040
5216,-3268,-15588
3848,504,-16944
7668,2756,-16292
11004,2952,-14736
11296,-1172,-13768
6236,-5064,-14276
3488,-1900,-16868
5576,1620,-16544
9560,3596,-15260
12656,440,-14004
8196,-4656,-13680
5116,-3228,-16276
4080,228,-16888
7960,2448,-15512
10844,2932,-14772
11520,-892,-14332
5868,-5044,-14300
3412,-1688,-16096
6020,1644,-16296
9624,3928,-16000
12004,408,-14716
7944,-4544,-13612
5268,-3044,-15872
4232,148,-16588
7624,2140,-16176
10648,3028,-15024
11724,-948,-14220
6116,-5176,-13864
3968,-2164,-16424
6532,1244,-17156
9476,3788,-15368
11660,872,-14128
8156,-4512,-13680
5208,-3232,-15904
4180,132,-16512
8060,2516,-15900
10848,2600,-14416
11092,-908,-13996
5880,-5020,-14476
3464,-1676,-16772
5592,1740,-16540
10088,3652,-15368
12416,0,-14100
7884,-4308,-13724
5060,-2716,-16288
4408,168,-16868
7776,2284,-15540
11224,2876,-14756
11568,-1264,-14216
5784,-5040,-14460
3836,-1888,-16408
6648,1028,-16780
9528,3684,-15264
12184,896,-14496
8212,-4440,-13572
4944,-3220,-15948
4380,232,-16916
7736,2756,-15908
11308,2168,-14740
11264,-1112,-14204
5392,-4616,-13936
3304,-1088,-16064
5168,1548,-16228
10164,2992,-16280
12764,-296,-14764
7740,-4152,-13420
5164,-2804,-15636
4612,912,-17052
7676,2384,-16248
11068,2012,-15260
11572,-1264,-13952
5732,-4824,-13452
3904,-1808,-16428
6296,952,-17576
9332,3508,-15836
12320,348,-14132
8124,-4300,-13072
4916,-2984,-15364
3532,-648,-17084
7300,3112,-16496
12128,2264,-15312
11424,-1656,-13432
5312,-4400,-13204
3048,-1332,-15584
5172,1316,-16796
10056,2768,-17108
12868,-364,-14384
7808,-4556,-12228
4868,-2700,-15296
4132,1108,-17312
7832,2148,-16824
10732,1664,-14228
10696,-1252,-13100
6296,-4092,-13924
4760,-172,-17576
5812,3084,-17732
10248,2772,-15864
13040,-432,-14020
7212,-5156,-12400
4848,-2136,-15456
4564,332,-17908
7972,3168,-17116
12028,2036,-14808
10768,-2000,-12664
5904,-4384,-13500
3772,-1700,-16920
6032,560,-17268
9336,3536,-15648
12464,416,-14168
7400,-5160,-12796
4440,-3200,-15504
4192,1004,-17524
8404,3704,-16500
12264,1588,-14968
10020,-1964,-13092
5744,-4476,-14368
4064,432,-16700
6048,2684,-16320
11112,2932,-16540
12932,-840,-14004
6360,-5660,-12680
4908,-2412,-16852
4832,1120,-17712
7904,3828,-15864
12316,2288,-15260
10248,-2800,-13752
5448,-4700,-14424
3156,-1160,-16284
6792,816,-16376
9880,3356,-15192
12284,304,-14832
6876,-5232,-13756
4548,-3452,-15884
4844,988,-16876
8920,3796,-16084
11912,1620,-14564
9408,-2420,-13384
5864,-4328,-14924
4560,564,-17332
6188,3156,-15896
11272,3156,-16404
13120,-1040,-13892
6448,-5800,-12516
4816,-1960,-16492
4436,360,-17524
8344,3532,-16384
12524,2132,-14720
10180,-3008,-12772
5536,-4336,-14064
3528,-1656,-16276
7192,768,-17320
9432,3552,-15636
12044,300,-13952
7632,-5180,-12828
3792,-2392,-15400
3036,1524,-17048
10144,3436,-17692
12312,556,-14084
9364,-2316,-11640
5840,-4000,-15156
4416,52,-18528
5976,3108,-17004
11308,3428,-16284
13432,-1180,-13200
6384,-6132,-12260
4616,-1616,-16620
5644,832,-18288
8268,3836,-16908
11732,1852,-14100
9784,-3360,-12516
5768,-4376,-14312
3336,-1240,-17096
6660,1180,-17260
9404,2996,-14920
12164,100,-14272
7136,-5004,-13188
3320,-2256,-15360
3312,1736,-16776
9880,3116,-17420
12560,528,-14548
8832,-2588,-12152
5792,-3824,-14756
4324,212,-17796
6292,2296,-16764
10828,3076,-16148
13428,-640,-13708
6628,-6012,-12420
4208,-1872,-16248
5832,1408,-18080
8616,4132,-16788
11968,1560,-14304
9536,-3628,-12444
5820,-4212,-14336
3412,-396,-17168
6484,1728,-16928
10296,3136,-15200
12608,-468,-13868
6828,-4752,-12988
3168,-1372,-15852
3456,1644,-17076
10056,2808,-17716
12624,392,-13916
9068,-2844,-11632
5484,-3612,-15332
3876,496,-17784
6456,2400,-16992
10392,2860,-15744
12924,-948,-13796
6624,-6008,-12708
4124,-1792,-16156
6176,1696,-17992
8776,3956,-16596
11956,1264,-14164
9120,-4104,-12388
5724,-4076,-14404
4056,52,-17576
6608,2688,-16928
10800,2764,-15216
12640,-828,-13616
6240,-5136,-12984
2948,-960,-16048
3732,1808,-16832
10240,3044,-17656
13152,-100,-14056
8640,-3552,-11776
5500,-3244,-15168
3404,500,-16960
6876,2024,-16712
10356,2804,-15648
12516,-732,-13904
6456,-5680,-12624
3900,-2252,-16184
6384,1960,-18276
8964,3776,-16236
11988,1024,-14164
8824,-4268,-12660
5488,-4180,-14844
3576,-200,-17500
7276,3232,-17004
11564,2588,-14984
12668,-1132,-13168
5820,-5108,-13144
2220,-752,-16056
3800,2280,-16976
9784,2704,-17376
13796,-272,-14888
8104,-4240,-11700
5488,-2724,-14980
3652,576,-16936
7600,1960,-17556
10288,2904,-14964
11816,-936,-13256
6708,-5096,-12968
3876,-2236,-16464
6292,1312,-18328
9732,4156,-16620
11820,812,-13344
8428,-4660,-12500
5204,-3612,-15640
3012,-372,-17384
7140,2980,-16964
11568,2612,-15136
11788,-1584,-13156
5860,-4836,-13340
2904,-1524,-15956
4648,1608,-16868
9636,3392,-17400
13060,-212,-14604
8288,-4864,-12172
4968,-2960,-15204
3816,1040,-17216
7756,2452,-17216
10648,2364,-14896
11484,-1124,-13416
6420,-4976,-13248
3400,-1828,-16104
5248,1928,-17364
10160,3488,-16640
12800,-108,-14256
8032,-4740,-12284
4824,-3092,-15304
2688,-112,-16980
7412,2976,-16976
11908,2052,-15820
11580,-1552,-13068
5496,-4976,-12988
2856,-1412,-15992
4748,2040,-16844
8616,3076,-17100
13480,920,-15520
9012,-4232,-11960
5500,-3500,-14040
2872,-288,-16112
6836,1972,-17232
10084,2424,-15776
11968,-484,-14136
6804,-4892,-12544
3480,-2152,-15592
4484,2588,-17244
9564,2988,-16932
13328,68,-15300
8404,-3868,-12524
5572,-3252,-14448
4284,476,-17236
6424,3096,-16612
11140,2744,-16360
12996,-1168,-13804
5872,-5768,-12424
3700,-1848,-16404
5320,1052,-17260
8512,4028,-16864
13084,868,-15068
8724,-5036,-11988
5080,-3484,-14284
3368,388,-16752
7308,2448,-17120
10392,2164,-15532
11544,-948,-13680
6532,-4988,-13016
3460,-1604,-16232
4416,2216,-16868
9768,3008,-16800
13084,140,-15040
8180,-4164,-12676
5544,-3156,-14744
4348,320,-17364
7228,3020,-16760
11220,2692,-15888
11972,-1224,-13596
5764,-5476,-12632
4124,-1696,-16328
6180,1040,-17724
9084,3936,-16368
12232,896,-14116
8360,-5028,-12400
5360,-3512,-15084
4120,500,-17476
7560,3300,-16812
11172,2300,-15072
11640,-1264,-13716
5880,-5224,-13108
3272,-408,-16104
4876,2444,-16536
10904,3184,-17428
13344,-660,-14460
7732,-4672,-11752
5332,-2536,-15368
4496,512,-17620
7236,3056,-16932
11544,2716,-16036
11856,-1568,-13092
5684,-5440,-12492
3888,-1704,-16320
6588,1000,-17984
9044,3956,-16452
12180,844,-14012
8372,-5160,-12192
5180,-3384,-15212
3772,240,-17644
7460,3212,-16828
11536,2320,-15056
11372,-1396,-13332
5884,-4788,-13136
3588,-284,-16252
5264,2348,-16684
10848,3168,-17572
13424,-652,-13964
7484,-5040,-11672
5160,-2416,-15712
4568,1048,-17900
7456,3144,-16772
11484,2404,-15324
11620,-1604,-13000
5848,-5144,-12900
3908,-1448,-16620
6016,712,-17548
9232,3752,-16136
12280,660,-14348
8052,-5152,-12604
4928,-3248,-15404
4060,420,-17440
7560,3332,-16832
11844,2232,-15544
11180,-1664,-13400
5776,-4736,-13228
3288,-572,-15840
5268,2264,-16968
10504,3188,-17268
13236,-532,-14596
7616,-5028,-11928
5168,-2568,-15152
4812,1276,-17728
7652,3092,-16660
11172,2284,-14960
11444,-1636,-13444
5992,-5128,-13304
3196,-1316,-15988
5432,1324,-16988
9588,3356,-16296
12824,-56,-14680
7932,-4968,-12496
4888,-2988,-15092
3948,560,-17248
7748,3056,-16824
11772,2232,-15280
11128,-1592,-12996
5840,-4768,-13220
3060,-1092,-16208
5112,1952,-16760
10208,3188,-16932
13268,-316,-14372
7696,-5096,-12064
5096,-2788,-15336
4600,1432,-17712
7800,3044,-17104
11644,2260,-15100
11072,-1772,-13148
6232,-5028,-13200
3128,-1204,-16200
5412,1452,-17180
9568,3240,-16188
12836,44,-14712
7780,-4968,-12212
4940,-2976,-15044
4164,556,-17460
7744,3200,-16772
11664,2276,-15224
11192,-1864,-13084
5876,-4636,-13316
2836,-888,-16348
5044,2164,-16644
9940,3012,-16812
13256,-380,-14624
7788,-5128,-12160
4924,-2660,-15416
4860,1504,-17644
7872,2848,-16928
11380,2160,-15092
11144,-1720,-13152
6152,-5008,-13360
3164,-1060,-16100
5360,1748,-17128
10056,3436,-16560
12976,-172,-14596
7652,-4988,-12140
4680,-2920,-15092
3296,140,-17244
7920,2936,-17284
11844,2116,-15116
11192,-1868,-12844
5768,-4656,-13316
2640,-1376,-16176
5080,1664,-16788
9688,3184,-17092
13264,-216,-14724
7612,-5272,-12000
4796,-2692,-15360
4780,1608,-17624
7708,3016,-17204
11004,2036,-14960
11016,-1672,-13352
6272,-4892,-13568
3340,-808,-16568
5260,2012,-16992
10300,3276,-16496
13124,-300,-14484
7596,-5072,-12592
4852,-2704,-15316
3360,72,-16904
7968,3128,-17132
11824,2180,-15328
11112,-1980,-12556
5756,-4616,-13192
2772,-1800,-16316
5464,1176,-16980
9464,3432,-16432
12972,116,-14308
7848,-5192,-12124
4860,-3012,-15436
4472,1536,-17440
7876,3300,-17012
11420,2024,-15164
11012,-1748,-13324
6300,-4984,-13288
3320,-404,-16376
5344,2040,-16964
10292,3092,-16548
13360,-352,-14684
7412,-5136,-12380
4820,-2604,-15208
4112,696,-17200
7908,3136,-16976
11896,2176,-15296
10992,-1992,-12616
5864,-4604,-13296
3032,-1688,-16332
5536,1212,-16940
9616,3392,-16324
12860,-4,-14232
7824,-5204,-12288
4804,-2980,-15396
4508,1116,-17632
7872,3432,-16820
11836,2136,-15584
10836,-1952,-13004
6028,-4752,-13320
3296,-644,-16144
5516,2024,-17136
10412,3292,-16848
13160,-460,-14560
7468,-5112,-12076
4836,-2632,-15372
4584,940,-17716
7760,3020,-17012
11808,2248,-15356
10924,-2132,-12852
5688,-4600,-13216
2984,-988,-15892
5488,1660,-16820
9648,3256,-16612
13020,-296,-14752
7528,-5232,-12080
4804,-2820,-15176
4608,1056,-17756
7960,3060,-17040
11888,2188,-15620
10792,-2012,-12976
5720,-4756,-13244
3156,-800,-15920
5472,1900,-16756
10152,3136,-17060
12988,-336,-14592
7496,-5116,-12080
4864,-2788,-15232
4828,1296,-17848
7704,3180,-16788
11852,2228,-15540
10820,-2036,-13276
5872,-4924,-13168
3108,-760,-16104
5260,1972,-16788
10052,3044,-16888
13144,-484,-14976
7488,-5232,-11984
4884,-2648,-15332
4552,1132,-17576
7716,3228,-16708
12012,2220,-15612
10736,-2264,-13044
5820,-4652,-13340
3116,-924,-16104
5564,1752,-16616
9852,3224,-16700
12976,-464,-14952
7672,-5352,-12212
4696,-2936,-15208
4816,1492,-17556
7776,3376,-16904
11836,2256,-15588
10548,-2116,-12896
6032,-4744,-13616
3204,-652,-16208
5576,2048,-16900
10248,3444,-16564
13164,-528,-14644
7460,-5320,-12240
4852,-2776,-15352
4276,824,-17392
7756,3304,-16784
11768,2308,-15092
10872,-2196,-12920
6056,-4604,-13404
2944,-1272,-16012
5572,1552,-16880
9696,3472,-16328
12812,812,-15044
8760,-4624,-12272
5300,-3440,-14584
3840,660,-17184
7068,2856,-16772
10820,2716,-15860
12220,-892,-13968
6360,-5440,-12648
3528,-2032,-15800
4388,1500,-17128
9524,3468,-16960
12880,476,-14808
8780,-4144,-11996
5528,-3476,-14504
3916,656,-17128
6844,2756,-16764
11036,2752,-16040
12512,-740,-13860
6316,-5680,-12404
4108,-2096,-16052
5032,1196,-17452
9056,3740,-16860
12480,908,-14880
8964,-4316,-12208
5548,-3520,-14480
3776,432,-17188
6872,2640,-17048
10848,2732,-15908
12456,-760,-13828
6264,-5504,-12656
3772,-2024,-15820
4476,1440,-17088
9460,3528,-17276
12820,576,-14868
9060,-3996,-11836
5588,-3536,-14452
3668,544,-16724
6824,2524,-16832
10556,2740,-16132
12724,-680,-14264
6288,-5692,-12440
4032,-2056,-15888
5236,1192,-17648
9148,3564,-16976
12264,1084,-14632
8984,-4012,-12064
5660,-3616,-14484
4024,360,-17388
6652,2636,-16904
10600,2876,-15700
12756,-708,-14000
6384,-5656,-12576
3764,-2164,-16036
4216,1220,-17136
9172,3380,-17220
12780,880,-14852
9080,-3808,-11948
5672,-3492,-14152
3572,56,-16740
6768,2100,-17020
10256,2880,-15744
12644,-460,-13852
6900,-5384,-12456
4048,-2520,-15856
4424,1384,-17524
8988,3460,-16944
12520,1072,-14712
9296,-3676,-12180
5688,-3628,-14504
3964,292,-17224
6616,2540,-16620
10928,3040,-16276
12852,-780,-13948
6368,-5880,-12244
4236,-2148,-15828
5252,1100,-17536
8640,3676,-16820
12380,1424,-14756
9556,-3828,-12364
5540,-3860,-14224
3288,92,-16544
6480,2320,-16896
10456,2928,-15960
12680,-580,-14028
6912,-5224,-12676
4112,-2468,-15792
4136,1392,-17476
