ax,ay,az
7816,-356,-15432
7536,-476,-15340
7732,-288,-15312
7700,-300,-15220
7756,-528,-15344
7664,-476,-15096
7880,-420,-15252
7764,-452,-15384
7700,-428,-15240
7748,-384,-15228
7656,-448,-15224
7848,-420,-15280
7628,-360,-15260
7684,-364,-15240
7652,-376,-15320
7704,-384,-15352
7740,-404,-15252
7684,-416,-15244
7844,-312,-15420
7660,-420,-15320
7772,-480,-15264
7788,-440,-15308
7824,-500,-15288
7824,-464,-15264
7752,-444,-15108
7816,-416,-15316
7828,-480,-15276
7796,-436,-15340
7752,-412,-15200
7728,-420,-15252
7644,-424,-15412
7684,-436,-15308
7776,-412,-15332
7768,-432,-15312
7784,-396,-15248
7652,-424,-15360
7776,-472,-15376
7724,-420,-15168
7796,-400,-15228
7788,-488,-15200
7916,-376,-15392
7748,-468,-15308
7676,-372,-15236
7740,-376,-15316
7668,-416,-15372
7692,-384,-15280
7672,-392,-15292
7696,-348,-15284
7728,-336,-15248
7684,-468,-15248
7732,-460,-15272
7688,-464,-15268
7800,-448,-15340
7704,-484,-15228
7776,-460,-15344
7816,-404,-15368
7780,-368,-15208
7720,-348,-15136
7752,-452,-15180
7708,-348,-15352
7716,-380,-15360
7732,-296,-15400
7796,-360,-15264
7864,-392,-15404
7508,-460,-15268
7684,-400,-15164
7828,-356,-15292
7776,-444,-15300
7752,-364,-15240
7640,-504,-15288
7808,-368,-15240
7720,-548,-15324
7772,-432,-15244
7716,-448,-15216
7760,-428,-15240
7728,-364,-15292
7576,-392,-15300
7724,-332,-15480
7728,-328,-15344
7732,-288,-15196
7664,-356,-15264
7668,-416,-15316
7728,-420,-15348
7712,-464,-15248
7776,-484,-15280
7768,-524,-15252
7840,-456,-15440
7604,-612,-15276
7828,-416,-15328
7788,-428,-15368
7772,-380,-15196
7612,-368,-15204
7552,-320,-15368
7612,-260,-15420
7680,-344,-15256
7804,-280,-15292
7716,-372,-15240
7760,-384,-15344
7748,-476,-15364
7756,-372,-15360
7856,-428,-15300
7820,-520,-15192
7804,-456,-15344
7780,-476,-15336
7708,-444,-15380
7716,-380,-15340
7744,-364,-15252
7736,-320,-15332
7704,-296,-15212
7696,-332,-15324
7740,-404,-15444
7704,-400,-15328
7712,-356,-15216
7776,-424,-15204
7784,-492,-15212
7752,-464,-15304
7712,-516,-15244
7828,-388,-15332
7772,-364,-15260
7664,-440,-15292
7688,-328,-15208
7768,-352,-15236
7760,-352,-15332
7832,-408,-15368
7728,-412,-15152
7748,-468,-15224
7580,-484,-15144
7724,-384,-15036
7880,-416,-15384
7888,-496,-15360
7760,-416,-15392
7632,-448,-15324
7840,-264,-15304
7616,-436,-15252
7744,-308,-15028
7764,-304,-15292
7684,-512,-15376
7752,-400,-15396
7568,-452,-15408
7856,-348,-15188
7788,-392,-15236
7648,-444,-15084
7612,-392,-15164
7824,-396,-15400
7820,-344,-15556
7776,-436,-15324
7584,-448,-15176
7632,-336,-15232
7796,-320,-15292
7808,-308,-15248
7756,-372,-15232
7716,-476,-15140
7704,-336,-15456
7696,-364,-15228
7688,-456,-15240
7796,-372,-15212
7724,-400,-15196
7832,-408,-15424
7736,-492,-15384
7824,-532,-15384
7820,-404,-15312
7732,-428,-15144
7760,-332,-15272
7688,-428,-15300
7704,-344,-15316
7728,-384,-15400
7736,-416,-15268
7680,-336,-15128
7616,-404,-15268
7756,-412,-15280
7788,-408,-15248
7796,-460,-15240
7876,-512,-15236
7888,-472,-15292
7644,-480,-15460
7708,-420,-15284
7612,-412,-15136
7764,-320,-15296
7676,-336,-15304
7676,-308,-15336
7676,-288,-15436
7620,-424,-15384
7748,-412,-15224
7752,-460,-15120
7888,-468,-15272
7892,-552,-15428
7756,-460,-15412
7724,-516,-15304
7764,-416,-15284
7688,-384,-15172
7684,-340,-15276
7712,-296,-15224
7708,-356,-15340
7672,-272,-15392
7620,-404,-15220
7748,-320,-15220
7708,-372,-15248
7640,-524,-15196
8036,-312,-15448
7868,-576,-15480
7732,-540,-15244
7724,-424,-15112
7776,-356,-15108
7732,-408,-15276
7652,-400,-15204
7756,-256,-15348
7640,-416,-15408
7660,-344,-15192
7696,-400,-15260
7740,-388,-15192
7768,-488,-15312
7832,-424,-15312
7736,-464,-15300
7764,-428,-15260
7772,-400,-15368
7816,-376,-15232
7744,-344,-15312
7768,-308,-15212
7748,-336,-15444
7604,-432,-15356
7728,-324,-15260
7664,-400,-15192
7864,-388,-15388
7704,-460,-15392
7696,-500,-15192
7728,-468,-15388
7796,-452,-15280
7804,-484,-15240
7792,-424,-15136
7780,-400,-15408
7692,-384,-15336
7684,-428,-15288
7760,-368,-15296
7748,-412,-15272
7808,-324,-15308
7520,-412,-15144
7692,-292,-15372
7788,-364,-15484
7720,-472,-15360
7676,-364,-15296
7612,-468,-15076
7668,-396,-15272
7740,-472,-15228
7880,-536,-15320
7772,-508,-15336
7844,-556,-15440
7792,-540,-15360
7720,-544,-15136
7744,-448,-15224
7732,-372,-15256
7636,-304,-15396
7656,-296,-15216
7624,-204,-15544
7592,-232,-15348
7652,-208,-15200
7628,-260,-15104
7824,-372,-15424
7864,-540,-15404
7780,-540,-15352
7816,-480,-15156
7872,-556,-15244
7812,-648,-15284
7784,-532,-15336
7668,-456,-15364
7692,-396,-15304
7648,-296,-15332
7624,-236,-15296
7700,-360,-15416
7604,-360,-15324
7660,-336,-15300
7848,-304,-15456
7928,-524,-15448
7784,-520,-15192
7496,-572,-15032
8024,-316,-15420
7856,-560,-15472
7792,-468,-15244
7756,-380,-15200
7716,-408,-15388
7604,-368,-15312
7664,-312,-15156
7692,-308,-15360
7656,-344,-15384
7708,-320,-15260
7672,-412,-15272
7696,-432,-15384
7792,-488,-15300
7784,-396,-15176
7736,-460,-15284
7752,-412,-15292
7848,-420,-15392
7712,-356,-15356
7656,-392,-15252
7632,-360,-15180
7684,-408,-15320
7660,-320,-15352
7640,-284,-15348
7764,-476,-15352
7684,-448,-15320
7760,-504,-15232
7820,-480,-15396
7816,-560,-15404
7756,-508,-15136
7840,-512,-15288
7876,-456,-15488
7752,-360,-15432
7432,-336,-15048
7856,-108,-15308
7792,-288,-15452
7652,-364,-15340
7716,-404,-15172
7692,-472,-15292
7768,-536,-15320
7728,-452,-15148
7796,-516,-15352
7796,-440,-15304
7844,-388,-15308
7680,-384,-15420
7696,-360,-15276
7688,-256,-15244
7708,-208,-15184
7728,-224,-15312
7632,-344,-15336
7648,-392,-15380
7700,-396,-15188
7768,-452,-15256
7908,-432,-15292
7924,-540,-15228
7692,-572,-15316
7752,-460,-15352
7732,-384,-15376
7728,-420,-15160
7664,-392,-15112
7736,-380,-15260
7752,-388,-15304
7728,-380,-15504
7740,-452,-15240
7732,-328,-15272
7592,-444,-15136
7704,-460,-15080
8100,-304,-15592
7632,-516,-15480
7672,-312,-15284
7756,-372,-15248
7788,-400,-15272
7676,-352,-15172
7808,-324,-15168
7704,-420,-15376
7592,-544,-15404
7688,-412,-15288
7712,-428,-15208
7816,-480,-15244
7788,-400,-15220
7704,-388,-15236
7584,-452,-15404
7580,-360,-15148
7944,-244,-15192
7804,-356,-15296
7624,-348,-15304
7656,-268,-15408
7624,-376,-15424
7768,-288,-15340
7804,-316,-15156
7720,-436,-15284
7684,-548,-15228
7620,-520,-15284
7704,-520,-15340
7708,-528,-15252
7908,-480,-15132
7876,-544,-15260
7708,-452,-15212
7740,-444,-15440
7776,-352,-15208
7712,-368,-15144
7720,-304,-15088
7644,-284,-15224
7652,-284,-15424
7712,-272,-15332
7644,-312,-15312
7656,-352,-15184
7704,-328,-15132
7652,-400,-15224
7656,-432,-15388
7652,-564,-15388
7880,-480,-15288
7952,-508,-15464
7788,-652,-15228
7732,-476,-15048
7780,-488,-15300
7812,-332,-15416
7832,-408,-15244
7564,-460,-15176
7624,-280,-15272
7712,-208,-15584
7584,-284,-15408
7552,-244,-15172
7664,-356,-15336
7696,-340,-15284
7736,-372,-15228
7760,-424,-15340
7672,-568,-15364
7804,-492,-15244
7804,-484,-15284
7780,-496,-15248
7812,-624,-15368
7804,-480,-15320
7732,-496,-15388
7768,-320,-15248
7780,-288,-15292
7620,-368,-15268
7688,-236,-15192
7644,-268,-15424
7732,-336,-15296
7684,-316,-15276
7732,-408,-15244
7748,-452,-15220
7768,-464,-15276
7836,-528,-15264
7796,-588,-15280
7780,-540,-15228
7784,-472,-15200
7820,-388,-15184
7808,-304,-15468
7588,-400,-15292
7620,-272,-15160
7636,-220,-15300
7692,-288,-15344
7644,-340,-15308
7748,-392,-15256
7796,-376,-15408
7788,-540,-15328
7828,-600,-15248
7748,-532,-15276
7836,-472,-15172
7804,-528,-15320
7696,-440,-15280
7708,-384,-15440
7656,-312,-15356
7720,-208,-15308
7640,-324,-15340
7624,-284,-15072
7748,-264,-15396
7852,-400,-15448
7768,-460,-15356
7668,-564,-15200
7812,-480,-15340
7776,-448,-15228
7872,-404,-15244
7764,-444,-15264
7688,-488,-15348
7624,-344,-15432
7676,-356,-15128
7672,-300,-15248
7728,-344,-15272
7752,-340,-15376
7676,-348,-15280
7720,-320,-15328
7748,-492,-15344
7772,-508,-15304
7748,-516,-15196
7716,-476,-15252
7720,-532,-15324
7824,-500,-15308
8064,-368,-15504
7848,-416,-15500
7616,-368,-15400
7468,-384,-15148
7476,-356,-14956
7888,-212,-15096
7952,-356,-15200
7812,-468,-15424
7652,-512,-15576
7604,-500,-15420
7688,-348,-15148
7804,-316,-14992
7852,-408,-15056
7828,-360,-15416
7604,-336,-15516
7628,-332,-15488
7652,-292,-15272
7728,-364,-15068
7824,-388,-15012
7788,-484,-15416
7780,-496,-15580
7772,-640,-15560
7708,-536,-15204
7896,-432,-15060
7996,-288,-15252
7728,-500,-15416
7508,-360,-15368
7488,-224,-15224
7680,-216,-15284
7640,-388,-15052
7740,-304,-15200
7652,-464,-15488
7692,-524,-15696
7820,-492,-15460
7724,-576,-15212
7848,-572,-15224
7924,-540,-15180
7744,-464,-15300
7628,-376,-15356
7624,-360,-15420
7636,-312,-15224
7592,-172,-15232
7760,-200,-15228
7616,-324,-15276
7652,-436,-15412
7728,-424,-15432
7808,-452,-15332
7860,-532,-15172
7784,-524,-15296
7808,-532,-15276
7732,-492,-15256
7772,-384,-15284
7696,-368,-15380
7696,-312,-15156
7672,-308,-15148
7740,-312,-15288
7672,-328,-15280
7640,-416,-15328
7708,-484,-15336
7904,-456,-15344
7864,-492,-15412
7728,-576,-15352
7664,-520,-15280
7748,-404,-15288
7760,-380,-15300
7716,-340,-15244
7652,-344,-15300
7556,-288,-15272
7656,-296,-15332
7760,-280,-15288
7756,-416,-15168
7836,-508,-15264
7868,-388,-15280
7728,-444,-15440
7728,-544,-15332
7776,-460,-15280
7672,-420,-15140
7704,-396,-15176
7964,-264,-15420
7852,-348,-15564
7472,-460,-15256
7392,-252,-14964
7748,-196,-15204
7868,-360,-15380
7820,-500,-15152
7876,-608,-15356
7728,-568,-15392
7736,-492,-15352
7796,-404,-15080
7768,-432,-15124
7848,-300,-15224
7716,-284,-15368
7664,-312,-15464
7560,-256,-15456
7684,-284,-15348
7732,-316,-15140
7748,-348,-15124
7720,-432,-15236
7656,-484,-15388
7712,-544,-15408
7804,-504,-15360
7808,-612,-15240
7752,-536,-15088
7712,-400,-15244
7736,-360,-15272
7812,-292,-15404
7612,-408,-15388
7568,-320,-15176
7600,-288,-15140
7832,-300,-15436
7828,-500,-15320
7848,-464,-15376
7800,-564,-15304
7820,-476,-15452
7752,-496,-15204
7680,-504,-15076
7764,-412,-15216
7704,-380,-15328
7688,-292,-15400
7648,-312,-15396
7592,-352,-15164
7736,-320,-15180
7692,-292,-15284
7724,-348,-15280
7716,-432,-15364
7700,-428,-15352
7816,-444,-15332
7760,-456,-15292
7820,-428,-15248
7756,-476,-15296
7740,-500,-15300
7740,-400,-15204
7660,-348,-15224
7684,-392,-15220
7652,-416,-15332
7728,-380,-15292
7772,-388,-15340
7684,-416,-15260
7748,-392,-15224
7900,-452,-15248
7800,-536,-15352
7776,-500,-15292
7772,-404,-15388
7724,-456,-15248
7784,-348,-15268
7676,-388,-15400
7768,-332,-15280
7688,-408,-15360
7724,-336,-15448
7744,-272,-15296
7588,-468,-15212
7660,-424,-15060
7908,-384,-15400
7764,-472,-15368
7704,-444,-15288
7712,-464,-15240
7724,-400,-15364
7732,-436,-15200
7808,-352,-15108
7700,-328,-15312
7656,-404,-15396
7604,-332,-15392
7596,-236,-15312
7740,-276,-15168
7732,-336,-15240
7708,-372,-15368
7684,-440,-15368
7776,-508,-15404
7776,-540,-15256
7880,-472,-15292
7804,-456,-15168
7780,-464,-15328
7736,-424,-15300
7600,-400,-15448
7640,-328,-15344
7688,-304,-15292
7732,-320,-15220
7644,-372,-15320
7648,-396,-15396
7712,-344,-15284
7744,-356,-15424
7824,-352,-15408
7748,-432,-15188
7716,-456,-15188
7784,-360,-15280
7732,-436,-15256
7832,-348,-15380
7784,-452,-15328
7640,-444,-15364
7768,-448,-15244
7684,-452,-15348
7764,-384,-15316
7724,-412,-15148
7792,-424,-15192
7756,-492,-15308
7712,-432,-15252
7704,-428,-15448
7736,-452,-15336
7724,-376,-15312
7728,-300,-15224
7692,-344,-15264
7700,-332,-15264
7672,-372,-15384
7732,-352,-15384
7708,-408,-15232
7776,-432,-15252
7764,-464,-15292
7764,-460,-15300
7748,-484,-15240
7820,-412,-15292
7704,-408,-15232
7800,-456,-15304
7728,-368,-15404
7728,-364,-15284
7708,-304,-15284
7700,-284,-15312
7672,-276,-15152
7720,-340,-15336
7692,-424,-15272
7800,-408,-15332
7792,-524,-15256
7788,-548,-15248
7796,-528,-15304
7724,-476,-15200
7720,-504,-15232
7744,-440,-15272
7820,-352,-15276
7732,-392,-15280
7676,-368,-15280
7748,-324,-15252
7748,-348,-15140
7688,-388,-15304
7652,-412,-15276
7808,-416,-15224
7744,-356,-15276
7760,-472,-15276
7712,-440,-15200
7756,-444,-15208
7728,-432,-15240
7688,-436,-15152
7664,-412,-15328
7704,-300,-15224
7764,-412,-15336
7708,-444,-15200
7680,-408,-15240
7752,-412,-15292
7728,-472,-15288
7748,-408,-15316
7804,-436,-15292
7800,-400,-15316
7776,-416,-15184
7788,-440,-15280
7740,-400,-15304
7668,-400,-15300
7732,-364,-15276
7716,-332,-15264
7676,-424,-15240
7792,-468,-15316
7764,-496,-15220
7704,-520,-15284
7756,-420,-15188
7696,-496,-15276
7676,-492,-15256
7664,-420,-15304
7508,-436,-15080
7904,-180,-15296
7868,-292,-15620
7592,-552,-15248
7832,-200,-15260
7608,-504,-15056
7820,-324,-15336
7536,-704,-15440
8120,-448,-15340
7740,-424,-15484
7708,-700,-15156
7976,-296,-15188
7340,-632,-14916
8000,-172,-15452
7484,-404,-15268
7772,-280,-15184
7604,-248,-15292
7600,-436,-15324
7748,-284,-15376
7632,-488,-14976
7820,-440,-15272
7700,-548,-15444
7800,-524,-15448
7700,-516,-15260
7888,-456,-15172
7708,-484,-15292
7644,-384,-15308
7648,-392,-15352
7680,-316,-15352
7760,-340,-15320
7732,-340,-15284
7732,-332,-15228
7756,-392,-15288
7780,-428,-15372
7816,-436,-15368
7764,-444,-15240
7816,-428,-15272
7760,-448,-15304
7752,-388,-15256
7740,-348,-15352
7628,-428,-15244
7724,-372,-15300
7648,-320,-15100
