ax,ay,az
14884,7076,-14476
16600,6288,-13048
16724,3912,-5400
15212,3876,-4
13844,6404,-3964
14460,9612,-10980
15784,9136,-12704
16440,7280,-6360
14696,5516,700
13924,5632,-120
13436,8304,-7500
14632,8804,-12416
16632,5372,-8796
16592,1620,-1832
14832,1592,1312
12752,3464,-4896
13396,5748,-11700
15076,3968,-11672
16268,248,-4776
15652,-1308,800
14264,88,-3416
13888,3268,-11128
15020,3128,-14704
16876,1832,-9268
16644,-1656,-3388
15052,-848,-4256
14152,3120,-11648
15900,5532,-16848
17348,3956,-14632
17084,2024,-7556
15368,2372,-3808
14052,4548,-9272
14596,6784,-16512
15760,6648,-17928
16568,4552,-12100
15096,2712,-4860
13088,3780,-4972
12444,6284,-10948
13704,7172,-15632
15132,5088,-11620
14540,1844,-3492
12972,2296,248
11256,5388,-4552
12456,8248,-11344
14548,6516,-10672
15000,3460,-3708
13624,3136,1688
12400,5176,-2032
13116,7592,-8824
15276,7344,-11564
17168,5188,-6048
15912,3132,1488
15236,3648,976
14332,6456,-6660
15844,8440,-12992
18044,5672,-11256
18648,2056,-4360
17524,2340,92
15420,4756,-4616
16200,6984,-12036
18144,4848,-13656
18936,1684,-7820
17384,-768,-1680
15504,224,-3560
14876,2532,-10596
15696,2672,-15136
16740,720,-11224
15388,-2388,-4528
13068,-1880,-3140
11328,884,-10100
12280,2944,-17028
13204,1008,-16164
13408,-1884,-9264
11896,-1928,-3704
10084,876,-7136
9748,3544,-14128
11008,3664,-18016
12424,1508,-13908
11496,-596,-6320
10232,872,-4528
9676,4276,-9692
11088,6688,-15236
13092,5400,-12940
13704,2552,-5680
12800,3148,-1228
11268,6176,-5216
12520,9668,-11896
14672,9116,-12752
15548,6488,-6472
14508,5256,188
13644,6604,-1564
14516,9028,-8492
16092,9120,-12760
17880,7156,-8980
17516,4460,-1556
16572,4720,152
15776,7064,-5060
16440,9340,-11152
17616,6564,-10272
19072,2460,-4548
17572,2792,1552
15816,3964,-1244
16312,6472,-8060
17884,5872,-11640
19452,2676,-6444
18328,24,764
17256,772,612
15932,3516,-6380
16944,4932,-12168
18484,2764,-9932
18028,-600,-2956
16288,-400,-112
14412,2536,-6472
14844,5392,-13176
15736,4084,-13548
16116,992,-6988
13520,688,-1588
11800,2128,-4996
11676,4416,-12516
12748,4836,-16580
13768,3468,-11980
13228,804,-4064
11744,1644,-2268
10068,4188,-8700
11144,5624,-15788
12756,3544,-14400
13520,188,-6796
12336,28,-940
10764,2664,-4572
11312,5528,-11252
13236,4944,-13468
14872,2520,-8456
13868,764,-1328
12548,2484,-1772
12560,5836,-8352
14652,7652,-13492
16696,6256,-10100
17132,3500,-3344
15476,3808,-344
14032,6428,-5824
15568,9284,-12692
17956,8544,-12720
19084,5508,-6724
17524,5076,-444
15944,6644,-3068
16132,8872,-10008
17472,9244,-13904
19332,7660,-9884
18804,5320,-3164
17288,5664,-1448
15636,8404,-6932
16784,9232,-12520
18520,6476,-11916
19188,3088,-6480
17536,2868,-2160
15424,4808,-5112
15696,7192,-10960
17668,4872,-11940
18712,2216,-7724
17188,-152,-2136
14428,636,-3504
13180,2824,-9200
13748,3200,-12992
15264,468,-9180
14864,-2380,-3084
12436,-1964,-2440
9628,804,-9264
10208,3640,-15060
12456,1420,-13636
13260,-1304,-6484
11244,-1340,-1776
8544,364,-6748
8532,2692,-13984
10264,3060,-15292
12144,1556,-9304
11772,-1224,-2608
10048,-444,-3512
8540,2388,-10268
10172,4292,-15260
12768,3328,-11348
13796,76,-4460
12736,224,-1504
10928,2892,-7032
11940,6272,-12900
14428,6512,-12696
16384,4248,-6660
15516,3176,-784
13704,4412,-3636
13660,7712,-10504
15744,9552,-14044
18212,8752,-9524
18412,6000,-2424
16868,5900,-868
15064,8748,-7180
16280,11820,-13076
18364,9988,-11304
19700,5900,-5068
18468,4860,-668
16604,6464,-4464
16660,8968,-10588
18564,8828,-12112
20076,6064,-6760
19200,3016,-1036
17732,2956,-1852
15896,5640,-9188
16732,6952,-13644
18832,5120,-9848
19164,1908,-2368
16976,1028,-508
13832,3228,-7024
13484,5948,-13848
15536,3608,-13596
16012,468,-6412
13852,-1532,-920
11116,-664,-5016
10064,1824,-12336
11412,2012,-14500
13316,-120,-9004
12856,-2764,-2812
10184,-2548,-3484
7984,692,-10580
9652,2972,-15516
11304,1656,-11800
12180,-1312,-5044
10932,-2492,-2116
8580,140,-8116
8588,3100,-13612
11184,3568,-13416
13364,1708,-6948
13088,-1068,-1228
11596,-168,-3896
10872,3844,-10540
12564,6860,-13744
15480,5700,-9580
16460,2600,-2752
15040,2484,-1356
13200,5508,-7148
14736,9492,-12980
17248,9460,-11724
19096,6616,-5348
18184,5296,-496
16072,6848,-3876
15724,10528,-10232
17252,11872,-12900
19716,9912,-8344
19220,6376,-1956
17664,6572,-1356
16072,9224,-7288
17180,11632,-12376
19056,9340,-10172
20040,4952,-4004
18864,3496,-496
16816,5008,-4988
16652,7688,-10952
18796,7048,-11788
19836,3732,-5656
18456,1176,-520
16496,1380,-3196
15108,4416,-9652
15188,5420,-13224
16868,3080,-9620
16536,-1492,-3020
13504,-1196,-2512
10552,1080,-9188
11476,3184,-14008
13212,1612,-11228
14184,-1728,-4640
12176,-3632,-1500
8932,-1380,-7204
8596,1972,-13252
10924,2156,-13820
12768,404,-7056
11896,-1720,-1744
10208,-1816,-3048
8312,1304,-10104
10164,3892,-14688
12132,3568,-11560
13736,888,-4208
13180,-860,-876
11324,1480,-5820
11348,5420,-12204
13608,6508,-13396
15784,4968,-7332
15696,2304,-1020
14328,3064,-2324
13424,6380,-9072
15132,9872,-13868
17552,8920,-10596
18644,5832,-3576
16848,5280,-548
14608,7744,-5988
15664,11140,-12116
17420,10904,-11988
18964,7628,-5888
18180,5540,-736
16528,6308,-3472
15860,9064,-9580
17056,10316,-12720
19372,7800,-8176
19316,4156,-2140
17976,3408,-1544
16372,5848,-8192
17100,8724,-13144
19012,6856,-10508
20152,2852,-4180
17828,2124,-1788
14884,4400,-6900
14988,6628,-12848
16920,6068,-12584
17428,3852,-6432
15656,912,-1804
12828,764,-4444
11256,3032,-11100
12672,4596,-13652
15320,2372,-8652
15104,-960,-1896
12136,-1312,-1436
9116,784,-9152
10316,3392,-14196
12796,2248,-11244
14260,-332,-3752
12308,-2016,-516
9708,-452,-5656
8972,2572,-11784
11464,3800,-13056
13824,1916,-7408
13392,-932,-2136
11432,-776,-3416
9924,2648,-9692
11424,5764,-13360
13740,4756,-10092
15108,1368,-4032
13728,604,-1772
11940,3116,-6588
12576,7688,-12268
15096,8240,-12360
17280,6320,-6248
16744,3424,-1572
14776,4332,-4128
13700,8140,-10544
15512,10904,-13608
18084,9688,-9160
18928,5936,-2712
17084,5700,-1728
14736,8792,-8104
15352,12176,-12680
17588,10640,-10616
19440,6792,-3960
18168,4944,-400
15700,6312,-5116
15476,8804,-11500
17160,9024,-12788
19580,6260,-7200
18800,2720,-1516
16492,2716,-2924
14864,5184,-10272
15452,6840,-14024
17312,4496,-9824
18048,532,-2712
15048,-152,-1076
12596,820,-7580
12120,3636,-13712
14080,3404,-12676
15684,40,-5116
13564,-2204,-148
10552,-1172,-4980
9276,1860,-12492
11128,2928,-14472
13340,1700,-8660
13216,-1220,-2136
11068,-1136,-2740
9020,1580,-10228
10176,4492,-14624
12192,3508,-11712
14008,256,-4536
12640,-772,-892
10808,928,-5932
11040,4908,-11772
12804,6708,-13240
14648,5052,-7296
14892,2108,-1024
13716,2348,-1836
12468,6232,-8904
14144,9796,-13632
16576,8620,-9688
18080,5208,-2512
16784,4520,152
14692,7624,-5764
15252,10692,-12176
17720,10464,-11340
19320,8064,-4564
18612,5512,568
16796,6764,-2780
15612,9928,-9648
17148,10880,-12604
19300,8800,-7116
19628,5136,-628
17952,4800,-480
15708,7404,-7592
16648,9832,-13320
18832,7800,-10552
19680,4072,-3668
18244,2372,268
15704,3912,-5676
14992,6532,-12648
16616,6300,-13168
17716,3448,-5936
16104,252,44
13096,120,-2408
11028,2520,-10892
12136,4428,-14724
14364,2264,-9312
14780,-1452,-1192
12060,-2124,-528
9180,56,-8364
9476,2840,-14460
11920,2056,-12596
13508,-448,-5000
11956,-2132,-324
9464,-860,-4904
8828,2340,-11812
10756,3752,-14236
12976,2172,-8612
13520,-1092,-1772
12312,-932,-1408
11016,2520,-8348
12376,6328,-14396
14680,5748,-11900
16292,2648,-4636
15640,1908,-244
13752,4800,-5220
13772,8812,-11704
16112,9884,-13076
17948,7984,-7488
17320,5448,-1160
15600,6396,-2168
14584,9828,-8736
15872,12284,-13008
18336,10668,-9288
19396,7300,-2476
17528,7008,-372
15332,9308,-5768
16184,11872,-11612
18200,10396,-11068
19380,6668,-4268
18356,4320,368
16880,5676,-3076
16080,8288,-9752
17384,8888,-12228
19476,6312,-7236
19012,2772,-888
16788,2608,-476
14560,5288,-7996
15604,6228,-12600
16620,4312,-10612
17460,884,-2764
15128,-832,1508
11892,912,-4700
11876,3152,-12840
13612,2668,-14108
14668,-152,-7220
13092,-2464,-460
10868,-1916,-2980
9292,1148,-10844
10200,3208,-15168
12740,1388,-10992
13060,-1928,-3780
11048,-1736,-2192
9204,1016,-8496
10328,4360,-14648
12452,2676,-12944
13620,200,-6152
12972,-1616,-1140
11528,524,-5120
11184,4336,-11636
13220,6244,-13828
15204,4744,-8632
15408,2252,-1708
14504,2836,-1496
13100,6888,-8084
14364,10512,-13380
16536,9644,-10880
17936,6600,-3988
16632,5900,-348
14584,8972,-4496
15356,11820,-11064
17656,11784,-11884
19092,9600,-5452
18384,6624,396
16856,7496,-1328
16068,10624,-7932
17540,10964,-11476
19852,8564,-7812
20252,4816,-1360
18532,4292,116
16512,6480,-5760
17360,8924,-11236
19060,7024,-10272
19984,3052,-3600
17800,1488,476
15080,3108,-4352
14656,5120,-10616
15816,5832,-12388
16772,2804,-6504
15048,-776,300
12020,-292,-1000
9764,2140,-9180
10984,3804,-14120
12872,1440,-11188
13224,-1824,-3700
11144,-2332,-580
8692,160,-6600
8900,3440,-13312
11188,2456,-13960
12344,336,-7544
11480,-1984,-1704
10060,-668,-4168
9756,2596,-11316
11356,3948,-15056
13280,2584,-11252
14240,-480,-3972
13500,-152,-1676
12544,2992,-8184
13852,6596,-14164
15824,6164,-12988
17040,3264,-6136
15992,2448,-1044
14420,5116,-5016
14332,8804,-11732
16508,10168,-13720
18248,8716,-7424
17844,6008,-756
16212,6532,-1436
15208,9668,-8772
16640,11784,-13776
18596,10052,-10268
19316,6664,-2604
18084,5836,904
16328,8160,-5052
16808,10636,-11948
18700,8964,-12576
19768,5540,-6052
18736,3616,-212
16860,4536,-2400
15788,7404,-9640
16804,7788,-13452
18536,5316,-9064
17468,1408,-1784
14856,788,-764
13060,3400,-6996
13796,5608,-13136
14876,3192,-11192
15584,-388,-4196
13464,-1540,276
10564,628,-4424
10816,3100,-11568
12860,2872,-13572
13832,316,-7312
12772,-2120,-604
10848,-1268,-1780
9940,1972,-9432
10916,3800,-14104
12784,2080,-10676
13416,-1500,-3928
12348,-1256,-788
10732,1640,-6452
11740,4960,-12988
13296,4856,-13084
15072,1524,-6544
14740,44,-1040
13352,2356,-3808
13068,6608,-10528
15000,8648,-14324
17052,7236,-9364
17040,4364,-2280
15632,4868,-1268
14468,8068,-7764
15856,11400,-13692
17820,10356,-11468
18724,6752,-4148
17756,6012,68
15924,8444,-4844
15696,11444,-11684
17628,10732,-13092
19232,7408,-7004
18404,4448,-344
16936,5152,-1856
16024,7896,-9264
16900,8796,-13360
18532,6316,-9596
18836,2784,-2244
16836,2236,208
15076,3916,-4284
14504,6116,-11324
16148,5228,-12724
16776,2200,-6192
14972,-812,-12
12764,36,-1664
11268,2868,-8808
12992,3608,-13320
14960,2032,-8704
14196,-1828,-876
11680,-1776,608
9736,1216,-6812
10984,3680,-13368
12552,1896,-11524
13972,-1312,-4416
12908,-2092,524
11148,-108,-4164
10688,2952,-11116
12276,3908,-13924
13808,1448,-8404
13588,-1360,-1656
12408,-308,-1652
11388,3184,-8444
12796,5944,-14388
14844,4768,-12272
15612,1668,-5056
14520,1976,-1176
13044,5564,-5912
13852,9316,-12264
15808,9804,-13140
17248,7528,-6816
16464,5808,-620
15136,7252,-2764
14712,10656,-9452
16524,12240,-13356
18696,10300,-9144
18904,6928,-1540
17652,6820,52
16232,9496,-6440
17344,11932,-12420
19192,9732,-11076
20564,5848,-3904
19432,4344,1076
17540,6076,-2932
17308,8824,-10224
18820,8320,-12592
19992,5532,-6916
18920,2672,128
16716,2972,-504
14980,5736,-7684
15560,6492,-12592
16840,4084,-9236
16092,292,-1888
13484,-608,1236
11316,1552,-4920
11736,3884,-11792
13100,2784,-11460
13832,-12,-4840
12048,-2104,904
9788,-564,-2632
9292,2604,-10416
10976,3532,-13984
12548,1572,-8972
12736,-1652,-2184
11272,-1188,-1628
9960,1912,-8724
11108,4564,-13976
13048,2916,-11976
14520,-608,-4868
13968,-1364,-568
12392,1860,-5652
12640,5444,-12344
14476,6072,-14240
16080,4348,-8080
15692,2400,-1348
14056,3900,-2240
13272,7668,-9548
15304,10028,-14412
17252,8688,-10512
17684,5796,-3084
16348,5620,-164
14696,8552,-6548
15596,11304,-13416
17660,9856,-12952
18932,6420,-5396
17920,4844,776
16244,6224,-2588
16000,9116,-10036
17448,9108,-13392
19252,6596,-8080
18864,3340,-616
17332,3456,28
15696,6064,-6852
16628,8244,-12564
18256,5600,-9620
18096,1800,-2432
15796,676,1660
13348,2908,-4348
13480,5228,-11328
14964,4348,-11992
15776,1940,-4900
13880,-460,1832
11684,356,-804
10628,3244,-8664
12100,4544,-13340
13880,2620,-8536
13976,-852,-928
12480,-560,780
10520,2632,-6184
11428,5532,-13252
13136,3972,-12292
14752,596,-5316
13816,-512,152
12488,1728,-4068
12336,5056,-11444
14216,6004,-14288
15904,3844,-9180
15688,1300,-2516
14128,2300,-2536
12836,5956,-9572
14656,8988,-15356
16636,7440,-12300
17300,4176,-4548
15916,3900,-856
14084,6700,-6544
14924,9872,-13588
17192,9072,-14020
18244,6384,-6944
17216,4400,-12
15696,5792,-2280
15172,8996,-9616
16424,9776,-13724
18456,7280,-9268
18292,3508,-1764
16460,3180,392
14860,6092,-6112
15860,8404,-12188
17560,5992,-10128
18268,2372,-2360
16296,1152,2264
14072,3200,-2188
13932,6008,-9368
15960,5612,-10896
16684,3416,-4396
14880,860,2588
12940,1144,808
11740,3924,-7268
12936,5760,-12320
14824,3948,-8460
15188,224,-580
13492,-80,2368
11660,2572,-4752
12324,5688,-11992
14072,4724,-12248
15432,1772,-6152
14628,-84,-952
12788,1636,-4324
12416,4928,-11788
14424,5912,-15652
15928,3876,-11624
15408,832,-5204
13444,1000,-4760
12024,4152,-11608
13424,7004,-17652
15096,4980,-15704
15828,1320,-8872
14488,896,-4468
12704,3724,-8676
12960,6812,-15376
14984,6788,-16348
16084,4420,-9984
15216,1908,-2760
13780,2780,-3192
13080,6244,-9800
13944,7824,-14132
15920,5980,-10120
16428,2248,-2392
14740,1588,660
13144,4476,-5016
14356,7456,-11484
16644,5884,-9900
17768,2552,-1768
16544,1316,3844
14548,3160,-368
14164,6216,-7620
16240,6500,-9864
18044,4404,-3900
17220,1724,3900
15212,2556,3608
13996,5804,-4252
15344,8216,-9900
17492,6532,-7280
18376,3340,300
16340,3304,3872
13996,6292,-2136
14452,10248,-9864
16456,9660,-10472
17792,6888,-4344
16804,4840,1268
14600,5928,-1968
13884,9060,-9888
15556,10264,-13996
17380,7348,-10100
17264,3632,-3196
15184,3620,-1680
13376,6196,-8196
14112,8100,-14688
